Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.016393,5.760248,[10  1] ; [40 36],[6.32183908 4.67816092] ; [43.67816092 32.32183908],0
s2,1,0.022316,5.220939,[10  1] ; [41 34],[6.52325581 4.47674419] ; [44.47674419 30.52325581],0
v1,1,0.092489,2.830513,[10  1] ; [48 25],[7.5952381 3.4047619] ; [50.4047619 22.5952381],0
s1,1,0.114019,2.497608,[2 9] ; [ 4 72],[ 0.75862069 10.24137931] ; [ 5.24137931 70.75862069],0
s5,1,0.14076,2.169634,[7 1] ; [44 28],[5.1 2.9] ; [45.9 26.1],0
s3,1,0.162098,1.954545,[9 2] ; [45 30],[6.90697674 4.09302326] ; [47.09302326 27.90697674],0
p11,1,0.21971,1.506267,[8 3] ; [66 10],[9.35632184 1.64367816] ; [64.64367816 11.35632184],0
b5,1,0.240531,1.377481,[7 4] ; [34 42],[5.18390805 5.81609195] ; [35.81609195 40.18390805],0
p6,1,0.298932,1.078954,[8 3] ; [41 32],[6.41666667 4.58333333] ; [42.58333333 30.41666667],0
r1,1,0.309602,1.032375,[10  1] ; [59 17],[8.72413793 2.27586207] ; [60.27586207 15.72413793],0
b4,1,0.342816,0.899873,[5 6] ; [46 30],[6.44827586 4.55172414] ; [44.55172414 31.44827586],0
p7,1,0.367003,0.813787,[10  1] ; [58 15],[8.9047619 2.0952381] ; [59.0952381 13.9047619],0
p12,1,0.380134,0.770269,[4 7] ; [18 57],[2.81395349 8.18604651] ; [19.18604651 55.81395349],0
s7,1,0.433712,0.612862,[9 2] ; [50 21],[7.91463415 3.08536585] ; [51.08536585 19.91463415],0
a3,1,0.443875,0.586244,[10  1] ; [62 14],[9.10344828 1.89655172] ; [62.89655172 13.10344828],0
v3,1,0.451857,0.565989,[5 6] ; [42 31],[6.1547619 4.8452381] ; [40.8452381 32.1547619],0
a6,1,0.484085,0.489647,[8 3] ; [47 29],[6.95402299 4.04597701] ; [48.04597701 27.95402299],0
a1,1,0.5543,0.34967,[2 9] ; [ 9 67],[1.3908046 9.6091954] ; [ 9.6091954 66.3908046],0
u1,1,0.564154,0.332562,[3 8] ; [15 61],[2.27586207 8.72413793] ; [15.72413793 60.27586207],0
u4,1,0.610179,0.259914,[ 1 10] ; [ 4 72],[ 0.63218391 10.36781609] ; [ 4.36781609 71.63218391],0
d3,1,0.621368,0.243949,[9 2] ; [57 19],[8.34482759 2.65517241] ; [57.65517241 18.34482759],0
a5,1,0.640722,0.2178,[8 3] ; [60 16],[8.59770115 2.40229885] ; [59.40229885 16.59770115],0
a8,1,0.647106,0.209568,[1 9] ; [11 60],[1.48148148 8.51851852] ; [10.51851852 60.48148148],0
p3,1,0.685198,0.164333,[9 2] ; [58 18],[8.47126437 2.52873563] ; [58.52873563 17.47126437],0
d5,1,0.704433,0.143901,[10  1] ; [66 10],[9.6091954 1.3908046] ; [66.3908046  9.6091954],0
b2,1,0.754247,0.097997,[3 4] ; [28 29],[3.390625 3.609375] ; [27.609375 29.390625],0
b3,1,0.754247,0.097997,[3 4] ; [28 29],[3.390625 3.609375] ; [27.609375 29.390625],0
v2,1,0.784585,0.07472,[6 5] ; [43 30],[6.41666667 4.58333333] ; [42.58333333 30.41666667],0
a2,1,0.826114,0.048263,[2 9] ; [16 60],[2.27586207 8.72413793] ; [15.72413793 60.27586207],0
a4,1,0.841207,0.04014,[5 6] ; [37 39],[5.31034483 5.68965517] ; [36.68965517 39.31034483],0
p1,1,0.871239,0.026271,[3 8] ; [19 57],[2.7816092 8.2183908] ; [19.2183908 56.7816092],0
b1,1,0.898868,0.016152,[5 6] ; [33 43],[4.8045977 6.1954023] ; [33.1954023 42.8045977],0
n6,1,0.901658,0.015269,[10  1] ; [69  6],[10.10465116  0.89534884] ; [68.89534884  6.10465116],0
p8,1,0.90324,0.014779,[9 2] ; [61 15],[8.85057471 2.14942529] ; [61.14942529 14.85057471],0
a7,1,0.980144,0.000619,[8 3] ; [55 21],[7.96551724 3.03448276] ; [55.03448276 20.96551724],0
