Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001369,10.247147,[ 4 14] ; [24 11],[9.50943396 8.49056604] ; [18.49056604 16.50943396],0
s8,1,0.006153,7.504934,[ 1 17] ; [15 21],[ 5.33333333 12.66666667] ; [10.66666667 25.33333333],0
s2,1,0.012116,6.293793,[ 4 14] ; [21 15],[8.33333333 9.66666667] ; [16.66666667 19.33333333],0
v2,1,0.015575,5.85021,[ 4 14] ; [20 15],[8.1509434 9.8490566] ; [15.8490566 19.1509434],0
s3,1,0.029351,4.746923,[ 5 12] ; [21 13],[8.66666667 8.33333333] ; [17.33333333 16.66666667],0
n2,1,0.035971,4.398496,[5 5] ; [14  2],[7.30769231 2.69230769] ; [11.69230769  4.30769231],0
p10,1,0.05288,3.747701,[9 9] ; [26  8],[12.11538462  5.88461538] ; [22.88461538 11.11538462],0
s5,1,0.061934,3.484812,[ 1 17] ; [ 9 24],[ 3.52941176 14.47058824] ; [ 6.47058824 26.52941176],0
p9,1,0.066193,3.375,[9 9] ; [27  9],[12.  6.] ; [24. 12.],0
s7,1,0.112498,2.518776,[ 4 12] ; [17 18],[6.58823529 9.41176471] ; [14.41176471 20.58823529],0
v4,1,0.137315,2.207792,[10  8] ; [25  8],[12.35294118  5.64705882] ; [22.64705882 10.35294118],0
d4,1,0.163063,1.945588,[9 9] ; [25 11],[11.33333333  6.66666667] ; [22.66666667 13.33333333],0
r2,1,0.216989,1.52417,[ 8 10] ; [20 12],[10.08  7.92] ; [17.92 14.08],0
p11,1,0.220671,1.5,[10  8] ; [26 10],[12.  6.] ; [24. 12.],0
n4,1,0.245278,1.35,[ 8 10] ; [22 14],[10.  8.] ; [20. 16.],0
a7,1,0.248213,1.333333,[ 7 11] ; [20 16],[9. 9.] ; [18. 18.],0
p5,1,0.317854,0.997758,[ 3 14] ; [ 3 33],[ 1.9245283 15.0754717] ; [ 4.0754717 31.9245283],0
a6,1,0.334594,0.931034,[ 8 10] ; [21 15],[9.66666667 8.33333333] ; [19.33333333 16.66666667],0
d1,1,0.367971,0.810507,[ 3 15] ; [10 26],[ 4.33333333 13.66666667] ; [ 8.66666667 27.33333333],0
a4,1,0.379775,0.771429,[ 6 12] ; [ 8 28],[ 4.66666667 13.33333333] ; [ 9.33333333 26.66666667],0
b1,1,0.433422,0.613636,[12  6] ; [20 16],[10.66666667  7.33333333] ; [21.33333333 14.66666667],0
d5,1,0.436339,0.605891,[9 9] ; [22 14],[10.33333333  7.66666667] ; [20.66666667 15.33333333],0
p3,1,0.486655,0.483913,[9 9] ; [14 21],[ 7.81132075 10.18867925] ; [15.18867925 19.81132075],0
p4,1,0.502012,0.45068,[12  6] ; [20 15],[10.86792453  7.13207547] ; [21.13207547 13.86792453],0
u2,1,0.52511,0.403846,[5 2] ; [8 6],[4.33333333 2.66666667] ; [8.66666667 5.33333333],0
b5,1,0.553746,0.350649,[10  8] ; [23 13],[11.  7.] ; [22. 14.],0
b4,1,0.561276,0.3375,[9 9] ; [15 21],[ 8. 10.] ; [16. 20.],0
a5,1,0.563703,0.333333,[10  8] ; [17 19],[9. 9.] ; [18. 18.],0
v1,1,0.57253,0.318468,[ 7 11] ; [16 18],[ 7.96153846 10.03846154] ; [15.03846154 18.96153846],0
p8,1,0.624642,0.239397,[8 9] ; [19 16],[8.82692308 8.17307692] ; [18.17307692 16.82692308],0
v3,1,0.632765,0.22833,[ 3 15] ; [ 8 28],[ 3.66666667 14.33333333] ; [ 7.33333333 28.66666667],0
b3,1,0.638447,0.220779,[3 9] ; [ 4 18],[2.47058824 9.52941176] ; [ 4.52941176 17.47058824],0
b2,1,0.638447,0.220779,[3 9] ; [ 4 18],[2.47058824 9.52941176] ; [ 4.52941176 17.47058824],0
n1,1,0.648206,0.20817,[4 6] ; [ 5 11],[3.46153846 6.53846154] ; [ 5.53846154 10.46153846],0
s4,1,0.660549,0.192857,[ 4 14] ; [10 26],[ 4.66666667 13.33333333] ; [ 9.33333333 26.66666667],0
p6,1,0.668795,0.183014,[ 6 12] ; [13 20],[ 6.70588235 11.29411765] ; [12.29411765 20.70588235],0
s1,1,0.739912,0.110204,[ 2 16] ; [ 3 33],[ 1.66666667 16.33333333] ; [ 3.33333333 32.66666667],0
n6,1,0.767515,0.087395,[9 8] ; [17 18],[8.5 8.5] ; [17.5 17.5],0
d3,1,0.77562,0.081243,[ 8 10] ; [17 18],[8.49056604 9.50943396] ; [16.50943396 18.49056604],0
u3,1,0.823261,0.049887,[2 5] ; [ 5 10],[2.22727273 4.77272727] ; [ 4.77272727 10.22727273],0
d2,1,0.835866,0.042925,[ 6 12] ; [11 25],[ 5.66666667 12.33333333] ; [11.33333333 24.66666667],0
n3,1,0.850646,0.035455,[6 4] ; [9 7],[5.76923077 4.23076923] ; [9.23076923 6.76923077],0
p2,1,0.890827,0.01884,[14  4] ; [27  7],[14.19230769  3.80769231] ; [26.80769231  7.19230769],0
n5,1,0.901164,0.015423,[11  7] ; [22 13],[11.20754717  6.79245283] ; [21.79245283 13.20754717],0
a3,1,0.937572,0.006134,[11  7] ; [21 14],[10.86792453  7.13207547] ; [21.13207547 13.86792453],0
r1,1,0.958285,0.002736,[ 4 14] ; [ 8 27],[ 4.0754717 13.9245283] ; [ 7.9245283 27.0754717],0
a8,1,0.980547,0.000595,[ 1 16] ; [ 2 33],[ 0.98076923 16.01923077] ; [ 2.01923077 32.98076923],0
p12,1,0.981106,0.000561,[ 1 17] ; [ 2 33],[ 1.01886792 16.98113208] ; [ 1.98113208 33.01886792],0
a2,1,1.0,0.0,[ 1 17] ; [ 2 34],[ 1. 17.] ; [ 2. 34.],0
u1,1,1.0,0.0,[ 1 17] ; [ 2 34],[ 1. 17.] ; [ 2. 34.],0
