Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,55.02366,[248  97] ; [110 152],[203.47611203 141.52388797] ; [154.52388797 107.47611203],1
v3,1,0.0,41.94408,[180 163] ; [ 70 195],[141.03618421 201.96381579] ; [108.96381579 156.03618421],1
n5,1,4e-06,21.452674,[288  63] ; [177  92],[263.25  87.75] ; [201.75  67.25],1
s8,1,0.000264,13.312985,[174 178] ; [ 94 176],[151.66559486 200.33440514] ; [116.33440514 153.66559486],1
p3,1,0.000577,11.848534,[202 152] ; [117 154],[180.6816 173.3184] ; [138.3184 132.6816],1
p10,1,0.000689,11.518134,[304  45] ; [207  63],[288.1082391  60.8917609] ; [222.8917609  47.1082391],1
p4,1,0.000717,11.444868,[242 111] ; [150 121],[221.75641026 131.24358974] ; [170.24358974 100.75641026],1
p6,1,0.001957,9.589314,[148 199] ; [ 82 187],[129.56168831 217.43831169] ; [100.43831169 168.56168831],0
p9,1,0.001959,9.587732,[317  33] ; [220  48],[304.12621359  45.87378641] ; [232.87378641  35.12621359],0
r1,1,0.003709,8.421093,[299  52] ; [206  65],[284.97588424  66.02411576] ; [220.02411576  50.97588424],0
a3,1,0.004732,7.97902,[269  83] ; [180  92],[253.28205128  98.71794872] ; [195.71794872  76.28205128],0
a5,1,0.005089,7.847469,[276  78] ; [185  87],[260.69329073  93.30670927] ; [200.30670927  71.69329073],0
s6,1,0.00593,7.57145,[239 111] ; [153 113],[222.72727273 127.27272727] ; [169.27272727  96.72727273],0
n4,1,0.006052,7.534712,[293  59] ; [202  70],[279.23076923  72.76923077] ; [215.76923077  56.23076923],0
d4,1,0.006444,7.42185,[303  50] ; [209  61],[290.105939  62.894061] ; [221.894061  48.105939],0
p12,1,0.007048,7.260822,[ 38 314] ; [ 13 257],[ 28.86173633 323.13826367] ; [ 22.13826367 247.86173633],0
p8,1,0.00887,6.848852,[212 137] ; [134 133],[196.02922078 152.97077922] ; [149.97077922 117.02922078],0
s5,1,0.011069,6.454257,[122 224] ; [ 68 197],[107.59410802 238.40589198] ; [ 82.40589198 182.59410802],0
r2,1,0.019088,5.493475,[334  15] ; [245  24],[326.97572816  22.02427184] ; [252.02427184  16.97572816],0
a2,1,0.021784,5.262977,[ 94 260] ; [ 51 221],[ 81.99680511 272.00319489] ; [ 63.00319489 208.99680511],0
s7,1,0.021835,5.258861,[172 163] ; [108 150],[158.17875211 176.82124789] ; [121.82124789 136.17875211],0
d1,1,0.023745,5.113143,[218 136] ; [143 129],[204.14376997 149.85623003] ; [156.85623003 115.14376997],0
s2,1,0.039305,4.247637,[173 177] ; [111 159],[160.32258065 189.67741935] ; [123.67741935 146.32258065],0
a4,1,0.045439,4.002277,[168 184] ; [108 164],[155.69230769 196.30769231] ; [120.30769231 151.69230769],0
p7,1,0.052375,3.763743,[246 102] ; [169  98],[234.82926829 113.17073171] ; [180.17073171  86.82926829],0
b5,1,0.053632,3.724122,[221 133] ; [149 123],[209.23322684 144.76677316] ; [160.76677316 111.23322684],0
p5,1,0.069652,3.291213,[ 51 303] ; [ 26 245],[ 43.6128 310.3872] ; [ 33.3872 237.6128],0
b3,1,0.070085,3.281033,[100 130] ; [ 52 100],[ 91.51832461 138.48167539] ; [60.48167539 91.51832461],0
b2,1,0.070085,3.281033,[100 130] ; [ 52 100],[ 91.51832461 138.48167539] ; [60.48167539 91.51832461],0
d5,1,0.097776,2.741455,[296  57] ; [214  58],[288.048  64.952] ; [221.952  50.048],0
n1,1,0.113522,2.50449,[27 34] ; [24 53],[22.54347826 38.45652174] ; [28.45652174 48.54347826],0
n2,1,0.117461,2.450856,[48 13] ; [52 26],[43.88489209 17.11510791] ; [56.11510791 21.88489209],0
u3,1,0.124399,2.361043,[50 35] ; [42 47],[44.94252874 40.05747126] ; [47.05747126 41.94252874],0
r4,1,0.131586,2.273694,[324  30] ; [239  33],[318.37380192  35.62619808] ; [244.62619808  27.37380192],0
v4,1,0.132838,2.259026,[339  12] ; [253  16],[335.1483871  15.8516129] ; [256.8516129  12.1483871],0
u1,1,0.164369,1.933563,[ 67 287] ; [ 40 232],[ 60.50798722 293.49201278] ; [ 46.49201278 225.50798722],0
p11,1,0.170966,1.874451,[295  59] ; [215  57],[288.40255591  65.59744409] ; [221.59744409  50.40255591],0
u2,1,0.176238,1.829069,[50 33] ; [45 45],[45.57803468 37.42196532] ; [49.42196532 40.57803468],0
