Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,64.997137,[404  14] ; [9 8],[396.85977011  21.14022989] ; [16.14022989  0.85977011],1
v4,1,4e-06,21.427742,[407  11] ; [13  4],[403.5862069  14.4137931] ; [16.4137931  0.5862069],1
p11,1,0.002121,9.44179,[345  73] ; [9 8],[340.16551724  77.83448276] ; [13.83448276  3.16551724],0
p4,1,0.006869,7.306812,[335  83] ; [9 8],[330.55632184  87.44367816] ; [13.44367816  3.55632184],0
s6,1,0.010304,6.581608,[299 110] ; [7 9],[294.48 114.52] ; [11.52  4.48],0
v2,1,0.011631,6.36621,[254 152] ; [ 5 11],[249.18009479 156.81990521] ; [9.81990521 6.18009479],0
p6,1,0.012088,6.29785,[200 211] ; [ 3 14],[194.93691589 216.06308411] ; [8.06308411 8.93691589],0
a6,1,0.012683,6.212773,[291 126] ; [ 7 10],[286.32718894 130.67281106] ; [11.67281106  5.32718894],0
n6,1,0.026474,4.924801,[365  51] ; [11  5],[362.07407407  53.92592593] ; [13.92592593  2.07407407],0
p7,1,0.028195,4.816133,[316  98] ; [9 8],[312.18097448 101.81902552] ; [12.81902552  4.18097448],0
d5,1,0.028394,4.804013,[353  64] ; [11  6],[349.74193548  67.25806452] ; [14.25806452  2.74193548],0
a4,1,0.038153,4.298192,[205 212] ; [ 4 13],[200.81336406 216.18663594] ; [8.18663594 8.81336406],0
r1,1,0.038332,4.290224,[349  67] ; [11  6],[345.86605081  70.13394919] ; [14.13394919  2.86605081],0
u3,1,0.04164,4.149766,[67 36] ; [1 4],[64.85185185 38.14814815] ; [3.14814815 1.85185185],0
s1,1,0.042468,4.11645,[ 12 404] ; [ 2 15],[ 13.45034642 402.54965358] ; [ 0.54965358 16.45034642],0
a2,1,0.04446,4.039012,[117 301] ; [ 1 16],[113.38850575 304.61149425] ; [ 4.61149425 12.38850575],0
n2,1,0.050634,3.820323,[47 15] ; [4 5],[44.53521127 17.46478873] ; [6.46478873 2.53521127],0
p10,1,0.069892,3.285551,[359  57] ; [12  5],[356.43418014  59.56581986] ; [14.56581986  2.43418014],0
v1,1,0.084795,2.97051,[251 154] ; [ 7 10],[247.60663507 157.39336493] ; [10.39336493  6.60663507],0
p9,1,0.087142,2.926395,[370  46] ; [12  4],[367.85185185  48.14814815] ; [14.14814815  1.85185185],0
n3,1,0.092289,2.833985,[50 12] ; [5 4],[48.02816901 13.97183099] ; [6.97183099 2.02816901],0
u1,1,0.093747,2.808822,[ 97 321] ; [ 1 16],[ 94.17011494 323.82988506] ; [ 3.82988506 13.17011494],0
v3,1,0.093827,2.807463,[186 216] ; [ 4 12],[182.72727273 219.27272727] ; [7.27272727 8.72727273],0
s7,1,0.096346,2.765019,[230 166] ; [5 9],[226.97560976 169.02439024] ; [8.02439024 5.97560976],0
s2,1,0.102302,2.669287,[230 185] ; [ 6 11],[226.71296296 188.28703704] ; [9.28703704 7.71296296],0
n1,1,0.136466,2.217365,[25 37] ; [6 3],[27.07042254 34.92957746] ; [3.92957746 5.07042254],0
a5,1,0.137147,2.209687,[333  85] ; [11  6],[330.55632184  87.44367816] ; [13.44367816  3.55632184],0
n5,1,0.148594,2.086626,[330  86] ; [11  6],[327.61200924  88.38799076] ; [13.38799076  3.61200924],0
p1,1,0.160638,1.968209,[ 50 365] ; [ 4 13],[ 51.875 363.125] ; [ 2.125 14.875],0
a7,1,0.169658,1.885967,[308 109] ; [10  7],[305.5437788 111.4562212] ; [12.4562212  4.5437788],0
p2,1,0.171393,1.870716,[365  51] ; [13  4],[363.15935335  52.84064665] ; [14.84064665  2.15935335],0
b1,1,0.192012,1.702112,[179 239] ; [10  7],[181.6137931 236.3862069] ; [7.3862069 9.6137931],0
s3,1,0.194018,1.686841,[249 166] ; [7 9],[246.49651972 168.50348028] ; [9.50348028 6.49651972],0
s8,1,0.22664,1.461823,[220 196] ; [ 6 10],[217.62962963 198.37037037] ; [8.37037037 7.62962963],0
b3,1,0.257413,1.282617,[111 157] ; [3 9],[109.11428571 158.88571429] ; [4.88571429 7.11428571],0
b2,1,0.257413,1.282617,[111 157] ; [3 9],[109.11428571 158.88571429] ; [4.88571429 7.11428571],0
d1,1,0.34771,0.881796,[268 150] ; [9 8],[266.17471264 151.82528736] ; [10.82528736  6.17471264],0
d4,1,0.414892,0.664739,[350  67] ; [13  4],[348.78110599  68.21889401] ; [14.21889401  2.78110599],0
u2,1,0.41608,0.66136,[59 42] ; [2 3],[58.12264151 42.87735849] ; [2.87735849 2.12264151],0
p8,1,0.482113,0.49408,[269 146] ; [9 7],[267.67981439 147.32018561] ; [10.32018561  5.67981439],0
n4,1,0.523971,0.406071,[344  73] ; [13  4],[343.01612903  73.98387097] ; [13.98387097  3.01612903],0
b5,1,0.563789,0.333187,[241 177] ; [11  6],[242.15172414 175.84827586] ; [9.84827586 7.15172414],0
a3,1,0.629486,0.232758,[315 101] ; [12  5],[314.16166282 101.83833718] ; [12.83833718  4.16166282],0
b4,1,0.644107,0.213411,[247 171] ; [11  6],[247.91724138 170.08275862] ; [10.08275862  6.91724138],0
d3,1,0.666576,0.185633,[291 127] ; [11  6],[290.19770115 127.80229885] ; [11.80229885  5.19770115],0
s5,1,0.671043,0.180384,[161 237] ; [ 6 11],[160.15903614 237.84096386] ; [ 6.84096386 10.15903614],0
p12,1,0.852729,0.034461,[ 43 372] ; [ 2 15],[ 43.22916667 371.77083333] ; [ 1.77083333 15.22916667],0
p5,1,0.933,0.007068,[ 70 345] ; [ 3 14],[ 70.12731481 344.87268519] ; [ 2.87268519 14.12731481],0
s4,1,0.98185,0.000518,[ 72 341] ; [ 3 14],[ 72.03488372 340.96511628] ; [ 2.96511628 14.03488372],0
d2,1,0.988155,0.00022,[220 197] ; [9 8],[220.02995392 196.97004608] ; [8.97004608 8.02995392],0
