Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5.5e-05,16.263325,[66 14] ; [235 166],[50.06237006 29.93762994] ; [250.93762994 150.06237006],1
s2,1,8.4e-05,15.468847,[52 28] ; [165 237],[36.01659751 43.98340249] ; [180.98340249 221.01659751],1
s3,1,0.0007,11.490432,[56 25] ; [193 205],[42.10647182 38.89352818] ; [206.89352818 191.10647182],1
b3,1,0.001567,9.998305,[ 5 37] ; [ 89 153],[13.90140845 28.09859155] ; [ 80.09859155 161.90140845],0
b2,1,0.001567,9.998305,[ 5 37] ; [ 89 153],[13.90140845 28.09859155] ; [ 80.09859155 161.90140845],0
a8,1,0.00899,6.824759,[ 3 72] ; [ 56 311],[10.01131222 64.98868778] ; [ 48.98868778 318.01131222],0
n4,1,0.010443,6.557647,[53 30] ; [312  92],[62.2073922 20.7926078] ; [302.7926078 101.2073922],0
d1,1,0.020326,5.383668,[36 47] ; [232 173],[45.58196721 37.41803279] ; [222.41803279 182.58196721],0
s5,1,0.020848,5.339413,[31 47] ; [106 290],[22.5443038 55.4556962] ; [114.4556962 281.5443038],0
p2,1,0.034377,4.47586,[58 25] ; [323  79],[65.20206186 17.79793814] ; [315.79793814  86.20206186],0
p11,1,0.041649,4.149408,[58 25] ; [324  81],[64.97131148 18.02868852] ; [317.02868852  87.97131148],0
d4,1,0.043673,4.069151,[59 24] ; [327  77],[65.78644764 17.21355236] ; [320.21355236  83.78644764],0
d2,1,0.057945,3.595254,[31 52] ; [196 206],[38.84742268 44.15257732] ; [188.15257732 213.84742268],0
a6,1,0.06304,3.455549,[48 35] ; [277 128],[55.27663934 27.72336066] ; [269.72336066 135.27663934],0
v3,1,0.084964,2.967284,[24 57] ; [155 234],[30.84893617 50.15106383] ; [148.15106383 240.84893617],0
a2,1,0.094187,2.801309,[12 71] ; [ 92 313],[17.68852459 65.31147541] ; [ 86.31147541 318.68852459],0
p8,1,0.099927,2.706705,[28 54] ; [176 224],[34.70539419 47.29460581] ; [169.29460581 230.70539419],0
s7,1,0.115231,2.480975,[40 41] ; [154 232],[33.64882227 47.35117773] ; [160.35117773 225.64882227],0
p1,1,0.131917,2.269804,[ 2 81] ; [ 27 375],[ 4.9628866 78.0371134] ; [ 24.0371134 377.9628866],0
p5,1,0.159359,1.9803,[ 3 80] ; [ 32 367],[ 6.02697095 76.97302905] ; [ 28.97302905 370.02697095],0
v2,1,0.170923,1.874833,[37 43] ; [212 176],[42.56410256 37.43589744] ; [206.43589744 181.56410256],0
s1,1,0.182288,1.778868,[ 4 78] ; [  9 390],[ 2.21621622 79.78378378] ; [ 10.78378378 388.21621622],0
a4,1,0.186473,1.745269,[29 54] ; [172 230],[34.39793814 48.60206186] ; [166.60206186 235.39793814],0
p12,1,0.192467,1.698629,[ 2 81] ; [ 24 380],[ 4.4312115 78.5687885] ; [ 21.5687885 382.4312115],0
u3,1,0.229508,1.443906,[16 11] ; [61 70],[13.15822785 13.84177215] ; [63.84177215 67.15822785],0
