Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,28.770667,[84 22] ; [11 25],[70.91549296 35.08450704] ; [24.08450704 11.91549296],1
r2,1,0.000565,11.886406,[105   1] ; [29  5],[101.45714286   4.54285714] ; [32.54285714  1.45714286],1
r3,1,0.000762,11.331426,[103   3] ; [29  7],[98.53521127  7.46478873] ; [33.46478873  2.53521127],1
a2,1,0.00136,10.259193,[30 76] ; [ 1 35],[23.14084507 82.85915493] ; [ 7.85915493 28.14084507],0
a6,1,0.001647,9.906797,[80 26] ; [17 19],[72.4084507 33.5915493] ; [24.5915493 11.4084507],0
a4,1,0.006459,7.417606,[51 55] ; [ 8 28],[44.04225352 61.95774648] ; [14.95774648 21.04225352],0
b5,1,0.008852,6.852451,[73 33] ; [16 20],[66.43661972 39.56338028] ; [22.56338028 13.43661972],0
p9,1,0.020315,5.384615,[88 16] ; [24 12],[83.2 20.8] ; [28.8  7.2],0
p10,1,0.021774,5.263724,[85 19] ; [22 13],[80.05755396 23.94244604] ; [26.94244604  8.05755396],0
u1,1,0.023995,5.095019,[19 87] ; [ 1 35],[14.92957746 91.07042254] ; [ 5.07042254 30.92957746],0
p11,1,0.0307,4.669644,[84 22] ; [22 14],[79.12676056 26.87323944] ; [26.87323944  9.12676056],0
p2,1,0.05429,3.703751,[88 18] ; [23 11],[84.04285714 21.95714286] ; [26.95714286  7.04285714],0
d1,1,0.061469,3.497298,[66 40] ; [16 20],[61.21126761 44.78873239] ; [20.78873239 15.21126761],0
p12,1,0.065709,3.387097,[15 90] ; [ 1 34],[12. 93.] ; [ 4. 31.],0
r4,1,0.072518,3.225091,[97  9] ; [29  7],[94.05633803 11.94366197] ; [31.94366197  4.05633803],0
v2,1,0.095868,2.772975,[82 21] ; [23 12],[78.36956522 24.63043478] ; [26.63043478  8.36956522],0
u3,1,0.097196,2.750959,[18 14] ; [3 8],[15.62790698 16.37209302] ; [5.37209302 5.62790698],0
s6,1,0.14709,2.102175,[54 48] ; [14 22],[50.26086957 51.73913043] ; [17.73913043 18.26086957],0
