Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,75.032538,[99  3] ; [18 35],[76.99354839 25.00645161] ; [40.00645161 12.99354839],1
v4,1,0.0,37.393368,[97  5] ; [29 24],[82.91612903 19.08387097] ; [43.08387097  9.91612903],1
r1,1,0.0,35.138762,[84 17] ; [19 34],[67.55194805 33.44805195] ; [35.44805195 17.55194805],1
s6,1,0.0,34.159149,[66 34] ; [ 9 45],[48.7012987 51.2987013] ; [26.2987013 27.7012987],1
n6,1,1.9e-05,18.28985,[76 27] ; [20 32],[63.79354839 39.20645161] ; [32.20645161 19.79354839],1
p2,1,6.2e-05,16.04557,[67 36] ; [17 37],[55.10828025 47.89171975] ; [28.89171975 25.10828025],1
s2,1,6.3e-05,15.997466,[53 50] ; [10 44],[41.33121019 61.66878981] ; [21.66878981 32.33121019],1
n3,1,8.2e-05,15.510307,[31  9] ; [10 22],[22.77777778 17.22222222] ; [18.22222222 13.77777778],1
p9,1,9e-05,15.343061,[65 32] ; [17 34],[53.74324324 43.25675676] ; [28.25675676 22.74324324],1
a1,1,0.000204,13.79054,[  2 101] ; [10 44],[ 7.87261146 95.12738854] ; [ 4.12738854 49.87261146],1
a7,1,0.000247,13.431529,[78 24] ; [25 28],[67.78064516 34.21935484] ; [35.21935484 17.78064516],1
s8,1,0.000296,13.097318,[37 65] ; [ 5 49],[27.46153846 74.53846154] ; [14.53846154 39.46153846],1
s3,1,0.000384,12.607204,[57 44] ; [14 39],[46.56493506 54.43506494] ; [24.43506494 28.56493506],1
d5,1,0.000928,10.966966,[80 21] ; [29 25],[71.02580645 29.97419355] ; [37.97419355 16.02580645],1
v2,1,0.00172,9.826757,[47 51] ; [11 40],[38.14765101 59.85234899] ; [19.85234899 31.14765101],0
s5,1,0.002018,9.533523,[31 66] ; [ 5 48],[23.28 73.72] ; [12.72 40.28],0
s7,1,0.002872,8.88737,[43 54] ; [10 41],[34.73648649 62.26351351] ; [18.26351351 32.73648649],0
p10,1,0.00538,7.747128,[56 41] ; [18 35],[47.85333333 49.14666667] ; [26.14666667 26.85333333],0
a5,1,0.006317,7.45763,[69 34] ; [24 30],[61.01273885 41.98726115] ; [31.98726115 22.01273885],0
n2,1,0.006987,7.276322,[32 11] ; [14 18],[26.37333333 16.62666667] ; [19.62666667 12.37333333],0
d4,1,0.015096,5.905217,[77 24] ; [31 23],[70.37419355 30.62580645] ; [37.62580645 16.37419355],0
d3,1,0.016384,5.761155,[66 35] ; [24 29],[59.02597403 41.97402597] ; [30.97402597 22.02597403],0
v1,1,0.024134,5.084965,[42 61] ; [12 41],[35.65384615 67.34615385] ; [18.34615385 34.65384615],0
p7,1,0.027822,4.83906,[41 59] ; [12 40],[34.86842105 65.13157895] ; [18.13157895 33.86842105],0
p4,1,0.028351,4.806567,[34 67] ; [ 9 44],[28.2012987 72.7987013] ; [14.7987013 38.2012987],0
b1,1,0.028533,4.795559,[44 59] ; [33 21],[50.51592357 52.48407643] ; [26.48407643 27.51592357],0
u3,1,0.032509,4.571429,[18 17] ; [ 6 19],[14. 21.] ; [10. 15.],0
d1,1,0.040048,4.215837,[50 53] ; [17 37],[43.95541401 59.04458599] ; [23.04458599 30.95541401],0
a6,1,0.045477,4.000853,[66 36] ; [26 28],[60.15384615 41.84615385] ; [31.84615385 22.15384615],0
b3,1,0.048373,3.896977,[13 35] ; [16 17],[17.18518519 30.81481481] ; [11.81481481 21.18518519],0
b2,1,0.048373,3.896977,[13 35] ; [16 17],[17.18518519 30.81481481] ; [11.81481481 21.18518519],0
v3,1,0.049797,3.848277,[33 64] ; [10 43],[27.80666667 69.19333333] ; [15.19333333 37.80666667],0
b5,1,0.051112,3.804598,[68 35] ; [27 27],[62.32484076 40.67515924] ; [32.67515924 21.32484076],0
a8,1,0.060673,3.518904,[13 79] ; [ 2 48],[ 9.71830986 82.28169014] ; [ 5.28169014 44.71830986],0
p6,1,0.069908,3.285182,[21 79] ; [ 5 48],[16.99346405 83.00653595] ; [ 9.00653595 43.99346405],0
a2,1,0.072836,3.217914,[26 77] ; [ 7 47],[21.64968153 81.35031847] ; [11.35031847 42.64968153],0
u1,1,0.084274,2.980494,[18 85] ; [ 4 50],[14.43312102 88.56687898] ; [ 7.56687898 46.43312102],0
a4,1,0.14659,2.107381,[45 57] ; [17 36],[40.8 61.2] ; [21.2 31.8],0
p8,1,0.20632,1.59706,[26 74] ; [ 9 44],[22.87581699 77.12418301] ; [12.12418301 40.87581699],0
n1,1,0.23766,1.394421,[17 24] ; [ 9 23],[14.60273973 26.39726027] ; [11.39726027 20.60273973],0
a3,1,0.280668,1.163853,[66 36] ; [29 23],[62.92207792 39.07792208] ; [32.07792208 19.92207792],0
s4,1,0.321797,0.981627,[22 81] ; [ 8 46],[19.68152866 83.31847134] ; [10.31847134 43.68152866],0
n4,1,0.341118,0.906226,[62 40] ; [28 25],[59.22580645 42.77419355] ; [30.77419355 22.22580645],0
s1,1,0.351855,0.866756,[ 7 94] ; [ 6 47],[ 8.52597403 92.47402597] ; [ 4.47402597 48.52597403],0
p5,1,0.355957,0.852105,[ 5 97] ; [ 1 52],[ 3.9483871 98.0516129] ; [ 2.0516129 50.9483871],0
d2,1,0.376885,0.780837,[48 54] ; [21 32],[45.40645161 56.59354839] ; [23.59354839 29.40645161],0
u2,1,0.383397,0.759781,[17 19] ; [ 9 16],[15.3442623 20.6557377] ; [10.6557377 14.3442623],0
b4,1,0.397802,0.714961,[55 48] ; [25 29],[52.48407643 50.51592357] ; [27.51592357 26.48407643],0
