Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,83.447796,[172  90] ; [ 3 67],[138.10240964 123.89759036] ; [36.89759036 33.10240964],1
p4,1,0.214054,1.543792,[160 102] ; [37 33],[155.46385542 106.53614458] ; [41.53614458 28.46385542],0
s2,1,0.248133,1.333784,[ 40 219] ; [ 7 63],[ 37. 222.] ; [10. 60.],0
s8,1,0.261293,1.261891,[ 70 190] ; [14 55],[ 66.38297872 193.61702128] ; [17.61702128 51.38297872],0
p3,1,0.288119,1.12839,[131 131] ; [30 40],[127.05421687 134.94578313] ; [33.94578313 36.05421687],0
v4,1,0.306883,1.044045,[251  11] ; [65  5],[249.37349398  12.62650602] ; [66.62650602  3.37349398],0
b1,1,0.329516,0.950798,[ 92 170] ; [29 41],[ 95.48795181 166.51204819] ; [25.51204819 44.48795181],0
s4,1,0.354017,0.859007,[ 24 235] ; [ 9 60],[ 26.05792683 232.94207317] ; [ 6.94207317 62.05792683],0
a1,1,0.38291,0.76134,[  9 253] ; [ 1 69],[  7.89156627 254.10843373] ; [ 2.10843373 67.89156627],0
n3,1,0.428117,0.627925,[39 20] ; [18  6],[40.51807229 18.48192771] ; [16.48192771  7.51807229],0
s6,1,0.428817,0.626026,[118 139] ; [28 41],[115.09815951 141.90184049] ; [30.90184049 38.09815951],0
b3,1,0.432432,0.616282,[56 97] ; [11 26],[53.95263158 99.04736842] ; [13.04736842 23.95263158],0
b2,1,0.432432,0.616282,[56 97] ; [11 26],[53.95263158 99.04736842] ; [13.04736842 23.95263158],0
n1,1,0.439197,0.59838,[17 42] ; [ 9 15],[18.48192771 40.51807229] ; [ 7.51807229 16.48192771],0
p11,1,0.48225,0.493771,[212  50] ; [54 16],[209.91566265  52.08433735] ; [56.08433735 13.91566265],0
u2,1,0.547309,0.36216,[39 37] ; [19 14],[40.44036697 35.55963303] ; [17.55963303 15.44036697],0
a8,1,0.557161,0.344643,[ 31 198] ; [ 7 58],[ 29.59863946 199.40136054] ; [ 8.40136054 56.59863946],0
p5,1,0.568463,0.325261,[ 29 233] ; [ 6 63],[ 27.70392749 234.29607251] ; [ 7.29607251 61.70392749],0
b5,1,0.590067,0.29024,[163  99] ; [46 24],[164.93373494  97.06626506] ; [44.06626506 25.93373494],0
p6,1,0.607566,0.263734,[ 90 168] ; [26 42],[ 91.80368098 166.19631902] ; [24.19631902 43.80368098],0
s5,1,0.636993,0.222697,[ 59 198] ; [14 55],[ 57.54907975 199.45092025] ; [15.45092025 53.54907975],0
s7,1,0.702592,0.14579,[ 75 174] ; [18 47],[ 73.74840764 175.25159236] ; [19.25159236 45.74840764],0
p8,1,0.897808,0.016495,[143 115] ; [36 30],[142.53703704 115.46296296] ; [36.46296296 29.53703704],0
n2,1,0.960636,0.002436,[39 20] ; [16  8],[39.09638554 19.90361446] ; [15.90361446  8.09638554],0
p7,1,0.963905,0.002048,[169  91] ; [44 24],[168.84146341  91.15853659] ; [44.15853659 23.84146341],0
n5,1,0.981884,0.000516,[185  75] ; [49 20],[184.92401216  75.07598784] ; [49.07598784 19.92401216],0
