Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.989236,[537  61] ; [50 31],[516.97496318  81.02503682] ; [70.02503682 10.97496318],1
p10,1,0.0,42.814607,[509  85] ; [44 35],[488.08618128 105.91381872] ; [64.91381872 14.08618128],1
v4,1,0.0,37.910875,[585  13] ; [67 13],[575.06784661  22.93215339] ; [76.93215339  3.06784661],1
r4,1,0.0,36.232858,[572  27] ; [63 18],[559.36029412  39.63970588] ; [75.63970588  5.36029412],1
p9,1,0.0,26.28355,[514  76] ; [52 28],[498.41791045  91.58208955] ; [67.58208955 12.41791045],1
p8,1,6e-06,20.559182,[329 256] ; [23 56],[310.12048193 274.87951807] ; [41.87951807 37.12048193],1
p11,1,8e-06,20.031396,[496 103] ; [50 31],[480.96176471 118.03823529] ; [65.03823529 15.96176471],1
s6,1,1.6e-05,18.590094,[412 170] ; [38 43],[395.02262443 186.97737557] ; [54.97737557 26.02262443],1
r3,1,2.9e-05,17.45828,[573  23] ; [69 12],[565.18759232  30.81240768] ; [76.81240768  4.18759232],1
s8,1,3.2e-05,17.275553,[292 301] ; [20 61],[274.50445104 318.49554896] ; [37.49554896 43.50445104],1
p4,1,6.9e-05,15.845217,[382 212] ; [33 47],[365.74183976 228.25816024] ; [49.25816024 30.74183976],1
p6,1,0.00029,13.134033,[249 340] ; [16 61],[234.36186186 354.63813814] ; [30.63813814 46.36186186],1
p2,1,0.000388,12.58836,[508  87] ; [55 24],[497.01038576  97.98961424] ; [65.98961424 13.01038576],1
p7,1,0.000555,11.919894,[387 198] ; [36 42],[373.23529412 211.76470588] ; [49.76470588 28.23529412],1
s5,1,0.000988,10.850608,[209 363] ; [13 62],[196.26584235 375.73415765] ; [25.73415765 49.26584235],1
s7,1,0.001076,10.692806,[315 253] ; [27 49],[301.63975155 266.36024845] ; [40.36024845 35.63975155],0
s2,1,0.001173,10.531629,[321 270] ; [28 52],[307.390462 283.609538] ; [41.609538 38.390462],0
v2,1,0.004232,8.18133,[339 238] ; [32 45],[327.31957187 249.68042813] ; [43.68042813 33.31957187],0
u1,1,0.005949,7.565612,[130 469] ; [ 7 74],[120.68088235 478.31911765] ; [16.31911765 64.68088235],0
p3,1,0.006388,7.43749,[327 268] ; [31 49],[315.57037037 279.42962963] ; [42.42962963 37.57037037],0
d1,1,0.007909,7.053965,[380 219] ; [39 42],[369.08970588 229.91029412] ; [49.91029412 31.08970588],0
