Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,85.788838,[209  19] ; [51 59],[175.38461538  52.61538462] ; [84.61538462 25.38461538],1
r2,1,0.0,36.156074,[214  12] ; [76 31],[196.81681682  29.18318318] ; [93.18318318 13.81681682],1
r3,1,0.0,26.125311,[211  16] ; [79 30],[195.92261905  31.07738095] ; [94.07738095 14.92261905],1
v4,1,3e-06,21.769385,[214  14] ; [84 26],[201.01775148  26.98224852] ; [96.98224852 13.01775148],1
a5,1,8e-06,19.909802,[168  60] ; [54 56],[149.75147929  78.24852071] ; [72.24852071 37.75147929],1
v2,1,1.4e-05,18.938049,[127  92] ; [35 73],[108.49541284 110.50458716] ; [53.50458716 54.49541284],1
p2,1,0.000168,14.159418,[180  46] ; [65 43],[165.77844311  60.22155689] ; [79.22155689 28.77844311],1
d4,1,0.000177,14.063372,[185  42] ; [69 41],[171.09198813  55.90801187] ; [82.90801187 27.09198813],1
v1,1,0.000189,13.942337,[116 110] ; [32 76],[100.14371257 125.85628743] ; [47.85628743 60.14371257],1
d1,1,0.000267,13.2921,[127 101] ; [38 72],[111.30177515 116.69822485] ; [53.69822485 56.30177515],1
a6,1,0.000522,12.034315,[171  57] ; [62 48],[157.17159763  70.82840237] ; [75.82840237 34.17159763],1
a7,1,0.000829,11.175217,[170  57] ; [62 47],[156.73809524  70.26190476] ; [75.26190476 33.73809524],1
d5,1,0.000906,11.011391,[186  42] ; [71 38],[173.87537092  54.12462908] ; [83.12462908 25.87537092],1
u3,1,0.001054,10.730124,[45 32] ; [14 35],[36.05555556 40.94444444] ; [22.94444444 26.05555556],0
d3,1,0.001898,9.645741,[158  70] ; [56 52],[145.21428571  82.78571429] ; [68.78571429 39.21428571],0
p10,1,0.002233,9.347139,[167  58] ; [61 45],[154.98489426  70.01510574] ; [73.01510574 32.98489426],0
a2,1,0.002267,9.319772,[ 52 176] ; [ 10 100],[ 41.82248521 186.17751479] ; [20.17751479 89.82248521],0
p8,1,0.002401,9.214705,[113 110] ; [36 73],[100.0813253 122.9186747] ; [48.9186747 60.0813253],0
p3,1,0.003058,8.772476,[ 98 128] ; [29 80],[ 85.67761194 140.32238806] ; [41.32238806 67.67761194],0
p11,1,0.005617,7.669204,[174  54] ; [68 42],[163.24260355  64.75739645] ; [78.75739645 31.24260355],0
p7,1,0.007188,7.225408,[123 100] ; [43 66],[111.5 111.5] ; [54.5 54.5],0
p4,1,0.013551,6.095718,[117 108] ; [41 68],[106.43712575 118.56287425] ; [51.56287425 57.43712575],0
u1,1,0.014893,5.929062,[ 30 198] ; [  5 105],[ 23.60946746 204.39053254] ; [11.39053254 98.60946746],0
s2,1,0.024556,5.05496,[ 17 208] ; [17 93],[ 22.8358209 202.1641791] ; [11.1641791 98.8358209],0
a3,1,0.02901,4.767002,[151  75] ; [60 50],[141.92261905  84.07738095] ; [69.07738095 40.92261905],0
a1,1,0.032236,4.585881,[  8 220] ; [ 10 100],[ 12.14201183 215.85798817] ; [  5.85798817 104.14201183],0
a4,1,0.047178,3.939031,[ 99 129] ; [35 74],[ 90.65875371 137.34124629] ; [43.34124629 65.65875371],0
s4,1,0.053464,3.729351,[ 19 205] ; [17 93],[ 24.14371257 199.85628743] ; [11.85628743 98.14371257],0
p9,1,0.07236,3.228663,[170  56] ; [69 36],[163.18429003  62.81570997] ; [75.81570997 29.18429003],0
v3,1,0.076943,3.128313,[ 70 148] ; [25 85],[ 63.1402439 154.8597561] ; [31.8597561 78.1402439],0
b1,1,0.093831,2.807385,[ 82 146] ; [50 60],[ 89.04142012 138.95857988] ; [42.95857988 67.04142012],0
b2,1,0.095998,2.770804,[37 93] ; [24 35],[41.95767196 88.04232804] ; [19.04232804 39.95767196],0
b3,1,0.095998,2.770804,[37 93] ; [24 35],[41.95767196 88.04232804] ; [19.04232804 39.95767196],0
n4,1,0.106201,2.609864,[159  69] ; [67 43],[152.44970414  75.55029586] ; [73.55029586 36.44970414],0
u2,1,0.110058,2.553385,[39 37] ; [18 31],[34.656 41.344] ; [22.344 26.656],0
s5,1,0.120681,2.408458,[ 44 179] ; [14 95],[ 38.95783133 184.04216867] ; [19.04216867 89.95783133],0
n6,1,0.163899,1.937879,[180  47] ; [79 30],[174.97916667  52.02083333] ; [84.02083333 24.97916667],0
p5,1,0.180384,1.79446,[ 15 210] ; [12 98],[ 18.13432836 206.86567164] ; [  8.86567164 101.13432836],0
n3,1,0.187545,1.7368,[39 16] ; [25 18],[35.91836735 19.08163265] ; [28.08163265 14.91836735],0
a8,1,0.239234,1.385102,[ 22 180] ; [ 7 97],[ 19.14379085 182.85620915] ; [ 9.85620915 94.14379085],0
d2,1,0.275834,1.187502,[ 94 133] ; [38 70],[ 89.44477612 137.55522388] ; [42.55522388 65.44477612],0
b4,1,0.290178,1.118794,[130  98] ; [56 54],[125.46745562 102.53254438] ; [60.53254438 49.46745562],0
s6,1,0.370957,0.800455,[ 81 143] ; [34 75],[ 77.35735736 146.64264264] ; [37.64264264 71.35735736],0
