Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,25.374322,[489  40] ; [53 19],[477.06821963  51.93178037] ; [64.93178037  7.06821963],1
v1,1,0.000778,11.291844,[314 200] ; [28 42],[301.00684932 212.99315068] ; [40.99315068 29.00684932],1
v3,1,0.001192,10.50194,[233 277] ; [18 53],[220.32702238 289.67297762] ; [30.67297762 40.32702238],0
p4,1,0.002775,8.950078,[362 166] ; [36 35],[350.82470785 177.17529215] ; [47.17529215 23.82470785],0
p10,1,0.004124,8.228508,[493  37] ; [59 12],[486.78868552  43.21131448] ; [65.21131448  5.78868552],0
n1,1,0.004186,8.201241,[48 46] ; [ 2 14],[42.72727273 51.27272727] ; [7.27272727 8.72727273],0
s2,1,0.008581,6.908049,[294 231] ; [28 43],[283.6409396 241.3590604] ; [38.3590604 32.6409396],0
s5,1,0.014466,5.980374,[193 316] ; [14 49],[184.20104895 324.79895105] ; [22.79895105 40.20104895],0
p8,1,0.015552,5.852865,[307 215] ; [31 40],[297.5311973 224.4688027] ; [40.4688027 30.5311973],0
p5,1,0.01774,5.621634,[ 85 441] ; [ 4 68],[ 78.28428094 447.71571906] ; [10.71571906 61.28428094],0
p3,1,0.032602,4.566533,[305 223] ; [32 40],[296.56 231.44] ; [40.44 31.56],0
u1,1,0.043189,4.087995,[113 418] ; [ 8 64],[106.55223881 424.44776119] ; [14.44776119 57.55223881],0
s3,1,0.058341,3.583932,[316 207] ; [34 36],[308.6846543 214.3153457] ; [41.3153457 28.6846543],0
s6,1,0.065184,3.400316,[375 142] ; [44 27],[368.40646259 148.59353741] ; [50.59353741 20.40646259],0
s7,1,0.073619,3.200436,[288 217] ; [33 39],[280.94454073 224.05545927] ; [40.05545927 31.94454073],0
u2,1,0.077828,3.109694,[69 59] ; [13  4],[72.3862069 55.6137931] ; [9.6137931 7.3862069],0
n3,1,0.102879,2.660335,[71 23] ; [15  1],[73.49090909 20.50909091] ; [12.50909091  3.49090909],0
p6,1,0.14588,2.114808,[231 294] ; [24 45],[225.37878788 299.62121212] ; [29.62121212 39.37878788],0
n2,1,0.150693,2.065224,[75 20] ; [10  6],[72.74774775 22.25225225] ; [12.25225225  3.74774775],0
p12,1,0.154447,2.027771,[ 58 469] ; [ 4 68],[ 54.5475793 472.4524207] ; [ 7.4524207 64.5475793],0
b4,1,0.175331,1.836761,[302 229] ; [47 25],[307.32835821 223.67164179] ; [41.67164179 30.32835821],0
p2,1,0.193195,1.693083,[461  66] ; [59 13],[457.49582638  69.50417362] ; [62.50417362  9.49582638],0
b3,1,0.237917,1.392892,[138 196] ; [17 35],[134.11917098 199.88082902] ; [20.88082902 31.11917098],0
b2,1,0.237917,1.392892,[138 196] ; [17 35],[134.11917098 199.88082902] ; [20.88082902 31.11917098],0
d3,1,0.270472,1.214353,[363 166] ; [54 18],[367.04326123 161.95673877] ; [49.95673877 22.04326123],0
s1,1,0.322081,0.980476,[ 17 505] ; [ 4 68],[ 18.45454545 503.54545455] ; [ 2.54545455 69.45454545],0
p7,1,0.327042,0.960577,[355 165] ; [45 27],[351.35135135 168.64864865] ; [48.64864865 23.35135135],0
a2,1,0.360085,0.837596,[145 386] ; [16 56],[141.7761194 389.2238806] ; [19.2238806 52.7761194],0
r1,1,0.428541,0.626775,[432  97] ; [56 16],[429.5374376  99.4625624] ; [58.4625624 13.5374376],0
b1,1,0.438665,0.599771,[202 329] ; [24 48],[199.01492537 331.98507463] ; [26.98507463 45.01492537],0
a7,1,0.455129,0.557847,[375 155] ; [54 18],[377.6910299 152.3089701] ; [51.3089701 20.6910299],0
a5,1,0.472641,0.515794,[418 113] ; [54 18],[415.64179104 115.35820896] ; [56.35820896 15.64179104],0
u4,1,0.475583,0.508974,[ 15 515] ; [ 1 71],[ 14.08637874 515.91362126] ; [ 1.91362126 70.08637874],0
p11,1,0.48159,0.495261,[452  79] ; [59 13],[449.98507463  81.01492537] ; [61.01492537 10.98507463],0
b5,1,0.51475,0.424399,[318 213] ; [46 26],[320.53731343 210.46268657] ; [43.46268657 28.53731343],0
d1,1,0.516319,0.421241,[338 193] ; [43 29],[335.50746269 195.49253731] ; [45.49253731 26.50746269],0
v2,1,0.522,0.409941,[304 205] ; [39 31],[301.53195164 207.46804836] ; [41.46804836 28.53195164],0
r3,1,0.570807,0.321334,[505  22] ; [70  2],[505.88480801  21.11519199] ; [69.11519199  2.88480801],0
d4,1,0.575717,0.31321,[441  87] ; [62 10],[442.64  85.36] ; [60.36 11.64],0
a1,1,0.603622,0.269568,[ 30 501] ; [ 3 69],[ 29.05970149 501.94029851] ; [ 3.94029851 68.05970149],0
s8,1,0.604682,0.267992,[266 261] ; [34 38],[263.93989983 263.06010017] ; [36.06010017 35.93989983],0
a4,1,0.604799,0.267818,[267 262] ; [34 38],[264.94009983 264.05990017] ; [36.05990017 35.94009983],0
