Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,82.188055,[86 18] ; [ 34 107],[50.93877551 53.06122449] ; [69.06122449 71.93877551],1
s6,1,0.0,56.354751,[86 17] ; [50 92],[57.1755102 45.8244898] ; [78.8244898 63.1755102],1
s5,1,2e-06,23.010262,[44 53] ; [ 23 115],[27.65531915 69.34468085] ; [39.34468085 98.65531915],1
s8,1,2e-06,22.74048,[51 53] ; [ 29 114],[33.68421053 70.31578947] ; [46.31578947 96.68421053],1
s4,1,6e-06,20.412749,[34 70] ; [ 14 130],[20.12903226 83.87096774] ; [ 27.87096774 116.12903226],1
s7,1,1.5e-05,18.795768,[50 48] ; [ 33 106],[34.32067511 63.67932489] ; [48.67932489 90.32067511],1
p10,1,0.000542,11.965327,[76 24] ; [77 65],[63.2231405 36.7768595] ; [89.7768595 52.2231405],1
u1,1,0.000785,11.27548,[20 84] ; [  8 136],[11.74193548 92.25806452] ; [ 16.25806452 127.74193548],1
p9,1,0.012448,6.245936,[79 21] ; [91 51],[70.24793388 29.75206612] ; [99.75206612 42.24793388],0
u3,1,0.014584,5.966044,[29 11] ; [24 27],[23.2967033 16.7032967] ; [29.7032967 21.2967033],0
v4,1,0.015797,5.825335,[100   3] ; [126  16],[95.0122449  7.9877551] ; [130.9877551  11.0122449],0
a2,1,0.019185,5.484585,[22 82] ; [ 15 129],[15.51612903 88.48387097] ; [ 21.48387097 122.51612903],0
p4,1,0.046803,3.952457,[52 51] ; [54 89],[44.38211382 58.61788618] ; [61.61788618 81.38211382],0
p12,1,0.063157,3.452484,[ 7 95] ; [  3 140],[ 4.16326531 97.83673469] ; [  5.83673469 137.16326531],0
a5,1,0.071181,3.255583,[73 31] ; [85 59],[66.25806452 37.74193548] ; [91.74193548 52.25806452],0
a1,1,0.075117,3.167512,[ 8 96] ; [  4 140],[ 5.03225806 98.96774194] ; [  6.96774194 137.03225806],0
p11,1,0.091213,2.852832,[63 41] ; [102  42],[69.19354839 34.80645161] ; [95.80645161 48.19354839],0
d5,1,0.144081,2.133828,[84 19] ; [106  38],[79.23076923 23.76923077] ; [110.76923077  33.23076923],0
r2,1,0.185509,1.752926,[97  6] ; [126  15],[94.1352459  8.8647541] ; [128.8647541  12.1352459],0
n1,1,0.185666,1.751676,[10 19] ; [10 38],[ 7.53246753 21.46753247] ; [12.46753247 35.53246753],0
d2,1,0.209418,1.575445,[48 56] ; [55 89],[43.19354839 60.80645161] ; [59.80645161 84.19354839],0
b3,1,0.216524,1.527258,[13 40] ; [29 55],[16.24817518 36.75182482] ; [25.75182482 58.24817518],0
b2,1,0.216524,1.527258,[13 40] ; [29 55],[16.24817518 36.75182482] ; [25.75182482 58.24817518],0
v1,1,0.223596,1.481143,[42 58] ; [48 92],[37.5 62.5] ; [52.5 87.5],0
p6,1,0.228417,1.45069,[32 71] ; [ 33 104],[27.89583333 75.10416667] ; [37.10416667 99.89583333],0
n4,1,0.235352,1.40822,[37 67] ; [62 82],[41.51612903 62.48387097] ; [57.48387097 86.51612903],0
