Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,80.687925,[ 39 118] ; [183  78],[83.38277512 73.61722488] ; [138.61722488 122.38277512],1
p6,1,0.0,52.637242,[ 22 137] ; [126 132],[ 56.43165468 102.56834532] ; [ 91.56834532 166.43165468],1
p4,1,0.0,31.945472,[64 95] ; [179  83],[91.77434679 67.22565321] ; [151.22565321 110.77434679],1
p3,1,2e-06,22.57165,[ 48 110] ; [142 120],[71.47619048 86.52380952] ; [118.52380952 143.47619048],1
p2,1,2e-05,18.219092,[120  39] ; [237  24],[135.15  23.85] ; [221.85  39.15],1
s8,1,4.1e-05,16.831383,[ 39 120] ; [116 145],[ 58.67857143 100.32142857] ; [ 96.32142857 164.67857143],1
s6,1,0.000385,12.604224,[83 74] ; [181  77],[99.8746988 57.1253012] ; [164.1253012  93.8746988],1
s7,1,0.000624,11.701631,[ 46 108] ; [119 134],[62.43243243 91.56756757] ; [102.56756757 150.43243243],1
s5,1,0.003179,8.701792,[ 33 118] ; [ 92 165],[ 46.2622549 104.7377451] ; [ 78.7377451 178.2622549],0
r1,1,0.008986,6.825605,[108  50] ; [208  53],[119.15990453  38.84009547] ; [196.84009547  64.15990453],0
s2,1,0.009289,6.766354,[57 99] ; [130 132],[69.78947368 86.21052632] ; [117.21052632 144.78947368],0
b1,1,0.016166,5.78476,[ 47 112] ; [108 154],[ 58.5391924 100.4608076] ; [ 96.4608076 165.5391924],0
p10,1,0.016704,5.727245,[121  38] ; [222  38],[130.15990453  28.84009547] ; [212.84009547  47.15990453],0
v4,1,0.017043,5.691912,[141  17] ; [247  12],[147.01199041  10.98800959] ; [240.98800959  18.01199041],0
s3,1,0.021147,5.314676,[69 90] ; [143 117],[80.44868735 78.55131265] ; [131.55131265 128.44868735],0
a2,1,0.022898,5.176263,[ 21 138] ; [ 58 204],[ 29.83610451 129.16389549] ; [ 49.16389549 212.83610451],0
a1,1,0.023083,5.162259,[  1 158] ; [ 12 250],[  4.90973872 154.09026128] ; [  8.09026128 253.90973872],0
p5,1,0.023944,5.098719,[  7 151] ; [ 28 233],[ 13.19809069 144.80190931] ; [ 21.80190931 239.19809069],0
b5,1,0.052412,3.76256,[105  54] ; [148 114],[95.55106888 63.44893112] ; [157.44893112 104.55106888],0
d3,1,0.060043,3.536201,[93 66] ; [177  85],[101.97149644  57.02850356] ; [168.02850356  93.97149644],0
r4,1,0.083296,2.999381,[132  27] ; [233  29],[137.85035629  21.14964371] ; [227.14964371  34.85035629],0
v1,1,0.120732,2.407802,[59 93] ; [120 137],[66.52322738 85.47677262] ; [112.47677262 144.52322738],0
d1,1,0.147658,2.096283,[74 85] ; [141 121],[81.19952494 77.80047506] ; [133.80047506 128.19952494],0
b4,1,0.161507,1.960063,[102  57] ; [150 112],[95.17339667 63.82660333] ; [156.82660333 105.17339667],0
p9,1,0.17797,1.814491,[129  29] ; [225  35],[133.80861244  24.19138756] ; [220.19138756  39.80861244],0
n4,1,0.196878,1.665383,[113  46] ; [201  61],[118.58907363  40.41092637] ; [195.41092637  66.58907363],0
v2,1,0.22563,1.468201,[58 96] ; [112 144],[63.85365854 90.14634146] ; [106.14634146 149.85365854],0
d5,1,0.235394,1.407971,[117  42] ; [206  56],[121.98812352  37.01187648] ; [201.01187648  60.98812352],0
p12,1,0.242494,1.366036,[  6 151] ; [ 17 244],[  8.63875598 148.36124402] ; [ 14.36124402 246.63875598],0
u3,1,0.249852,1.32413,[37 22] ; [44 39],[33.65492958 25.34507042] ; [47.34507042 35.65492958],0
