Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,74.972067,[206  83] ; [ 48 116],[162.04415011 126.95584989] ; [91.95584989 72.04415011],1
p6,1,0.0,40.784244,[145 140] ; [ 32 128],[113.35955056 171.64044944] ; [63.64044944 96.35955056],1
p8,1,0.0,38.745349,[194  93] ; [ 59 100],[162.80493274 124.19506726] ; [90.19506726 68.80493274],1
p5,1,1e-06,24.242869,[ 50 239] ; [  3 161],[ 33.81236203 255.18763797] ; [ 19.18763797 144.81236203],1
p2,1,2e-06,22.634854,[263  26] ; [122  42],[245.61810155  43.38189845] ; [139.38189845  24.61810155],1
n5,1,8e-06,19.875776,[240  48] ; [105  57],[220.8  67.2] ; [124.2  37.8],1
p7,1,0.000127,14.683778,[215  71] ; [91 67],[197.10810811  88.89189189] ; [108.89189189  49.10810811],1
s6,1,0.000608,11.750419,[212  72] ; [95 66],[195.92808989  88.07191011] ; [111.07191011  49.92808989],1
d1,1,0.000853,11.123288,[202  87] ; [89 75],[185.64900662 103.35099338] ; [105.35099338  58.64900662],1
d2,1,0.000936,10.950059,[166 122] ; [68 96],[149.09734513 138.90265487] ; [84.90265487 79.09734513],1
n4,1,0.00128,10.371729,[244  45] ; [117  46],[230.81637168  58.18362832] ; [130.18362832  32.81637168],0
d3,1,0.002643,9.039208,[223  66] ; [105  59],[209.25386313  79.74613687] ; [118.74613687  45.25386313],0
a2,1,0.002849,8.901961,[ 88 201] ; [ 29 135],[ 74.64238411 214.35761589] ; [ 42.35761589 121.64238411],0
p12,1,0.003586,8.482354,[ 37 252] ; [  7 155],[ 28.19512195 260.80487805] ; [ 15.80487805 146.19512195],0
s7,1,0.004112,8.233836,[162 113] ; [71 88],[147.63824885 127.36175115] ; [85.36175115 73.63824885],0
d5,1,0.006408,7.431844,[255  34] ; [129  35],[244.98013245  44.01986755] ; [139.01986755  24.98013245],0
v1,1,0.009965,6.641228,[200  84] ; [94 67],[187.63146067  96.36853933] ; [106.36853933  54.63146067],0
a5,1,0.010858,6.488386,[239  50] ; [119  45],[228.39293598  60.60706402] ; [129.60706402  34.39293598],0
u1,1,0.012567,6.229064,[ 71 218] ; [ 24 140],[ 60.60706402 228.39293598] ; [ 34.39293598 129.60706402],0
p10,1,0.014435,5.984174,[256  33] ; [129  32],[247.25555556  41.74444444] ; [137.74444444  23.25555556],0
s5,1,0.022244,5.226583,[114 166] ; [ 46 109],[102.98850575 177.01149425] ; [57.01149425 97.98850575],0
p1,1,0.0529,3.747082,[ 29 259] ; [  8 156],[ 23.57522124 264.42477876] ; [ 13.42477876 150.57522124],0
u2,1,0.05374,3.720772,[38 23] ; [21 27],[33.01834862 27.98165138] ; [25.98165138 22.01834862],0
