Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000683,11.536257,[19  7] ; [24 46],[11.64583333 14.35416667] ; [31.35416667 38.64583333],1
a2,1,0.013881,6.053274,[ 8 19] ; [ 7 65],[ 4.09090909 22.90909091] ; [10.90909091 61.09090909],0
a3,1,0.027264,4.874022,[23  4] ; [44 27],[18.45918367  8.54081633] ; [48.54081633 22.45918367],0
n6,1,0.067627,3.339711,[20  6] ; [39 30],[16.14736842  9.85263158] ; [42.85263158 26.14736842],0
v1,1,0.075501,3.159188,[14 12] ; [23 45],[10.23404255 15.76595745] ; [26.76595745 41.23404255],0
p12,1,0.11332,2.507304,[ 2 24] ; [ 1 70],[ 0.80412371 25.19587629] ; [ 2.19587629 68.80412371],0
s4,1,0.114673,2.488612,[ 2 25] ; [15 57],[ 4.63636364 22.36363636] ; [12.36363636 59.63636364],0
r1,1,0.116185,2.468011,[12 14] ; [21 51],[ 8.75510204 17.24489796] ; [24.24489796 47.75510204],0
n5,1,0.118167,2.441444,[18  8] ; [36 34],[14.625 11.375] ; [39.375 30.625],0
n4,1,0.144918,2.124947,[19  8] ; [39 33],[15.81818182 11.18181818] ; [42.18181818 29.81818182],0
b2,1,0.156416,2.008537,[6 6] ; [14 35],[3.93442623 8.06557377] ; [16.06557377 32.93442623],0
b3,1,0.156416,2.008537,[6 6] ; [14 35],[3.93442623 8.06557377] ; [16.06557377 32.93442623],0
s8,1,0.161291,1.96208,[ 9 17] ; [15 57],[ 6.36734694 19.63265306] ; [17.63265306 54.36734694],0
d2,1,0.167332,1.906682,[16 11] ; [31 40],[12.94897959 14.05102041] ; [34.05102041 36.94897959],0
n3,1,0.167665,1.9037,[10  6] ; [11 16],[7.81395349 8.18604651] ; [13.18604651 13.81395349],0
s5,1,0.195339,1.676882,[ 3 23] ; [16 52],[ 5.25531915 20.74468085] ; [13.74468085 54.25531915],0
d1,1,0.21436,1.541736,[18  9] ; [38 34],[15.27272727 11.72727273] ; [40.72727273 31.27272727],0
p6,1,0.223343,1.482758,[ 7 19] ; [11 58],[ 4.92631579 21.07368421] ; [13.07368421 55.92631579],0
s6,1,0.252897,1.307228,[13 12] ; [28 44],[10.56701031 14.43298969] ; [30.43298969 41.56701031],0
p1,1,0.336856,0.92236,[ 3 24] ; [ 4 68],[ 1.90909091 25.09090909] ; [ 5.09090909 66.90909091],0
s2,1,0.338668,0.915465,[11 14] ; [24 48],[ 9.02061856 15.97938144] ; [25.97938144 46.02061856],0
d5,1,0.34035,0.909112,[23  4] ; [55 17],[21.27272727  5.72727273] ; [56.72727273 15.27272727],0
u2,1,0.389961,0.739065,[2 1] ; [11 16],[1.3 1.7] ; [11.7 15.3],0
s7,1,0.39017,0.738411,[11 12] ; [26 43],[ 9.25 13.75] ; [27.75 41.25],0
p10,1,0.399906,0.708608,[16  9] ; [38 32],[14.21052632 10.78947368] ; [39.78947368 30.21052632],0
v4,1,0.40985,0.679235,[18  7] ; [44 26],[16.31578947  8.68421053] ; [45.68421053 24.31578947],0
s3,1,0.412233,0.672351,[ 9 15] ; [33 37],[10.72340426 13.27659574] ; [31.27659574 38.72340426],0
r2,1,0.424714,0.637234,[17  9] ; [36 28],[15.31111111 10.68888889] ; [37.68888889 26.31111111],0
p8,1,0.449532,0.571833,[ 9 17] ; [19 52],[ 7.50515464 18.49484536] ; [20.49484536 50.50515464],0
b1,1,0.460158,0.54551,[12 15] ; [38 34],[13.63636364 13.36363636] ; [36.36363636 35.63636364],0
p3,1,0.491099,0.474117,[10 15] ; [23 48],[ 8.59375 16.40625] ; [24.40625 46.59375],0
p7,1,0.493624,0.468617,[11 14] ; [25 44],[ 9.57446809 15.42553191] ; [26.42553191 42.57446809],0
