Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,83.094948,[15 44] ; [97  6],[40.79012346 18.20987654] ; [71.20987654 31.79012346],1
p11,1,0.0,27.351155,[27 32] ; [88 16],[41.62576687 17.37423313] ; [73.37423313 30.62576687],1
s8,1,1e-06,23.437123,[ 6 52] ; [50 54],[20.04938272 37.95061728] ; [35.95061728 68.04938272],1
s7,1,1.1e-05,19.418113,[10 46] ; [55 47],[23.03797468 32.96202532] ; [41.96202532 60.03797468],1
n5,1,1.9e-05,18.276438,[30 29] ; [85 18],[41.88271605 17.11728395] ; [73.11728395 29.88271605],1
n6,1,0.00011,14.961638,[32 27] ; [85 18],[42.61111111 16.38888889] ; [74.38888889 28.61111111],1
s6,1,0.00015,14.368324,[19 39] ; [64 36],[30.46835443 27.53164557] ; [52.53164557 47.46835443],1
a3,1,0.000153,14.329502,[20 38] ; [68 36],[31.50617284 26.49382716] ; [56.49382716 47.50617284],1
p2,1,0.000197,13.858638,[29 30] ; [80 23],[39.69753086 19.30246914] ; [69.30246914 33.69753086],1
v1,1,0.000379,12.632514,[15 43] ; [56 46],[25.7375 32.2625] ; [45.2625 56.7375],1
p8,1,0.000379,12.631523,[12 47] ; [50 53],[22.58024691 36.41975309] ; [39.41975309 63.58024691],1
r3,1,0.001235,10.437708,[40 19] ; [92 12],[47.7791411 11.2208589] ; [84.2208589 19.7791411],0
v2,1,0.001527,10.045725,[13 45] ; [47 51],[22.30769231 35.69230769] ; [37.69230769 60.30769231],0
d5,1,0.001891,9.652344,[18 41] ; [58 46],[27.50920245 31.49079755] ; [48.49079755 55.50920245],0
s2,1,0.002738,8.974015,[14 45] ; [49 54],[22.94444444 36.05555556] ; [40.05555556 62.94444444],0
r4,1,0.005225,7.799837,[33 26] ; [80 24],[40.90184049 18.09815951] ; [72.09815951 31.90184049],0
p4,1,0.007268,7.205519,[17 42] ; [52 51],[25.12962963 33.87037037] ; [43.87037037 59.12962963],0
n4,1,0.009846,6.662459,[32 27] ; [77 27],[39.45398773 19.54601227] ; [69.54601227 34.45398773],0
r2,1,0.010678,6.518097,[42 17] ; [90 13],[48.07407407 10.92592593] ; [83.92592593 19.07407407],0
d4,1,0.012285,6.269199,[22 37] ; [60 44],[29.6809816 29.3190184] ; [52.3190184 51.6809816],0
v4,1,0.016831,5.713864,[45 14] ; [92 10],[50.20496894  8.79503106] ; [86.79503106 15.20496894],0
a5,1,0.018276,5.569502,[21 38] ; [57 47],[28.23312883 30.76687117] ; [49.76687117 54.23312883],0
r1,1,0.022547,5.203044,[29 30] ; [70 34],[35.83435583 23.16564417] ; [63.16564417 40.83435583],0
p3,1,0.030569,4.677005,[16 43] ; [46 58],[22.44171779 36.55828221] ; [39.55828221 64.44171779],0
s3,1,0.036363,4.380012,[23 35] ; [58 44],[29.3625 28.6375] ; [51.6375 50.3625],0
p7,1,0.040076,4.214675,[26 33] ; [62 40],[32.2484472 26.7515528] ; [55.7515528 46.2484472],0
b2,1,0.054561,3.695466,[10 27] ; [31 36],[14.58653846 22.41346154] ; [26.41346154 40.58653846],0
b3,1,0.054561,3.695466,[10 27] ; [31 36],[14.58653846 22.41346154] ; [26.41346154 40.58653846],0
b1,1,0.081443,3.035873,[31 28] ; [40 64],[25.6993865 33.3006135] ; [45.3006135 58.6993865],0
b4,1,0.092332,2.833233,[37 22] ; [51 53],[31.85276074 27.14723926] ; [56.14723926 47.85276074],0
p6,1,0.113008,2.511642,[10 48] ; [29 73],[14.1375 43.8625] ; [24.8625 77.1375],0
v3,1,0.150344,2.068752,[14 43] ; [36 65],[18.03797468 38.96202532] ; [31.96202532 69.03797468],0
p12,1,0.192916,1.695208,[ 2 57] ; [ 9 94],[ 4.00617284 54.99382716] ; [ 6.99382716 96.00617284],0
s4,1,0.224087,1.478007,[ 7 52] ; [20 84],[ 9.77300613 49.22699387] ; [17.22699387 86.77300613],0
n1,1,0.247781,1.335772,[ 7 17] ; [15 19],[ 9.10344828 14.89655172] ; [12.89655172 21.10344828],0
s5,1,0.260186,1.267765,[12 45] ; [29 70],[14.98076923 42.01923077] ; [26.01923077 72.98076923],0
d2,1,0.294002,1.101206,[15 44] ; [19 84],[12.38271605 46.61728395] ; [21.61728395 81.38271605],0
u2,1,0.3081,1.038805,[16 23] ; [19 17],[18.2 20.8] ; [16.8 19.2],0
u3,1,0.323557,0.974513,[13 26] ; [16 20],[15.08 23.92] ; [13.92 22.08],0
b5,1,0.335005,0.929455,[33 26] ; [50 54],[30.04294479 28.95705521] ; [52.95705521 51.04294479],0
n3,1,0.336081,0.925325,[13  9] ; [25 10],[14.66666667  7.33333333] ; [23.33333333 11.66666667],0
s1,1,0.35688,0.848843,[ 5 54] ; [ 5 98],[ 3.64197531 55.35802469] ; [ 6.35802469 96.64197531],0
p1,1,0.392918,0.729893,[ 3 56] ; [ 9 94],[ 4.37037037 54.62962963] ; [ 7.62962963 95.37037037],0
n2,1,0.416201,0.661019,[17  7] ; [28  7],[18.30508475  5.69491525] ; [26.69491525  8.30508475],0
a8,1,0.434702,0.610227,[ 8 48] ; [10 89],[ 6.50322581 49.49677419] ; [11.49677419 87.50322581],0
a2,1,0.473435,0.513948,[ 3 56] ; [  3 101],[ 2.17177914 56.82822086] ; [  3.82822086 100.17177914],0
a6,1,0.576429,0.312044,[24 35] ; [47 57],[25.6993865 33.3006135] ; [45.3006135 58.6993865],0
p5,1,0.658877,0.19489,[ 4 55] ; [ 9 94],[ 4.7345679 54.2654321] ; [ 8.2654321 94.7345679],0
a4,1,0.6697,0.181953,[13 46] ; [26 78],[14.11656442 44.88343558] ; [24.88343558 79.11656442],0
d3,1,0.70156,0.146854,[11 48] ; [22 82],[11.94478528 47.05521472] ; [21.05521472 82.94478528],0
a1,1,0.990459,0.000143,[ 4 55] ; [ 7 97],[ 3.98159509 55.01840491] ; [ 7.01840491 96.98159509],0
