Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2.6e-05,17.71989,[13 40] ; [34 18],[23.72380952 29.27619048] ; [23.27619048 28.72380952],1
p3,1,0.002496,9.143811,[18 35] ; [33 19],[25.74285714 27.25714286] ; [25.25714286 26.74285714],0
s3,1,0.0062,7.491156,[26 27] ; [39 13],[32.80952381 20.19047619] ; [32.19047619 19.80952381],0
p6,1,0.023266,5.148568,[14 39] ; [24 26],[19.55339806 33.44660194] ; [18.44660194 31.55339806],0
s5,1,0.029826,4.71928,[14 38] ; [23 25],[19.24 32.76] ; [17.76 30.24],0
p1,1,0.047443,3.929608,[ 1 52] ; [ 6 46],[ 3.53333333 49.46666667] ; [ 3.46666667 48.53333333],0
b3,1,0.050278,3.832178,[ 4 23] ; [15 26],[ 7.54411765 19.45588235] ; [11.45588235 29.54411765],0
b2,1,0.050278,3.832178,[ 4 23] ; [15 26],[ 7.54411765 19.45588235] ; [11.45588235 29.54411765],0
s2,1,0.053221,3.736969,[28 25] ; [37 15],[32.80952381 20.19047619] ; [32.19047619 19.80952381],0
a3,1,0.055818,3.657475,[27 26] ; [36 16],[31.8 21.2] ; [31.2 20.8],0
r2,1,0.064311,3.422553,[38 14] ; [43  6],[41.7029703 10.2970297] ; [39.2970297  9.7029703],0
s4,1,0.068091,3.32844,[10 43] ; [18 34],[14.13333333 38.86666667] ; [13.86666667 38.13333333],0
u3,1,0.07241,3.22753,[10 15] ; [11  5],[12.80487805 12.19512195] ; [8.19512195 7.80487805],0
v3,1,0.079177,3.081709,[13 38] ; [21 29],[17.16831683 33.83168317] ; [16.83168317 33.16831683],0
p4,1,0.093237,2.817584,[25 28] ; [33 19],[29.27619048 23.72380952] ; [28.72380952 23.27619048],0
p9,1,0.14272,2.148379,[41 12] ; [45  6],[43.82692308  9.17307692] ; [42.17307692  8.82692308],0
u2,1,0.191556,1.70561,[12 13] ; [11  5],[14.02439024 10.97560976] ; [8.97560976 7.02439024],0
b5,1,0.196347,1.669339,[37 16] ; [30 22],[33.81904762 19.18095238] ; [33.18095238 18.81904762],0
n1,1,0.203605,1.616327,[ 4 10] ; [11 11],[5.83333333 8.16666667] ; [ 9.16666667 12.83333333],0
d3,1,0.277955,1.177063,[36 17] ; [30 22],[33.31428571 19.68571429] ; [32.68571429 19.31428571],0
b1,1,0.283001,1.152621,[19 34] ; [24 28],[21.7047619 31.2952381] ; [21.2952381 30.7047619],0
d1,1,0.284884,1.143641,[22 31] ; [27 25],[24.73333333 28.26666667] ; [24.26666667 27.73333333],0
n6,1,0.312745,1.019046,[44  9] ; [39 13],[41.8952381 11.1047619] ; [41.1047619 10.8952381],0
p5,1,0.335145,0.928915,[ 5 48] ; [ 8 43],[ 6.625 46.375] ; [ 6.375 44.625],0
p11,1,0.343738,0.89644,[41 12] ; [44  8],[42.9047619 10.0952381] ; [42.0952381  9.9047619],0
a5,1,0.356465,0.850309,[30 23] ; [34 18],[32.3047619 20.6952381] ; [31.6952381 20.3047619],0
v2,1,0.37253,0.795208,[22 29] ; [26 24],[24.23762376 26.76237624] ; [23.76237624 26.23762376],0
d5,1,0.422314,0.643868,[36 17] ; [39 13],[37.85714286 15.14285714] ; [37.14285714 14.85714286],0
n4,1,0.45209,0.565407,[33 20] ; [36 16],[34.82857143 18.17142857] ; [34.17142857 17.82857143],0
a4,1,0.485955,0.48547,[15 38] ; [18 34],[16.65714286 36.34285714] ; [16.34285714 35.65714286],0
d2,1,0.498614,0.457885,[20 33] ; [23 29],[21.7047619 31.2952381] ; [21.2952381 30.7047619],0
n3,1,0.501436,0.451896,[8 6] ; [15  7],[8.94444444 5.05555556] ; [14.05555556  7.94444444],0
n5,1,0.527354,0.399488,[34 18] ; [37 15],[35.5 16.5] ; [35.5 16.5],0
v4,1,0.547579,0.361672,[47  6] ; [47  4],[47.90384615  5.09615385] ; [46.09615385  4.90384615],0
u1,1,0.56931,0.323839,[ 2 51] ; [ 1 51],[ 1.51428571 51.48571429] ; [ 1.48571429 50.51428571],0
a6,1,0.612074,0.257166,[29 24] ; [31 21],[30.28571429 22.71428571] ; [29.71428571 22.28571429],0
a7,1,0.63257,0.228592,[33 20] ; [30 22],[31.8 21.2] ; [31.2 20.8],0
p2,1,0.667653,0.184359,[41 12] ; [42 10],[41.8952381 11.1047619] ; [41.1047619 10.8952381],0
a8,1,0.674614,0.176252,[ 4 45] ; [ 3 47],[ 3.46464646 45.53535354] ; [ 3.53535354 46.46464646],0
p10,1,0.680439,0.169632,[39 13] ; [40 11],[39.88349515 12.11650485] ; [39.11650485 11.88349515],0
p7,1,0.685032,0.164516,[30 21] ; [32 19],[31. 20.] ; [31. 20.],0
n2,1,0.693012,0.155844,[11  3] ; [16  6],[10.5  3.5] ; [16.5  5.5],0
a2,1,0.72479,0.12395,[ 5 48] ; [ 6 46],[ 5.55238095 47.44761905] ; [ 5.44761905 46.55238095],0
p12,1,0.749922,0.101597,[ 5 48] ; [ 4 48],[ 4.54285714 48.45714286] ; [ 4.45714286 47.54285714],0
