Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,45.849652,[320  80] ; [53 58],[291.97651663 108.02348337] ; [81.02348337 29.97651663],1
n5,1,0.0,39.904315,[299 100] ; [47 62],[271.75984252 127.24015748] ; [74.24015748 34.75984252],1
p10,1,0.0,39.074003,[314  80] ; [53 54],[288.61876248 105.38123752] ; [78.38123752 28.61876248],1
v4,1,0.0,30.19013,[385  14] ; [89 20],[372.29527559  26.70472441] ; [101.70472441   7.29527559],1
r4,1,1e-06,23.945411,[365  35] ; [82 29],[349.90215264  50.09784736] ; [97.09784736 13.90215264],1
r3,1,5e-06,20.746507,[380  18] ; [91 19],[369.01181102  28.98818898] ; [101.98818898   8.01181102],1
p9,1,6e-06,20.572471,[317  74] ; [65 43],[299.32264529  91.67735471] ; [82.67735471 25.32264529],1
n4,1,2.6e-05,17.689278,[301  98] ; [61 50],[283.21176471 115.78823529] ; [78.78823529 32.21176471],1
p2,1,2.7e-05,17.599633,[327  69] ; [69 39],[311.14285714  84.85714286] ; [84.85714286 23.14285714],1
s6,1,0.000654,11.616605,[215 174] ; [41 70],[199.168 189.832] ; [56.832 54.168],1
p4,1,0.000723,11.430253,[212 184] ; [38 70],[196.42857143 199.57142857] ; [53.57142857 54.42857143],1
p7,1,0.000911,10.999968,[231 160] ; [43 62],[215.99596774 175.00403226] ; [58.00403226 46.99596774],1
s5,1,0.002097,9.463059,[109 281] ; [14 91],[ 96.90909091 293.09090909] ; [26.09090909 78.90909091],0
p8,1,0.003,8.807364,[190 204] ; [34 72],[176.512 217.488] ; [47.488 58.512],0
p6,1,0.005721,7.636258,[119 276] ; [17 86],[107.87148594 287.12851406] ; [28.12851406 74.87148594],0
b1,1,0.015779,5.82734,[134 266] ; [51 60],[144.81409002 255.18590998] ; [40.18590998 70.81409002],0
a7,1,0.017467,5.648808,[299  98] ; [71 40],[289.15354331 107.84645669] ; [80.84645669 30.15354331],0
p3,1,0.022391,5.215112,[172 225] ; [34 75],[161.62450593 235.37549407] ; [44.37549407 64.62450593],0
v1,1,0.038752,4.271694,[188 205] ; [40 69],[178.4940239 214.5059761] ; [49.5059761 59.4940239],0
u1,1,0.042667,4.108541,[ 58 342] ; [  8 103],[ 51.66340509 348.33659491] ; [14.33659491 96.66340509],0
p12,1,0.050361,3.829393,[ 21 376] ; [  1 106],[ 17.32936508 379.67063492] ; [  4.67063492 102.32936508],0
p5,1,0.061806,3.488247,[ 31 366] ; [  3 106],[ 26.67588933 370.32411067] ; [  7.32411067 101.67588933],0
s1,1,0.070955,3.260793,[ 11 383] ; [  7 102],[ 14.09940358 379.90059642] ; [  3.90059642 105.09940358],0
v2,1,0.073182,3.210156,[201 184] ; [44 60],[192.89366053 192.10633947] ; [52.10633947 51.89366053],0
d1,1,0.076313,3.141726,[211 189] ; [48 63],[202.73972603 197.26027397] ; [56.26027397 54.73972603],0
a5,1,0.123155,2.376729,[272 127] ; [67 44],[265.21764706 133.78235294] ; [73.78235294 37.21764706],0
d4,1,0.138284,2.196952,[315  83] ; [79 30],[309.2938856  88.7061144] ; [84.7061144 24.2938856],0
