Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,113.367812,[39 95] ; [248  56],[87.80365297 46.19634703] ; [199.19634703 104.80365297],1
n6,1,1.1e-05,19.367125,[87 47] ; [254  49],[104.56292906  29.43707094] ; [236.43707094  66.56292906],1
a5,1,3.4e-05,17.191733,[77 58] ; [235  72],[95.29411765 39.70588235] ; [216.70588235  90.29411765],1
a8,1,6.3e-05,16.024068,[  2 123] ; [ 42 238],[ 13.58024691 111.41975309] ; [ 30.41975309 249.58024691],1
p11,1,0.000147,14.411491,[82 53] ; [240  67],[98.34841629 36.65158371] ; [223.65158371  83.34841629],1
p10,1,0.000237,13.509005,[82 51] ; [238  65],[97.6146789 35.3853211] ; [222.3853211  80.6146789],1
p4,1,0.000347,12.796645,[51 82] ; [172 130],[68.1816092 64.8183908] ; [154.8183908 147.1816092],1
p3,1,0.000495,12.135819,[38 95] ; [141 163],[54.47826087 78.52173913] ; [124.52173913 179.47826087],1
p2,1,0.001035,10.763463,[91 42] ; [250  53],[104.0206422  28.9793578] ; [236.9793578  66.0206422],0
d2,1,0.00118,10.521836,[48 87] ; [159 145],[63.65603645 71.34396355] ; [143.34396355 160.65603645],0
r2,1,0.001476,10.108526,[114  20] ; [282  17],[122.54965358  11.45034642] ; [273.45034642  25.54965358],0
p6,1,0.001649,9.903874,[ 21 108] ; [ 93 208],[34.2 94.8] ; [ 79.8 221.2],0
a4,1,0.001695,9.853788,[47 88] ; [156 150],[62.14285714 72.85714286] ; [140.85714286 165.14285714],0
s7,1,0.002036,9.516662,[ 21 108] ; [ 90 204],[33.85106383 95.14893617] ; [ 77.14893617 216.85106383],0
r4,1,0.002274,9.314222,[101  34] ; [266  41],[112.09276018  22.90723982] ; [254.90723982  52.09276018],0
a2,1,0.003014,8.799254,[ 18 117] ; [ 80 227],[ 29.9321267 105.0678733] ; [ 68.0678733 238.9321267],0
s4,1,0.003016,8.797465,[ 30 105] ; [ 34 266],[ 19.86206897 115.13793103] ; [ 44.13793103 255.86206897],0
u1,1,0.005171,7.818706,[ 11 124] ; [ 57 250],[ 20.76923077 114.23076923] ; [ 47.23076923 259.76923077],0
p9,1,0.010311,6.580312,[90 41] ; [241  60],[100.37268519  30.62731481] ; [230.62731481  70.37268519],0
p5,1,0.013399,6.115641,[  4 130] ; [ 30 275],[ 10.37813212 123.62186788] ; [ 23.62186788 281.37813212],0
a3,1,0.021498,5.285966,[82 52] ; [221  85],[92.27727273 41.72272727] ; [210.72272727  95.27727273],0
b3,1,0.022596,5.199315,[14 49] ; [ 67 109],[21.35146444 41.64853556] ; [ 59.64853556 116.35146444],0
b2,1,0.022596,5.199315,[14 49] ; [ 67 109],[21.35146444 41.64853556] ; [ 59.64853556 116.35146444],0
p1,1,0.023754,5.112486,[  3 131] ; [ 24 281],[  8.24145786 125.75854214] ; [ 18.75854214 286.24145786],0
d5,1,0.024137,5.084784,[106  29] ; [267  40],[113.92533937  21.07466063] ; [259.07466063  47.92533937],0
n1,1,0.025754,4.972448,[11 39] ; [26 36],[16.51785714 33.48214286] ; [20.48214286 41.51785714],0
v1,1,0.027631,4.850967,[50 81] ; [149 151],[60.48491879 70.51508121] ; [138.51508121 161.48491879],0
r3,1,0.030053,4.706265,[118  16] ; [286  18],[123.59817352  10.40182648] ; [280.40182648  23.59817352],0
d1,1,0.033294,4.5306,[74 61] ; [201 106],[83.99321267 51.00678733] ; [191.00678733 115.99321267],0
p7,1,0.036973,4.351678,[63 67] ; [178 122],[72.86046512 57.13953488] ; [168.13953488 131.86046512],0
n3,1,0.051303,3.798358,[28 21] ; [47 16],[32.8125 16.1875] ; [42.1875 20.8125],0
r1,1,0.076441,3.138984,[94 40] ; [238  67],[101.33940774  32.66059226] ; [230.66059226  74.33940774],0
b1,1,0.076991,3.127293,[43 92] ; [125 182],[51.31221719 83.68778281] ; [116.68778281 190.31221719],0
p8,1,0.088954,2.893198,[50 82] ; [141 161],[58.0921659 73.9078341] ; [132.9078341 169.0921659],0
v4,1,0.140803,2.169163,[117  17] ; [280  25],[121.17995444  12.82004556] ; [275.82004556  29.17995444],0
v3,1,0.145158,2.122407,[33 95] ; [ 98 200],[39.36150235 88.63849765] ; [ 91.63849765 206.36150235],0
p12,1,0.150518,2.066988,[  3 131] ; [ 16 287],[  5.82608696 128.17391304] ; [ 13.17391304 289.82608696],0
v2,1,0.192949,1.694954,[63 68] ; [162 133],[69.19014085 61.80985915] ; [155.80985915 139.19014085],0
a6,1,0.249586,1.325618,[88 47] ; [217  90],[93.1561086 41.8438914] ; [211.8438914  95.1561086],0
s6,1,0.303912,1.056951,[65 69] ; [161 138],[69.93995381 64.06004619] ; [156.06004619 142.93995381],0
s2,1,0.317391,0.999669,[43 91] ; [113 192],[47.61731207 86.38268793] ; [108.38268793 196.61731207],0
n2,1,0.350313,0.872322,[32 17] ; [47 17],[34.25663717 14.74336283] ; [44.74336283 19.25663717],0
a7,1,0.507418,0.439388,[98 37] ; [232  75],[100.7918552  34.2081448] ; [229.2081448  77.7918552],0
a1,1,0.544342,0.367551,[  6 129] ; [ 18 289],[  7.33031674 127.66968326] ; [ 16.66968326 290.33031674],0
s5,1,0.63647,0.223389,[33 99] ; [ 81 217],[34.99534884 97.00465116] ; [ 79.00465116 218.99534884],0
b4,1,0.650291,0.205534,[84 51] ; [184 123],[81.85520362 53.14479638] ; [186.14479638 120.85520362],0
u3,1,0.656651,0.197617,[29 22] ; [45 40],[27.75 23.25] ; [46.25 38.75],0
s1,1,0.672586,0.178592,[  5 129] ; [  9 295],[  4.28310502 129.71689498] ; [  9.71689498 294.28310502],0
s3,1,0.826973,0.04778,[54 79] ; [126 176],[55.03448276 77.96551724] ; [124.96551724 177.03448276],0
b5,1,0.873343,0.025413,[82 53] ; [184 123],[81.24434389 53.75565611] ; [184.75565611 122.24434389],0
d3,1,0.92337,0.009253,[101  34] ; [231  76],[101.40271493  33.59728507] ; [230.59728507  76.40271493],0
u2,1,0.968454,0.001564,[29 23] ; [46 37],[28.88888889 23.11111111] ; [46.11111111 36.88888889],0
