Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,67.951749,[98  4] ; [24 39],[75.41818182 26.58181818] ; [46.58181818 16.41818182],1
r2,1,0.0,45.978511,[102   1] ; [36 25],[86.67073171 16.32926829] ; [51.32926829  9.67073171],1
v4,1,0.0,35.171735,[95  8] ; [33 30],[79.42168675 23.57831325] ; [48.57831325 14.42168675],1
r1,1,0.0,34.420637,[80 23] ; [20 43],[62.04819277 40.95180723] ; [37.95180723 25.04819277],1
s6,1,3e-06,21.996533,[59 44] ; [13 51],[44.40718563 58.59281437] ; [27.59281437 36.40718563],1
p2,1,2.4e-05,17.839369,[69 34] ; [21 42],[55.84337349 47.15662651] ; [34.15662651 28.84337349],1
p4,1,0.000239,13.494985,[46 55] ; [11 52],[35.10365854 65.89634146] ; [21.89634146 41.10365854],1
p9,1,0.000365,12.701682,[59 39] ; [19 42],[48.0754717 49.9245283] ; [29.9245283 31.0754717],1
a7,1,0.000806,11.226584,[77 26] ; [31 32],[67.01204819 35.98795181] ; [40.98795181 22.01204819],1
a1,1,0.001125,10.61014,[  3 101] ; [11 53],[ 8.66666667 95.33333333] ; [ 5.33333333 58.66666667],0
n6,1,0.00165,9.902845,[68 36] ; [25 37],[58.26506024 45.73493976] ; [34.73493976 27.26506024],0
p8,1,0.001704,9.84425,[37 63] ; [ 9 54],[28.2208589 71.7791411] ; [17.7791411 45.2208589],0
u3,1,0.002064,9.491392,[22 18] ; [ 5 23],[15.88235294 24.11764706] ; [11.11764706 16.88235294],0
d5,1,0.002086,9.472342,[79 23] ; [35 29],[70.04819277 31.95180723] ; [43.95180723 20.04819277],0
p7,1,0.002189,9.383748,[53 48] ; [17 44],[43.64197531 57.35802469] ; [26.35802469 34.64197531],0
n3,1,0.002279,9.309766,[25  7] ; [14 20],[18.90909091 13.09090909] ; [20.09090909 13.90909091],0
n2,1,0.003108,8.742857,[26  8] ; [14 20],[20. 14.] ; [20. 14.],0
