Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,110.513909,[  6 103] ; [186 102],[52.71536524 56.28463476] ; [139.28463476 148.71536524],1
s8,1,0.023322,5.144373,[22 87] ; [ 91 196],[31.10353535 77.89646465] ; [ 81.89646465 205.10353535],0
n4,1,0.023753,5.112545,[60 47] ; [196  91],[69.52284264 37.47715736] ; [186.47715736 100.52284264],0
u1,1,0.035643,4.414095,[  6 103] ; [ 37 251],[11.80604534 97.19395466] ; [ 31.19395466 256.80604534],0
p1,1,0.041454,4.157367,[  8 101] ; [  8 277],[  4.42639594 104.57360406] ; [ 11.57360406 273.42639594],0
s5,1,0.042268,4.124431,[17 89] ; [ 72 207],[24.5038961 81.4961039] ; [ 64.4961039 214.5038961],0
v4,1,0.069626,3.29182,[88 18] ; [254  29],[93.19280206 12.80719794] ; [248.80719794  34.19280206],0
p2,1,0.082392,3.017067,[68 41] ; [205  82],[75.14393939 33.85606061] ; [197.85606061  89.14393939],0
s2,1,0.090117,2.872279,[35 72] ; [120 165],[42.30867347 64.69132653] ; [112.69132653 172.30867347],0
p10,1,0.112344,2.52093,[66 40] ; [200  83],[72.48329049 33.51670951] ; [193.51670951  89.48329049],0
u2,1,0.117627,2.448631,[23 32] ; [46 37],[27.5 27.5] ; [41.5 41.5],0
n6,1,0.153674,2.035401,[74 33] ; [218  68],[79.50127226 27.49872774] ; [212.49872774  73.50127226],0
p7,1,0.169693,1.885656,[34 70] ; [113 167],[39.8125 64.1875] ; [107.1875 172.8125],0
b4,1,0.181212,1.787656,[57 52] ; [172 116],[62.87405542 46.12594458] ; [166.12594458 121.87405542],0
v3,1,0.190196,1.716099,[27 79] ; [ 89 186],[32.27296588 73.72703412] ; [ 83.72703412 191.27296588],0
p12,1,0.217734,1.519244,[  2 105] ; [ 13 273],[  4.08396947 102.91603053] ; [ 10.91603053 275.08396947],0
n2,1,0.251465,1.315147,[33 10] ; [61 30],[30.1641791 12.8358209] ; [63.8358209 27.1641791],0
u3,1,0.251969,1.312354,[24 31] ; [45 39],[27.30215827 27.69784173] ; [41.69784173 42.30215827],0
a1,1,0.265976,1.237382,[  7 102] ; [ 11 277],[  4.94206549 104.05793451] ; [ 13.05793451 274.94206549],0
p8,1,0.273702,1.198099,[29 78] ; [ 93 190],[33.47179487 73.52820513] ; [ 88.52820513 194.47179487],0
p4,1,0.377877,0.777599,[26 80] ; [ 83 203],[29.4744898 76.5255102] ; [ 79.5255102 206.4744898],0
b1,1,0.381216,0.766778,[43 66] ; [100 188],[39.26196474 69.73803526] ; [103.73803526 184.26196474],0
b5,1,0.384617,0.755893,[61 48] ; [175 113],[64.79596977 44.20403023] ; [171.20403023 116.79596977],0
a8,1,0.466954,0.529175,[11 88] ; [ 37 227],[13.09090909 85.90909091] ; [ 34.90909091 229.09090909],0
v1,1,0.477469,0.504638,[44 61] ; [107 175],[40.96899225 64.03100775] ; [110.03100775 171.96899225],0
u4,1,0.550709,0.356049,[  1 108] ; [  5 283],[  1.64735516 107.35264484] ; [  4.35264484 283.64735516],0
p11,1,0.561111,0.337783,[72 37] ; [199  89],[74.40554156 34.59445844] ; [196.59445844  91.40554156],0
p5,1,0.587962,0.293538,[  5 102] ; [ 10 276],[  4.08396947 102.91603053] ; [ 10.91603053 275.08396947],0
s4,1,0.593756,0.284516,[19 89] ; [ 44 242],[17.26903553 90.73096447] ; [ 45.73096447 240.26903553],0
s3,1,0.604818,0.26779,[48 58] ; [136 146],[50.26804124 55.73195876] ; [133.73195876 148.26804124],0
b2,1,0.641874,0.216299,[22 43] ; [ 50 113],[20.52631579 44.47368421] ; [ 51.47368421 111.52631579],0
b3,1,0.641874,0.216299,[22 43] ; [ 50 113],[20.52631579 44.47368421] ; [ 51.47368421 111.52631579],0
n5,1,0.642887,0.214986,[70 36] ; [181 104],[68.04603581 37.95396419] ; [182.95396419 102.04603581],0
p9,1,0.748016,0.103206,[75 31] ; [202  77],[76.26493506 29.73506494] ; [200.73506494  78.26493506],0
n3,1,0.874676,0.024876,[26 15] ; [59 32],[26.40151515 14.59848485] ; [58.59848485 32.40151515],0
n1,1,0.985847,0.000315,[15 27] ; [32 58],[14.95454545 27.04545455] ; [32.04545455 57.95454545],0
