Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,59.053877,[122   2] ; [17 17],[109.08860759  14.91139241] ; [29.91139241  4.08860759],1
r3,1,0.0,42.297842,[123   1] ; [24 13],[113.2173913  10.7826087] ; [33.7826087  3.2173913],1
v4,1,0.0,28.488048,[118   5] ; [23 13],[109.0754717  13.9245283] ; [31.9245283  4.0754717],1
r1,1,8e-06,19.890553,[97 26] ; [15 22],[86.1 36.9] ; [25.9 11.1],1
p11,1,8.4e-05,15.475459,[82 42] ; [11 26],[71.62732919 52.37267081] ; [21.37267081 15.62732919],1
u3,1,0.000776,11.298775,[32  9] ; [ 4 10],[26.83636364 14.16363636] ; [9.16363636 4.83636364],1
s8,1,0.001198,10.492725,[44 79] ; [ 3 34],[36.13125 86.86875] ; [10.86875 26.13125],0
b1,1,0.006854,7.310738,[46 78] ; [23 14],[53.14285714 70.85714286] ; [15.85714286 21.14285714],0
s2,1,0.008076,7.01656,[57 67] ; [ 8 29],[50.0621118 73.9378882] ; [14.9378882 22.0621118],0
n2,1,0.009955,6.642979,[30 12] ; [ 6 11],[25.62711864 16.37288136] ; [10.37288136  6.62711864],0
a6,1,0.016021,5.800556,[81 43] ; [16 21],[74.70807453 49.29192547] ; [22.29192547 14.70807453],0
p6,1,0.01637,5.762668,[29 94] ; [ 2 34],[23.98113208 99.01886792] ; [ 7.01886792 28.98113208],0
s6,1,0.020931,5.332534,[66 56] ; [12 25],[59.8490566 62.1509434] ; [18.1509434 18.8490566],0
p9,1,0.021051,5.322559,[82 38] ; [17 19],[76.15384615 43.84615385] ; [22.84615385 13.15384615],0
p10,1,0.033947,4.49735,[73 48] ; [15 22],[67.39240506 53.60759494] ; [20.60759494 16.39240506],0
n6,1,0.0428,4.103269,[80 44] ; [17 20],[74.70807453 49.29192547] ; [22.29192547 14.70807453],0
s7,1,0.054008,3.712464,[42 75] ; [ 6 27],[37.44 79.56] ; [10.56 22.44],0
p7,1,0.076322,3.141539,[50 74] ; [ 9 28],[45.44099379 78.55900621] ; [13.55900621 23.44099379],0
u2,1,0.103556,2.649907,[27 13] ; [6 8],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
n4,1,0.112419,2.519881,[55 69] ; [11 26],[50.83229814 73.16770186] ; [15.16770186 21.83229814],0
s4,1,0.118807,2.432973,[32 92] ; [ 5 32],[28.49689441 95.50310559] ; [ 8.50310559 28.49689441],0
u1,1,0.14034,2.174232,[ 18 106] ; [ 2 35],[ 15.40372671 108.59627329] ; [ 4.59627329 32.40372671],0
s3,1,0.17843,1.810653,[62 62] ; [13 22],[58.49056604 65.50943396] ; [16.50943396 18.49056604],0
p2,1,0.218233,1.515955,[84 40] ; [21 16],[80.86956522 43.13043478] ; [24.13043478 12.86956522],0
p4,1,0.259051,1.273823,[46 78] ; [10 27],[43.13043478 80.86956522] ; [12.86956522 24.13043478],0
d4,1,0.268903,1.222336,[101  23] ; [33  4],[103.20496894  20.79503106] ; [30.79503106  6.20496894],0
a7,1,0.27765,1.178555,[88 35] ; [23 14],[85.33125 37.66875] ; [25.66875 11.33125],0
n3,1,0.297117,1.087089,[32 10] ; [10  6],[30.4137931 11.5862069] ; [11.5862069  4.4137931],0
n1,1,0.320521,0.986818,[13 30] ; [ 3 14],[11.46666667 31.53333333] ; [ 4.53333333 12.46666667],0
a5,1,0.322643,0.9782,[75 49] ; [19 18],[72.39751553 51.60248447] ; [21.60248447 15.39751553],0
v1,1,0.378072,0.776961,[42 79] ; [15 20],[44.21153846 76.78846154] ; [12.78846154 22.21153846],0
p1,1,0.378903,0.774258,[  8 115] ; [ 1 36],[  6.91875 116.08125] ; [ 2.08125 34.91875],0
v2,1,0.485381,0.486749,[58 59] ; [15 20],[56.19078947 60.80921053] ; [16.80921053 18.19078947],0
d1,1,0.489406,0.477831,[59 65] ; [20 17],[60.8447205 63.1552795] ; [18.1552795 18.8447205],0
a2,1,0.545722,0.365037,[ 22 102] ; [ 5 32],[ 20.79503106 103.20496894] ; [ 6.20496894 30.79503106],0
v3,1,0.546526,0.363578,[27 87] ; [ 7 30],[25.66887417 88.33112583] ; [ 8.33112583 28.66887417],0
a8,1,0.559348,0.340835,[ 10 107] ; [ 2 34],[  9.17647059 107.82352941] ; [ 2.82352941 33.17647059],0
b4,1,0.570438,0.321951,[74 50] ; [24 13],[75.47826087 48.52173913] ; [22.52173913 14.47826087],0
s5,1,0.57114,0.320779,[31 84] ; [ 8 28],[29.70198675 85.29801325] ; [ 9.29801325 26.70198675],0
a1,1,0.576068,0.312634,[  6 118] ; [ 1 36],[  5.39130435 118.60869565] ; [ 1.60869565 35.39130435],0
d5,1,0.655054,0.199587,[91 32] ; [26 11],[89.94375 33.05625] ; [27.05625  9.94375],0
