Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,27.751313,[ 5 77] ; [4 1],[ 8.48275862 73.51724138] ; [0.51724138 4.48275862],1
p6,1,0.005568,7.685038,[19 62] ; [4 1],[21.6627907 59.3372093] ; [1.3372093 3.6627907],0
p8,1,0.013807,6.062621,[23 60] ; [4 1],[25.46590909 57.53409091] ; [1.53409091 3.46590909],0
s5,1,0.01694,5.702626,[23 57] ; [4 1],[25.41176471 54.58823529] ; [1.58823529 3.41176471],0
p7,1,0.089987,2.874613,[33 47] ; [4 1],[34.82352941 45.17647059] ; [2.17647059 2.82352941],0
u1,1,0.101639,2.679637,[11 72] ; [2 3],[12.26136364 70.73863636] ; [0.73863636 4.26136364],0
p3,1,0.109301,2.564293,[29 53] ; [3 1],[30.51162791 51.48837209] ; [1.48837209 2.51162791],0
v1,1,0.115868,2.472299,[36 46] ; [4 1],[37.70114943 44.29885057] ; [2.29885057 2.70114943],0
d5,1,0.188672,1.727954,[65 18] ; [2 2],[63.91954023 19.08045977] ; [3.08045977 0.91954023],0
a4,1,0.303827,1.057319,[36 47] ; [1 4],[34.89772727 48.10227273] ; [2.10227273 2.89772727],0
b4,1,0.327503,0.958748,[48 35] ; [4 1],[49.04545455 33.95454545] ; [2.95454545 2.04545455],0
n5,1,0.378187,0.776586,[50 33] ; [4 1],[50.93181818 32.06818182] ; [3.06818182 1.93181818],0
a1,1,0.382275,0.763373,[ 7 76] ; [1 4],[ 7.54545455 75.45454545] ; [0.45454545 4.54545455],0
b3,1,0.444532,0.584555,[16 35] ; [2 2],[16.69090909 34.30909091] ; [1.30909091 2.69090909],0
b2,1,0.444532,0.584555,[16 35] ; [2 2],[16.69090909 34.30909091] ; [1.30909091 2.69090909],0
a6,1,0.495889,0.463723,[48 35] ; [3 1],[48.65517241 34.34482759] ; [2.34482759 1.65517241],0
n4,1,0.525721,0.402656,[55 28] ; [4 1],[55.64772727 27.35227273] ; [3.35227273 1.64772727],0
s3,1,0.607988,0.263115,[43 40] ; [2 3],[42.44318182 40.55681818] ; [2.55681818 2.44318182],0
a5,1,0.630013,0.232043,[58 25] ; [4 1],[58.47727273 24.52272727] ; [3.52272727 1.47727273],0
s8,1,0.646777,0.209988,[32 51] ; [2 2],[32.43678161 50.56321839] ; [1.56321839 2.43678161],0
d4,1,0.674066,0.176883,[69 14] ; [3 1],[68.68965517 14.31034483] ; [3.31034483 0.68965517],0
s2,1,0.68308,0.16668,[41 42] ; [2 3],[40.55681818 42.44318182] ; [2.44318182 2.55681818],0
d3,1,0.683292,0.166444,[50 33] ; [2 2],[49.6091954 33.3908046] ; [2.3908046 1.6091954],0
u3,1,0.765087,0.089286,[17 11] ; [1 1],[16.8 11.2] ; [1.2 0.8],0
a3,1,0.774095,0.082382,[55 28] ; [3 2],[54.70454545 28.29545455] ; [3.29545455 1.70454545],0
s7,1,0.789172,0.071495,[35 46] ; [2 2],[35.25882353 45.74117647] ; [1.74117647 2.25882353],0
r1,1,0.790345,0.070683,[62 21] ; [4 1],[62.25 20.75] ; [3.75 1.25],0
a2,1,0.796778,0.066316,[13 70] ; [1 4],[13.20454545 69.79545455] ; [0.79545455 4.20454545],0
d1,1,0.882422,0.021874,[47 36] ; [3 2],[47.15909091 35.84090909] ; [2.84090909 2.15909091],0
b5,1,0.923993,0.009102,[48 35] ; [3 2],[48.10227273 34.89772727] ; [2.89772727 2.10227273],0
s4,1,0.967096,0.001702,[20 63] ; [1 3],[20.03448276 62.96551724] ; [0.96551724 3.03448276],0
d2,1,0.981222,0.000554,[41 42] ; [2 2],[41.02298851 41.97701149] ; [1.97701149 2.02298851],0
