Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,33.722182,[311  22] ; [14 10],[303.1512605  29.8487395] ; [21.8487395  2.1512605],1
r4,1,0.0,31.889634,[299  38] ; [12 13],[289.52209945  47.47790055] ; [21.47790055  3.52209945],1
r1,1,0.000633,11.676572,[254  83] ; [11 14],[246.69889503  90.30110497] ; [18.30110497  6.69889503],1
p7,1,0.000907,11.007984,[192 138] ; [ 6 19],[184.05633803 145.94366197] ; [13.94366197 11.05633803],1
p2,1,0.001263,10.396537,[268  68] ; [13 12],[261.5401662  74.4598338] ; [19.4598338  5.5401662],0
r3,1,0.002392,9.221371,[312  23] ; [19  6],[308.01388889  26.98611111] ; [22.98611111  2.01388889],0
p9,1,0.004573,8.041053,[263  65] ; [14 11],[257.38243626  70.61756374] ; [19.61756374  5.38243626],0
a7,1,0.006195,7.492634,[235  99] ; [11 14],[228.86908078 105.13091922] ; [17.13091922  7.86908078],0
p8,1,0.008219,6.985169,[157 175] ; [ 5 20],[150.65546218 181.34453782] ; [11.34453782 13.65546218],0
p4,1,0.020073,5.405533,[173 159] ; [ 7 18],[167.39495798 164.60504202] ; [12.60504202 12.39495798],0
b4,1,0.022494,5.207201,[191 146] ; [20  5],[196.4281768 140.5718232] ; [14.5718232 10.4281768],0
a5,1,0.042444,4.117403,[228 108] ; [12 13],[223.37950139 112.62049861] ; [16.62049861  8.37950139],0
p6,1,0.047925,3.912625,[106 228] ; [ 3 21],[101.69273743 232.30726257] ; [ 7.30726257 16.69273743],0
n2,1,0.049632,3.853831,[71 29] ; [3 5],[68.51851852 31.48148148] ; [5.48148148 2.51851852],0
p10,1,0.059069,3.563326,[255  77] ; [15 10],[251.09243697  80.90756303] ; [18.90756303  6.09243697],0
s7,1,0.061471,3.497234,[150 175] ; [ 6 17],[145.68965517 179.31034483] ; [10.31034483 12.68965517],0
p3,1,0.067258,3.348711,[143 192] ; [ 6 19],[138.65277778 196.34722222] ; [10.34722222 14.65277778],0
s2,1,0.076532,3.137042,[155 180] ; [ 7 18],[150.75 184.25] ; [11.25 13.75],0
a6,1,0.084303,2.979924,[219 117] ; [12 13],[215.00277008 120.99722992] ; [15.99722992  9.00277008],0
u2,1,0.099923,2.706767,[54 54] ; [3 9],[51.3 56.7] ; [5.7 6.3],0
s6,1,0.104543,2.634838,[207 124] ; [11 13],[203.26197183 127.73802817] ; [14.73802817  9.26197183],0
a3,1,0.11184,2.528031,[227 109] ; [13 12],[223.37950139 112.62049861] ; [16.62049861  8.37950139],0
u3,1,0.112776,2.514881,[53 55] ; [3 9],[50.4 57.6] ; [5.6 6.4],0
a4,1,0.127088,2.327718,[137 199] ; [ 6 18],[133.46666667 202.53333333] ; [ 9.53333333 14.46666667],0
s4,1,0.12955,2.297892,[ 68 264] ; [ 2 23],[ 65.09803922 266.90196078] ; [ 4.90196078 20.09803922],0
p1,1,0.130268,2.289306,[ 25 310] ; [ 4 21],[ 26.98611111 308.01388889] ; [ 2.01388889 22.98611111],0
a8,1,0.147085,2.102224,[ 34 276] ; [ 5 19],[ 36.19760479 273.80239521] ; [ 2.80239521 21.19760479],0
d3,1,0.148299,2.08966,[222 113] ; [13 12],[218.68055556 116.31944444] ; [16.31944444  8.68055556],0
b1,1,0.29188,1.11093,[126 211] ; [12 13],[128.46961326 208.53038674] ; [ 9.53038674 15.46961326],0
u1,1,0.314334,1.012378,[ 52 285] ; [ 2 23],[ 50.27071823 286.72928177] ; [ 3.72928177 21.27071823],0
d1,1,0.333268,0.936159,[182 155] ; [11 14],[179.67127072 157.32872928] ; [13.32872928 11.67127072],0
n1,1,0.340412,0.90888,[33 66] ; [4 4],[34.23364486 64.76635514] ; [2.76635514 5.23364486],0
v3,1,0.366135,0.816739,[ 94 237] ; [ 5 20],[ 92.04775281 238.95224719] ; [ 6.95224719 18.04775281],0
s8,1,0.371676,0.798053,[124 212] ; [ 7 18],[121.92797784 214.07202216] ; [ 9.07202216 15.92797784],0
p11,1,0.392082,0.732474,[255  82] ; [17  8],[253.21546961  83.78453039] ; [18.78453039  6.21546961],0
b3,1,0.407786,0.685247,[ 60 127] ; [6 8],[ 61.40298507 125.59701493] ; [4.59701493 9.40298507],0
b2,1,0.407786,0.685247,[ 60 127] ; [6 8],[ 61.40298507 125.59701493] ; [4.59701493 9.40298507],0
b5,1,0.485748,0.485931,[186 151] ; [12 13],[184.32596685 152.67403315] ; [13.67403315 11.32596685],0
s5,1,0.545388,0.365644,[101 226] ; [ 6 18],[ 99.68376068 227.31623932] ; [ 7.31623932 16.68376068],0
v2,1,0.608166,0.262855,[134 191] ; [ 9 16],[132.78571429 192.21428571] ; [10.21428571 14.78571429],0
n5,1,0.655749,0.198729,[240  94] ; [19  6],[240.9637883  93.0362117] ; [18.0362117  6.9637883],0
p12,1,0.737896,0.111985,[ 22 313] ; [ 2 22],[ 22.39554318 312.60445682] ; [ 1.60445682 22.39554318],0
s3,1,0.745921,0.104991,[170 161] ; [12 13],[169.21910112 161.78089888] ; [12.78089888 12.21910112],0
d4,1,0.824591,0.049126,[261  74] ; [19  6],[260.55555556  74.44444444] ; [19.44444444  5.55555556],0
n4,1,0.885376,0.020781,[251  85] ; [19  6],[251.30193906  84.69806094] ; [18.69806094  6.30193906],0
s1,1,0.918611,0.010442,[ 12 321] ; [ 1 24],[ 12.09217877 320.90782123] ; [ 0.90782123 24.09217877],0
p5,1,0.953549,0.003393,[ 28 308] ; [ 2 23],[ 27.92243767 308.07756233] ; [ 2.07756233 22.92243767],0
n3,1,0.980721,0.000584,[71 29] ; [5 2],[71.02803738 28.97196262] ; [4.97196262 2.02803738],0
d5,1,0.982792,0.000465,[256  80] ; [19  6],[255.95567867  80.04432133] ; [19.04432133  5.95567867],0
d2,1,0.989634,0.000169,[154 181] ; [11 13],[153.96935933 181.03064067] ; [11.03064067 12.96935933],0
