Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,154.281691,[ 75 256] ; [222  88],[153.3650546 177.6349454] ; [143.6349454 166.3650546],1
s2,1,0.0,110.710751,[101 224] ; [227  85],[167.34693878 157.65306122] ; [160.65306122 151.34693878],1
s3,1,0.0,84.282882,[130 195] ; [235  74],[187.10567823 137.89432177] ; [177.89432177 131.10567823],1
s6,1,0.0,76.951301,[168 153] ; [263  47],[219.25673534 101.74326466] ; [211.74326466  98.25673534],1
a3,1,0.0,39.248194,[205 126] ; [262  50],[240.39968896  90.60031104] ; [226.60031104  85.39968896],1
s5,1,0.0,33.102682,[ 76 242] ; [139 164],[110.09661836 207.90338164] ; [104.90338164 198.09661836],1
p3,1,2e-06,22.394381,[141 189] ; [191 120],[170.92043682 159.07956318] ; [161.07956318 149.92043682],1
p7,1,3e-06,21.687204,[191 132] ; [232  71],[218.2571885 104.7428115] ; [204.7428115  98.2571885],1
p5,1,4e-06,21.370994,[ 20 310] ; [ 55 253],[ 38.79310345 291.20689655] ; [ 36.20689655 271.79310345],1
v3,1,8e-06,19.922728,[103 214] ; [151 150],[130.28802589 186.71197411] ; [123.71197411 177.28802589],1
n4,1,1e-05,19.430145,[242  88] ; [273  40],[264.30793157  65.69206843] ; [250.69206843  62.30793157],1
p4,1,1.3e-05,18.996287,[176 152] ; [219  92],[202.7543036 125.2456964] ; [192.2456964 118.7543036],1
p6,1,1.7e-05,18.451449,[ 98 227] ; [144 164],[124.24960506 200.75039494] ; [117.75039494 190.24960506],1
u1,1,2.6e-05,17.709995,[ 40 291] ; [ 78 235],[ 60.64906832 270.35093168] ; [ 57.35093168 255.64906832],1
n5,1,0.000121,14.78296,[232  95] ; [262  51],[252.403125  74.596875] ; [241.596875  71.403125],1
a5,1,0.000165,14.196269,[227 104] ; [255  58],[247.73602484  83.26397516] ; [234.26397516  78.73602484],1
d2,1,0.00019,13.927051,[135 194] ; [174 138],[158.5975039 170.4024961] ; [150.4024961 161.5975039],1
a2,1,0.000368,12.687157,[ 58 273] ; [ 92 221],[ 77.09627329 253.90372671] ; [ 72.90372671 240.09627329],1
p10,1,0.000463,12.258569,[270  58] ; [286  26],[284.95  43.05] ; [271.05  40.95],1
n6,1,0.001724,9.822253,[276  53] ; [287  25],[288.96567863  40.03432137] ; [274.03432137  37.96567863],0
s4,1,0.004775,7.96269,[ 38 285] ; [ 62 249],[ 50.94637224 272.05362776] ; [ 49.05362776 261.94637224],0
d1,1,0.006327,7.454772,[183 148] ; [206 107],[199.9363354 131.0636646] ; [189.0636646 123.9363354],0
p8,1,0.016864,5.710489,[170 156] ; [189 118],[184.8878357 141.1121643] ; [174.1121643 132.8878357],0
a4,1,0.017096,5.686487,[132 198] ; [154 158],[147.00934579 182.99065421] ; [138.99065421 173.00934579],0
p9,1,0.030126,4.702083,[282  45] ; [285  26],[290.60971787  36.39028213] ; [276.39028213  34.60971787],0
u3,1,0.030968,4.654719,[72 54] ; [38 13],[78.30508475 47.69491525] ; [31.69491525 19.30508475],0
n1,1,0.031705,4.614354,[19 48] ; [23 25],[24.46956522 42.53043478] ; [17.53043478 30.46956522],0
u4,1,0.032406,4.576903,[  4 327] ; [ 12 301],[  8.22360248 322.77639752] ; [  7.77639752 305.22360248],0
v1,1,0.032879,4.552088,[167 153] ; [185 120],[180.224 139.776] ; [171.776 133.224],0
p12,1,0.034347,4.477325,[ 23 305] ; [ 37 274],[ 30.79812207 297.20187793] ; [ 29.20187793 281.79812207],0
a8,1,0.03626,4.384834,[ 37 267] ; [ 52 231],[ 46.09199319 257.90800681] ; [ 42.90800681 240.09199319],0
u2,1,0.047526,3.926685,[68 57] ; [36 15],[73.86363636 51.13636364] ; [30.13636364 20.86363636],0
r2,1,0.055025,3.681331,[317  12] ; [308   4],[320.78783151   8.21216849] ; [304.21216849   7.78783151],0
v2,1,0.056819,3.627893,[171 141] ; [189 114],[182.63414634 129.36585366] ; [177.36585366 125.63414634],0
b2,1,0.057746,3.600966,[ 65 117] ; [103 126],[ 74.39416058 107.60583942] ; [ 93.60583942 135.39416058],0
b3,1,0.057746,3.600966,[ 65 117] ; [103 126],[ 74.39416058 107.60583942] ; [ 93.60583942 135.39416058],0
r1,1,0.058239,3.586841,[274  55] ; [277  36],[282.36604361  46.63395639] ; [268.63395639  44.36604361],0
b4,1,0.061261,3.502908,[208 123] ; [174 139],[196.33850932 134.66149068] ; [185.66149068 127.33850932],0
s1,1,0.072826,3.218146,[  5 317] ; [ 12 299],[  8.64770932 313.35229068] ; [  8.35229068 302.64770932],0
d4,1,0.07576,3.153592,[268  63] ; [268  43],[276.34890966  54.65109034] ; [259.65109034  51.34890966],0
d3,1,0.094682,2.792905,[223 108] ; [229  83],[232.67807154  98.32192846] ; [219.32192846  92.67807154],0
d5,1,0.099539,2.712913,[261  70] ; [261  50],[269.13084112  61.86915888] ; [252.86915888  58.13084112],0
a1,1,0.137606,2.204532,[ 11 320] ; [ 18 295],[ 14.9052795 316.0947205] ; [ 14.0947205 298.9052795],0
p2,1,0.154183,2.03037,[276  53] ; [274  38],[282.29329173  46.70670827] ; [267.70670827  44.29329173],0
a6,1,0.168498,1.896254,[241  90] ; [211 100],[233.04049844  97.95950156] ; [218.95950156  92.04049844],0
b5,1,0.189743,1.719608,[204 127] ; [177 136],[195.82453416 135.17546584] ; [185.17546584 127.82453416],0
a7,1,0.226956,1.459836,[246  84] ; [220  93],[239.16018663  90.83981337] ; [226.83981337  86.16018663],0
p1,1,0.237382,1.396074,[ 25 304] ; [ 32 280],[ 29.25585023 299.74414977] ; [ 27.74414977 284.25585023],0
v4,1,0.287889,1.129466,[323   8] ; [308   4],[324.82270607   6.17729393] ; [306.17729393   5.82270607],0
n3,1,0.448296,0.574957,[50 18] ; [39 10],[51.72649573 16.27350427] ; [37.27350427 11.72649573],0
b1,1,0.72726,0.121643,[112 219] ; [110 203],[114.10248447 216.89751553] ; [107.89751553 205.10248447],0
n2,1,0.797825,0.065619,[52 15] ; [39 10],[52.56034483 14.43965517] ; [38.43965517 10.56034483],0
r3,1,0.93657,0.006333,[327   4] ; [309   4],[326.88819876   4.11180124] ; [309.11180124   3.88819876],0
