Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,58.973555,[17 29] ; [80  2],[34.859375 11.140625] ; [62.140625 19.859375],1
r2,1,0.0,39.334494,[25 20] ; [81  1],[37.55905512  7.44094488] ; [68.44094488 13.55905512],1
r1,1,0.0,37.233525,[17 30] ; [72 10],[32.42635659 14.57364341] ; [56.57364341 25.42635659],1
v4,1,0.0,33.743615,[23 24] ; [75  5],[36.26771654 10.73228346] ; [61.73228346 18.26771654],1
p11,1,0.000464,12.256685,[14 34] ; [50 32],[23.63076923 24.36923077] ; [40.36923077 41.63076923],1
p2,1,0.00066,11.600025,[15 33] ; [51 31],[24.36923077 23.63076923] ; [41.63076923 40.36923077],1
n6,1,0.002132,9.43186,[21 26] ; [59 23],[29.14728682 17.85271318] ; [50.85271318 31.14728682],0
s8,1,0.003681,8.43473,[ 3 45] ; [22 59],[ 9.30232558 38.69767442] ; [15.69767442 65.30232558],0
s3,1,0.009791,6.672621,[11 36] ; [38 44],[17.85271318 29.14728682] ; [31.14728682 50.85271318],0
d3,1,0.010868,6.486754,[20 28] ; [53 29],[26.95384615 21.04615385] ; [46.04615385 35.95384615],0
v1,1,0.011145,6.442122,[ 8 40] ; [31 51],[14.4 33.6] ; [24.6 57.4],0
p4,1,0.011207,6.43225,[ 7 40] ; [29 52],[13.21875 33.78125] ; [22.78125 58.21875],0
s4,1,0.013014,6.167158,[10 38] ; [ 5 75],[ 5.625 42.375] ; [ 9.375 70.625],0
a7,1,0.0179,5.605884,[21 25] ; [55 27],[27.3125 18.6875] ; [48.6875 33.3125],0
d4,1,0.019471,5.458751,[26 21] ; [61 20],[31.9453125 15.0546875] ; [55.0546875 25.9453125],0
a1,1,0.021243,5.306752,[ 6 42] ; [ 2 80],[ 2.95384615 45.04615385] ; [ 5.04615385 76.95384615],0
s6,1,0.02597,4.95801,[13 35] ; [38 43],[18.97674419 29.02325581] ; [32.02325581 48.97674419],0
v3,1,0.026109,4.948812,[ 7 40] ; [26 53],[12.30952381 34.69047619] ; [20.69047619 58.30952381],0
a8,1,0.0318,4.60925,[ 1 43] ; [11 65],[ 4.4 39.6] ; [ 7.6 68.4],0
n3,1,0.03201,4.597959,[12 17] ; [17  7],[15.86792453 13.13207547] ; [13.13207547 10.86792453],0
p7,1,0.040296,4.205375,[12 34] ; [36 45],[17.38582677 28.61417323] ; [30.61417323 50.38582677],0
a6,1,0.050746,3.816636,[22 26] ; [52 30],[27.32307692 20.67692308] ; [46.67692308 35.32307692],0
a5,1,0.056938,3.62441,[21 27] ; [50 32],[26.21538462 21.78461538] ; [44.78461538 37.21538462],0
p6,1,0.070386,3.273986,[ 4 43] ; [17 65],[ 7.65116279 39.34883721] ; [13.34883721 68.65116279],0
u1,1,0.077328,3.120183,[ 3 45] ; [14 68],[ 6.27692308 41.72307692] ; [10.72307692 71.27692308],0
