Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,29.325587,[79  4] ; [5 7],[73.38947368  9.61052632] ; [10.61052632  1.38947368],1
r4,1,2e-06,22.31762,[71 12] ; [3 9],[64.65263158 18.34736842] ; [9.34736842 2.65263158],1
r2,1,1e-05,19.526728,[77  5] ; [6 6],[72.40425532  9.59574468] ; [10.59574468  1.40425532],1
p2,1,0.000536,11.985056,[62 21] ; [3 9],[56.78947368 26.21052632] ; [8.21052632 3.78947368],1
s1,1,0.006333,7.453039,[ 6 76] ; [4 8],[ 8.72340426 73.27659574] ; [ 1.27659574 10.72340426],0
s6,1,0.013978,6.040882,[63 20] ; [5 7],[59.41052632 23.58947368] ; [8.58947368 3.41052632],0
n6,1,0.018572,5.5414,[56 26] ; [4 8],[52.34042553 29.65957447] ; [7.65957447 4.34042553],0
s7,1,0.027909,4.833695,[46 35] ; [2 8],[42.72527473 38.27472527] ; [5.27472527 4.72527473],0
s8,1,0.033786,4.505512,[33 50] ; [ 1 11],[29.70526316 53.29473684] ; [4.29473684 7.70526316],0
v1,1,0.057333,3.612905,[37 44] ; [ 2 10],[33.96774194 47.03225806] ; [5.03225806 6.96774194],0
p11,1,0.096858,2.756526,[42 41] ; [3 9],[39.31578947 43.68421053] ; [5.68421053 6.31578947],0
d5,1,0.101157,2.687203,[60 22] ; [6 6],[57.57446809 24.42553191] ; [8.42553191 3.57446809],0
a7,1,0.118432,2.437932,[54 29] ; [5 7],[51.54736842 31.45263158] ; [7.45263158 4.54736842],0
n5,1,0.12635,2.336787,[53 29] ; [5 7],[50.59574468 31.40425532] ; [7.40425532 4.59574468],0
n4,1,0.179332,1.803155,[57 25] ; [6 6],[54.95744681 27.04255319] ; [8.04255319 3.95744681],0
r1,1,0.196369,1.669177,[63 20] ; [7 5],[61.15789474 21.84210526] ; [8.84210526 3.15789474],0
v2,1,0.202693,1.622863,[36 45] ; [3 9],[33.96774194 47.03225806] ; [5.03225806 6.96774194],0
b3,1,0.253692,1.302857,[18 32] ; [1 6],[16.66666667 33.33333333] ; [2.33333333 4.66666667],0
b2,1,0.253692,1.302857,[18 32] ; [1 6],[16.66666667 33.33333333] ; [2.33333333 4.66666667],0
p6,1,0.287289,1.132281,[26 56] ; [ 2 10],[24.42553191 57.57446809] ; [3.57446809 8.42553191],0
v3,1,0.287528,1.131161,[27 52] ; [2 9],[25.45555556 53.54444444] ; [3.54444444 7.45555556],0
n1,1,0.295971,1.09226,[13 17] ; [4 2],[14.16666667 15.83333333] ; [2.83333333 3.16666667],0
a6,1,0.308441,1.037341,[47 35] ; [5 7],[45.36170213 36.63829787] ; [6.63829787 5.36170213],0
b5,1,0.312058,1.021945,[54 29] ; [6 6],[52.42105263 30.57894737] ; [7.57894737 4.42105263],0
s5,1,0.327208,0.959916,[24 55] ; [ 2 10],[22.57142857 56.42857143] ; [3.42857143 8.57142857],0
a3,1,0.347931,0.88099,[50 32] ; [9 3],[51.46808511 30.53191489] ; [7.53191489 4.46808511],0
s2,1,0.355085,0.8552,[53 30] ; [6 6],[51.54736842 31.45263158] ; [7.45263158 4.54736842],0
p1,1,0.371335,0.799192,[ 7 75] ; [ 2 10],[ 7.85106383 74.14893617] ; [ 1.14893617 10.85106383],0
b1,1,0.371758,0.797779,[37 46] ; [7 5],[38.44210526 44.55789474] ; [5.55789474 6.44210526],0
n2,1,0.404698,0.694324,[21 10] ; [3 3],[20.10810811 10.89189189] ; [3.89189189 2.10810811],0
d1,1,0.416968,0.658844,[38 45] ; [4 8],[36.69473684 46.30526316] ; [5.30526316 6.69473684],0
p9,1,0.421461,0.646237,[37 44] ; [4 8],[35.70967742 45.29032258] ; [5.29032258 6.70967742],0
n3,1,0.437813,0.602007,[20 10] ; [3 3],[19.16666667 10.83333333] ; [3.83333333 2.16666667],0
b4,1,0.449351,0.572289,[51 32] ; [6 6],[49.8 33.2] ; [7.2 4.8],0
p8,1,0.46705,0.528946,[32 51] ; [3 8],[30.90425532 52.09574468] ; [4.09574468 6.90425532],0
d3,1,0.469305,0.523611,[50 32] ; [6 6],[48.85106383 33.14893617] ; [7.14893617 4.85106383],0
u2,1,0.511933,0.430113,[15 17] ; [2 1],[15.54285714 16.45714286] ; [1.45714286 1.54285714],0
a8,1,0.518243,0.417388,[13 65] ; [ 1 10],[12.26966292 65.73033708] ; [1.73033708 9.26966292],0
a4,1,0.553447,0.351177,[34 49] ; [6 6],[34.94736842 48.05263158] ; [5.05263158 6.94736842],0
p4,1,0.562792,0.334892,[42 41] ; [5 7],[41.06315789 41.93684211] ; [5.93684211 6.06315789],0
a5,1,0.710885,0.137395,[53 30] ; [7 5],[52.42105263 30.57894737] ; [7.57894737 4.42105263],0
p7,1,0.751394,0.100364,[45 37] ; [6 6],[44.4893617 37.5106383] ; [6.5106383 5.4893617],0
a1,1,0.758547,0.094488,[ 5 78] ; [ 1 11],[ 5.24210526 77.75789474] ; [ 0.75789474 11.24210526],0
p3,1,0.861091,0.03062,[32 50] ; [5 7],[32.27659574 49.72340426] ; [4.72340426 7.27659574],0
s4,1,0.88883,0.01954,[19 63] ; [3 9],[19.19148936 62.80851064] ; [2.80851064 9.19148936],0
d4,1,0.88883,0.01954,[63 19] ; [9 3],[62.80851064 19.19148936] ; [9.19148936 2.80851064],0
d2,1,0.937087,0.00623,[40 42] ; [6 6],[40.12765957 41.87234043] ; [5.87234043 6.12765957],0
