Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,27.972028,[ 3 15] ; [63 15],[12.375  5.625] ; [53.625 24.375],1
r2,1,2e-06,22.236699,[9 8] ; [74  4],[14.85263158  2.14736842] ; [68.14736842  9.85263158],1
v4,1,1.1e-05,19.388772,[11  6] ; [76  2],[15.56842105  1.43157895] ; [71.43157895  6.56842105],1
r3,1,0.001227,10.449033,[12  6] ; [73  5],[15.9375  2.0625] ; [69.0625  8.9375],0
s6,1,0.002077,9.480364,[ 6 12] ; [54 21],[11.61290323  6.38709677] ; [48.38709677 26.61290323],0
a5,1,0.002461,9.169591,[ 5 13] ; [52 26],[10.6875  7.3125] ; [46.3125 31.6875],0
p9,1,0.0055,7.707189,[11  7] ; [68  9],[14.96842105  3.03157895] ; [64.03157895 12.96842105],0
a6,1,0.006529,7.398147,[ 6 12] ; [53 25],[11.0625  6.9375] ; [47.9375 30.0625],0
v2,1,0.007459,7.158964,[ 4 14] ; [43 32],[9.09677419 8.90322581] ; [37.90322581 37.09677419],0
n4,1,0.015066,5.908721,[ 8 10] ; [57 20],[12.31578947  5.68421053] ; [52.68421053 24.31578947],0
v3,1,0.019486,5.457325,[ 3 15] ; [36 41],[ 7.38947368 10.61052632] ; [31.61052632 45.38947368],0
n6,1,0.021702,5.269516,[12  6] ; [69  9],[15.1875  2.8125] ; [65.8125 12.1875],0
p11,1,0.024069,5.089647,[11  7] ; [66 12],[14.4375  3.5625] ; [62.5625 15.4375],0
n5,1,0.037501,4.327514,[10  8] ; [61 16],[13.45263158  4.54736842] ; [57.54736842 19.45263158],0
v1,1,0.037586,4.323673,[ 4 13] ; [40 38],[7.87368421 9.12631579] ; [36.12631579 41.87368421],0
p10,1,0.037837,4.312325,[12  6] ; [67 10],[14.96842105  3.03157895] ; [64.03157895 12.96842105],0
p3,1,0.038407,4.2869,[ 6 12] ; [47 31],[9.9375 8.0625] ; [43.0625 34.9375],0
s1,1,0.044929,4.021292,[ 3 15] ; [ 3 74],[ 1.13684211 16.86315789] ; [ 4.86315789 72.13684211],0
s3,1,0.050531,3.823759,[ 6 11] ; [46 29],[9.60869565 7.39130435] ; [42.39130435 32.60869565],0
b2,1,0.061129,3.506494,[1 8] ; [20 25],[3.5 5.5] ; [17.5 27.5],0
b3,1,0.061129,3.506494,[1 8] ; [20 25],[3.5 5.5] ; [17.5 27.5],0
s4,1,0.121303,2.400418,[ 5 13] ; [10 67],[ 2.84210526 15.15789474] ; [12.15789474 64.84210526],0
a4,1,0.129262,2.301345,[ 1 17] ; [16 61],[ 3.22105263 14.77894737] ; [13.77894737 63.22105263],0
p5,1,0.16053,1.969231,[ 1 17] ; [15 63],[ 3. 15.] ; [13. 65.],0
b4,1,0.184844,1.758242,[ 8 10] ; [48 30],[10.5  7.5] ; [45.5 32.5],0
a7,1,0.185421,1.75363,[9 9] ; [52 26],[11.4375  6.5625] ; [49.5625 28.4375],0
d2,1,0.186144,1.747874,[ 2 16] ; [20 58],[ 4.125 13.875] ; [17.875 60.125],0
s7,1,0.211137,1.563613,[ 7 11] ; [42 34],[9.38297872 8.61702128] ; [39.61702128 36.38297872],0
a3,1,0.231447,1.431944,[ 7 11] ; [42 35],[9.28421053 8.71578947] ; [39.71578947 37.28421053],0
u3,1,0.241518,1.371712,[3 8] ; [17 19],[4.68085106 6.31914894] ; [15.31914894 20.68085106],0
p6,1,0.2587,1.275701,[ 6 12] ; [37 40],[8.14736842 9.85263158] ; [34.85263158 42.14736842],0
b1,1,0.262667,1.254647,[10  8] ; [32 46],[ 7.875 10.125] ; [34.125 43.875],0
b5,1,0.29789,1.083618,[13  5] ; [46 32],[11.0625  6.9375] ; [47.9375 30.0625],0
n1,1,0.3017,1.066667,[2 6] ; [4 4],[3. 5.] ; [3. 5.],0
p1,1,0.305143,1.05158,[ 2 16] ; [17 61],[ 3.5625 14.4375] ; [15.4375 62.5625],0
a8,1,0.520121,0.413653,[ 1 16] ; [ 8 64],[ 1.71910112 15.28089888] ; [ 7.28089888 64.71910112],0
p4,1,0.52462,0.404801,[10  8] ; [49 28],[11.17894737  6.82105263] ; [47.82105263 29.17894737],0
u2,1,0.556802,0.345271,[5 6] ; [20 16],[5.85106383 5.14893617] ; [19.14893617 16.85106383],0
d3,1,0.614476,0.253709,[ 6 12] ; [31 47],[ 6.9375 11.0625] ; [30.0625 47.9375],0
s2,1,0.635476,0.224708,[ 8 10] ; [39 38],[8.90526316 9.09473684] ; [38.09473684 38.90526316],0
s8,1,0.716282,0.132083,[ 7 11] ; [34 44],[ 7.6875 10.3125] ; [33.3125 44.6875],0
p2,1,0.774012,0.082444,[14  4] ; [63 15],[14.4375  3.5625] ; [62.5625 15.4375],0
p7,1,0.858371,0.031844,[12  5] ; [56 21],[12.29787234  4.70212766] ; [55.70212766 21.29787234],0
d4,1,0.973782,0.00108,[ 8 10] ; [35 43],[8.0625 9.9375] ; [34.9375 43.0625],0
n3,1,1.0,0.0,[5 3] ; [5 3],[5. 3.] ; [5. 3.],0
n2,1,1.0,0.0,[6 2] ; [6 2],[6. 2.] ; [6. 2.],0
