Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.383926,[260  86] ; [61 84],[226.20366599 119.79633401] ; [94.79633401 50.20366599],1
a6,1,0.0,34.261915,[259  87] ; [69 76],[231.13645621 114.86354379] ; [96.86354379 48.13645621],1
r4,1,2e-06,22.986231,[319  27] ; [111  34],[303.01425662  42.98574338] ; [126.98574338  18.01425662],1
a2,1,3e-06,21.542902,[ 94 252] ; [ 12 133],[ 74.69653768 271.30346232] ; [ 31.30346232 113.69653768],1
r3,1,4e-06,21.082538,[335  10] ; [125  20],[323.87755102  21.12244898] ; [136.12244898   8.87755102],1
r2,1,3e-05,17.398283,[328  15] ; [121  22],[316.88683128  26.11316872] ; [132.11316872  10.88683128],1
u1,1,3.7e-05,17.03558,[ 71 275] ; [  8 137],[ 55.6700611 290.3299389] ; [ 23.3299389 121.6700611],1
d1,1,8.7e-05,15.40029,[210 136] ; [60 85],[190.26476578 155.73523422] ; [79.73523422 65.26476578],1
b5,1,0.000453,12.299558,[228 118] ; [71 74],[210.700611 135.299389] ; [88.299389 56.700611],1
r1,1,0.000924,10.973181,[279  64] ; [98 47],[264.98155738  78.01844262] ; [112.01844262  32.98155738],1
d5,1,0.000966,10.891555,[287  59] ; [101  44],[273.41751527  72.58248473] ; [114.58248473  30.41751527],1
v4,1,0.001919,9.625067,[331  13] ; [129  16],[323.599182  20.400818] ; [136.400818   8.599182],0
u3,1,0.003721,8.4153,[62 49] ; [14 32],[53.73248408 57.26751592] ; [22.26751592 23.73248408],0
d4,1,0.006247,7.477614,[286  60] ; [104  41],[274.82688391  71.17311609] ; [115.17311609  29.82688391],0
p10,1,0.010963,6.471276,[280  59] ; [105  40],[269.65909091  69.34090909] ; [115.34090909  29.65909091],0
b1,1,0.016933,5.703309,[109 237] ; [62 83],[120.50101833 225.49898167] ; [50.49898167 94.50101833],0
s6,1,0.02315,5.157178,[225 115] ; [79 64],[213.99585921 126.00414079] ; [90.00414079 52.99585921],0
v2,1,0.026489,4.92381,[186 143] ; [64 77],[175. 154.] ; [75. 66.],0
p2,1,0.035794,4.406897,[278  66] ; [104  40],[269.27868852  74.72131148] ; [112.72131148  31.27868852],0
s1,1,0.054824,3.687417,[  6 333] ; [  7 137],[  9.1242236 329.8757764] ; [  3.8757764 140.1242236],0
p9,1,0.068325,3.322797,[280  56] ; [109  34],[272.86847599  63.13152401] ; [116.13152401  26.86847599],0
s3,1,0.096487,2.762667,[184 154] ; [66 77],[175.67567568 162.32432432] ; [74.32432432 68.67567568],0
s2,1,0.09755,2.745153,[162 180] ; [56 87],[153.72371134 188.27628866] ; [64.27628866 78.72371134],0
n2,1,0.124343,2.36174,[61 16] ; [30 15],[57.43442623 19.56557377] ; [33.56557377 11.43442623],0
u2,1,0.137108,2.210123,[56 54] ; [17 28],[51.80645161 58.19354839] ; [21.19354839 23.80645161],0
a5,1,0.154688,2.025397,[249  97] ; [95 50],[242.4114053 103.5885947] ; [101.5885947  43.4114053],0
n3,1,0.15922,1.981617,[59 19] ; [28 16],[55.62295082 22.37704918] ; [31.37704918 12.62295082],0
n5,1,0.174131,1.847018,[258  86] ; [117  28],[263.80368098  80.19631902] ; [111.19631902  33.80368098],0
p8,1,0.186218,1.747291,[151 189] ; [55 90],[144.41237113 195.58762887] ; [61.58762887 83.41237113],0
p5,1,0.198394,1.654158,[ 22 320] ; [ 14 129],[ 25.38556701 316.61443299] ; [ 10.61443299 132.38556701],0
p4,1,0.218538,1.513947,[171 172] ; [63 81],[164.80903491 178.19096509] ; [69.19096509 74.80903491],0
a8,1,0.221215,1.496471,[ 45 264] ; [ 14 122],[ 40.96853933 268.03146067] ; [ 18.03146067 117.96853933],0
u4,1,0.221466,1.494847,[  8 338] ; [  1 144],[  6.34215886 339.65784114] ; [  2.65784114 142.34215886],0
p1,1,0.253604,1.303339,[ 17 326] ; [ 11 134],[ 19.68032787 323.31967213] ; [  8.31967213 136.68032787],0
b3,1,0.368186,0.809777,[ 62 132] ; [34 57],[ 65.34736842 128.65263158] ; [30.65263158 60.34736842],0
b2,1,0.368186,0.809777,[ 62 132] ; [34 57],[ 65.34736842 128.65263158] ; [30.65263158 60.34736842],0
v3,1,0.448912,0.573398,[130 202] ; [50 91],[126.34249471 205.65750529] ; [53.65750529 87.34249471],0
s5,1,0.477832,0.503807,[ 94 242] ; [44 97],[ 97.20754717 238.79245283] ; [ 40.79245283 100.20754717],0
d2,1,0.516166,0.421547,[166 180] ; [64 79],[162.7402863 183.2597137] ; [67.2597137 75.7402863],0
p11,1,0.516745,0.420385,[274  72] ; [111  34],[271.30346232  74.69653768] ; [113.69653768  31.30346232],0
b4,1,0.539946,0.375641,[206 140] ; [82 63],[202.9490835 143.0509165] ; [85.0509165 59.9490835],0
p3,1,0.586207,0.296306,[137 208] ; [61 83],[139.69325153 205.30674847] ; [58.30674847 85.69325153],0
p7,1,0.654452,0.200333,[173 165] ; [70 73],[170.75675676 167.24324324] ; [72.24324324 70.75675676],0
p12,1,0.662715,0.190242,[ 20 324] ; [  7 138],[ 18.99386503 325.00613497] ; [  8.00613497 136.99386503],0
v1,1,0.697714,0.15086,[160 173] ; [65 76],[158.06962025 174.93037975] ; [66.93037975 74.06962025],0
n4,1,0.787885,0.072392,[257  87] ; [110  35],[258.17586912  85.82413088] ; [108.82413088  36.17586912],0
a1,1,0.804884,0.061024,[ 11 335] ; [  4 141],[ 10.57026477 335.42973523] ; [  4.42973523 140.57026477],0
a3,1,0.841638,0.039919,[234 111] ; [99 45],[234.93865031 110.06134969] ; [98.06134969 45.93865031],0
a4,1,0.902716,0.01494,[143 201] ; [59 85],[142.39344262 201.60655738] ; [59.60655738 84.39344262],0
s7,1,0.938723,0.00591,[137 194] ; [57 82],[136.62553191 194.37446809] ; [57.37446809 81.62553191],0
s4,1,0.939606,0.00574,[ 58 284] ; [ 25 120],[ 58.28747433 283.71252567] ; [ 24.71252567 120.28747433],0
s8,1,0.964137,0.002022,[127 216] ; [54 91],[127.2192623 215.7807377] ; [53.7807377 91.2192623],0
n1,1,0.997409,1.1e-05,[27 49] ; [16 29],[27.00826446 48.99173554] ; [15.99173554 29.00826446],0
