Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,90.441401,[340  17] ; [63 42],[311.40909091  45.59090909] ; [91.59090909 13.40909091],1
r2,1,0.0,29.888422,[345  10] ; [85 18],[333.29694323  21.70305677] ; [96.70305677  6.29694323],1
r3,1,0.0,28.689901,[341  13] ; [85 20],[328.54901961  25.45098039] ; [97.45098039  7.54901961],1
a5,1,3e-06,22.107362,[255 102] ; [49 56],[234.90909091 122.09090909] ; [69.09090909 35.90909091],1
d1,1,4e-06,21.313076,[207 150] ; [34 71],[186.22727273 170.77272727] ; [54.77272727 50.22727273],1
a7,1,9.4e-05,15.258859,[266  90] ; [57 47],[249.97391304 106.02608696] ; [73.02608696 30.97391304],1
d3,1,9.6e-05,15.21565,[259  97] ; [54 49],[242.76252723 113.23747277] ; [70.23747277 32.76252723],1
d4,1,0.000118,14.829195,[295  60] ; [69 36],[280.91304348  74.08695652] ; [83.08695652 21.91304348],1
v1,1,0.000241,13.478063,[174 176] ; [29 71],[157.88888889 192.11111111] ; [45.11111111 54.88888889],1
d5,1,0.000775,11.300922,[283  73] ; [66 38],[270.09565217  85.90434783] ; [78.90434783 25.09565217],1
s6,1,0.000804,11.232986,[229 121] ; [48 54],[214.49115044 135.50884956] ; [62.50884956 39.49115044],1
v2,1,0.001096,10.657833,[182 154] ; [36 65],[167.61556064 168.38443936] ; [50.38443936 50.61556064],0
a2,1,0.001111,10.633445,[ 82 275] ; [ 9 96],[ 70.31818182 286.68181818] ; [20.68181818 84.31818182],0
s8,1,0.002032,9.520463,[139 215] ; [24 81],[125.7124183 228.2875817] ; [37.2875817 67.7124183],0
s7,1,0.003795,8.379525,[149 197] ; [27 73],[136.53811659 209.46188341] ; [39.46188341 60.53811659],0
n4,1,0.005334,7.762583,[254 101] ; [60 45],[242.32608696 112.67391304] ; [71.67391304 33.32608696],0
s3,1,0.008093,7.012707,[192 156] ; [42 62],[180.15929204 167.84070796] ; [53.84070796 50.15929204],0
a6,1,0.008435,6.938781,[246 110] ; [58 47],[234.75921909 121.24078091] ; [69.24078091 35.75921909],0
u1,1,0.016112,5.790657,[ 52 305] ; [ 6 99],[ 44.81818182 312.18181818] ; [13.18181818 91.81818182],0
a4,1,0.017937,5.602306,[154 201] ; [32 73],[143.54347826 211.45652174] ; [42.45652174 62.54347826],0
a3,1,0.025462,4.992206,[244 112] ; [59 45],[234.49565217 121.50434783] ; [68.50434783 35.49565217],0
v3,1,0.033656,4.512097,[120 218] ; [25 78],[111.13378685 226.86621315] ; [33.86621315 69.13378685],0
a1,1,0.041124,4.170918,[  9 348] ; [ 7 98],[ 12.36363636 344.63636364] ; [  3.63636364 101.36363636],0
s4,1,0.076491,3.137931,[ 54 296] ; [24 81],[ 60. 290.] ; [18. 87.],0
p7,1,0.083881,2.988059,[176 163] ; [43 59],[168.34693878 170.65306122] ; [50.65306122 51.34693878],0
s2,1,0.08563,2.95466,[171 181] ; [41 64],[163.29102845 188.70897155] ; [48.70897155 56.29102845],0
p2,1,0.093265,2.817096,[279  77] ; [74 31],[272.59869848  83.40130152] ; [80.40130152 24.59869848],0
d2,1,0.112681,2.516208,[159 195] ; [38 67],[151.93464052 202.06535948] ; [45.06535948 59.93464052],0
u3,1,0.113165,2.509457,[66 45] ; [21 25],[61.50955414 49.49044586] ; [25.49044586 20.50955414],0
p10,1,0.128518,2.310318,[265  85] ; [71 33],[259.030837  90.969163] ; [76.969163 27.030837],0
p1,1,0.135904,2.223739,[ 19 335] ; [  2 103],[ 16.19607843 337.80392157] ; [  4.80392157 100.19607843],0
p11,1,0.144938,2.124734,[267  90] ; [71 34],[261.18181818  95.81818182] ; [76.81818182 28.18181818],0
b1,1,0.154028,2.031898,[116 241] ; [42 63],[122.09090909 234.90909091] ; [35.90909091 69.09090909],0
a8,1,0.167029,1.909409,[ 47 278] ; [ 9 90],[ 42.9245283 282.0754717] ; [13.0754717 85.9245283],0
n6,1,0.186879,1.742048,[288  67] ; [79 26],[283.22826087  71.77173913] ; [83.77173913 21.22826087],0
n5,1,0.210844,1.565623,[248 105] ; [67 38],[242.78384279 110.21615721] ; [72.21615721 32.78384279],0
s1,1,0.257901,1.279987,[ 15 331] ; [  2 102],[ 13.07111111 332.92888889] ; [  3.92888889 100.07111111],0
p4,1,0.262315,1.256498,[136 215] ; [34 70],[131.14285714 219.85714286] ; [38.85714286 65.14285714],0
s5,1,0.294092,1.100796,[ 95 247] ; [23 79],[ 90.89189189 251.10810811] ; [27.10810811 74.89189189],0
