Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,147.766194,[198  94] ; [ 63 262],[123.52025932 168.47974068] ; [137.47974068 187.52025932],1
s2,1,0.0,103.514564,[215  79] ; [103 218],[152.0195122 141.9804878] ; [165.9804878 155.0195122],1
s3,1,0.0,75.802046,[216  75] ; [125 194],[162.67377049 128.32622951] ; [178.32622951 140.67377049],1
s6,1,0.0,63.19335,[245  48] ; [171 148],[199.16339869  93.83660131] ; [216.83660131 102.16339869],1
s5,1,0.0,45.256086,[126 156] ; [ 60 254],[ 88.00671141 193.99328859] ; [ 97.99328859 216.00671141],1
u1,1,0.0,25.925823,[ 92 203] ; [ 46 279],[ 65.66129032 229.33870968] ; [ 72.33870968 252.66129032],1
p6,1,1e-06,24.913381,[135 155] ; [ 87 234],[105.36824877 184.63175123] ; [116.63175123 204.36824877],1
p5,1,8e-06,19.96433,[ 49 243] ; [ 18 306],[ 31.75974026 260.24025974] ; [ 35.24025974 288.75974026],1
a3,1,9e-06,19.729149,[233  60] ; [205 119],[207.99675851  85.00324149] ; [230.00324149  93.99675851],1
p4,1,5.2e-05,16.355806,[201  92] ; [170 153],[176.46590909 116.53409091] ; [194.53409091 128.46590909],1
a2,1,0.000152,14.34332,[106 189] ; [ 72 253],[ 84.69354839 210.30645161] ; [ 93.30645161 231.69354839],1
n5,1,0.000188,13.949772,[234  60] ; [213 109],[213.34090909  80.65909091] ; [233.65909091  88.34090909],1
d2,1,0.000527,12.015894,[163 130] ; [135 189],[141.51377634 151.48622366] ; [156.48622366 167.51377634],1
n4,1,0.000672,11.564784,[239  55] ; [225  99],[220.73786408  73.26213592] ; [243.26213592  80.73786408],1
p7,1,0.000713,11.454132,[198  85] ; [180 138],[177.99334443 105.00665557] ; [200.00665557 117.99334443],1
p3,1,0.000925,10.972707,[163 130] ; [137 187],[142.46353323 150.53646677] ; [157.53646677 166.46353323],1
v3,1,0.001511,10.065037,[128 154] ; [102 210],[109.19191919 172.80808081] ; [120.80808081 191.19191919],0
p9,1,0.001561,10.005016,[262  30] ; [257  62],[248.03273322  43.96726678] ; [270.96726678  48.03273322],0
s1,1,0.003195,8.692749,[ 16 274] ; [  4 315],[  9.52380952 280.47619048] ; [ 10.47619048 308.52380952],0
a5,1,0.004209,8.191241,[234  61] ; [225 100],[218.39516129  76.60483871] ; [240.60483871  84.39516129],0
n6,1,0.006814,7.321239,[260  33] ; [262  62],[247.88654781  45.11345219] ; [274.11345219  49.88654781],0
v2,1,0.007587,7.128423,[183 104] ; [162 144],[166.97301855 120.02698145] ; [178.02698145 127.97301855],0
p10,1,0.011095,6.45004,[252  40] ; [251  69],[239.99346405  52.00653595] ; [263.00653595  56.99346405],0
d1,1,0.013135,6.150899,[200  95] ; [189 136],[185.08870968 109.91129032] ; [203.91129032 121.08870968],0
v1,1,0.013239,6.136918,[168 120] ; [152 163],[152.8358209 135.1641791] ; [167.1641791 147.8358209],0
r1,1,0.017122,5.68383,[255  39] ; [256  66],[243.88636364  50.11363636] ; [267.11363636  54.88636364],0
u4,1,0.018848,5.515568,[ 11 284] ; [  3 322],[  6.66129032 288.33870968] ; [  7.33870968 317.66129032],0
a8,1,0.019493,5.456698,[ 45 211] ; [ 32 267],[ 35.51711712 220.48288288] ; [ 41.48288288 257.51711712],0
p12,1,0.024224,5.078505,[ 32 262] ; [ 19 304],[ 24.30145867 269.69854133] ; [ 26.69854133 296.30145867],0
a4,1,0.040256,4.207058,[143 151] ; [131 193],[130.34951456 163.65048544] ; [143.65048544 180.34951456],0
p8,1,0.048372,3.89701,[166 125] ; [157 163],[153.83469722 137.16530278] ; [169.16530278 150.83469722],0
r2,1,0.053251,3.736022,[286   6] ; [307  16],[281.55447154  10.44552846] ; [311.44552846  11.55447154],0
p1,1,0.076355,3.140836,[ 33 261] ; [ 23 300],[ 26.68395462 267.31604538] ; [ 29.31604538 293.68395462],0
u3,1,0.089186,2.88901,[46 16] ; [72 45],[40.87150838 21.12849162] ; [77.12849162 39.87150838],0
d3,1,0.101542,2.681154,[240  53] ; [248  76],[231.74068071  61.25931929] ; [256.25931929  67.74068071],0
s4,1,0.134724,2.237208,[ 58 236] ; [ 48 269],[ 51.00490998 242.99509002] ; [ 54.99509002 262.00490998],0
