Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.474914,[ 63 169] ; [31 19],[ 77.33333333 154.66666667] ; [16.66666667 33.33333333],1
v1,1,0.000293,13.117419,[ 82 150] ; [31 18],[ 93.29537367 138.70462633] ; [19.70462633 29.29537367],1
s8,1,0.005135,7.831229,[ 58 179] ; [22 28],[ 66.06271777 170.93728223] ; [13.93728223 36.06271777],0
p1,1,0.005185,7.813744,[  7 230] ; [ 6 44],[ 10.73519164 226.26480836] ; [ 2.26480836 47.73519164],0
b1,1,0.007076,7.253632,[ 89 149] ; [29 21],[ 97.51388889 140.48611111] ; [20.48611111 29.51388889],0
p6,1,0.011149,6.44148,[ 26 211] ; [12 37],[ 31.48951049 205.51048951] ; [ 6.51048951 42.48951049],0
s7,1,0.013567,6.093687,[ 67 160] ; [23 25],[ 74.29090909 152.70909091] ; [15.70909091 32.29090909],0
r2,1,0.028442,4.801056,[202  29] ; [49  1],[206.33807829  24.66192171] ; [44.66192171  5.33807829],0
v3,1,0.062785,3.462249,[ 64 164] ; [20 28],[ 69.39130435 158.60869565] ; [14.60869565 33.39130435],0
n3,1,0.071445,3.249516,[60 34] ; [10  1],[62.66666667 31.33333333] ; [7.33333333 3.66666667],0
d3,1,0.078148,3.102994,[140  95] ; [23 27],[134.40350877 100.59649123] ; [28.59649123 21.40350877],0
n2,1,0.091573,2.846505,[64 33] ; [10  1],[66.46296296 30.53703704] ; [7.53703704 3.46296296],0
a5,1,0.114749,2.487561,[138 100] ; [35 15],[142.96527778  95.03472222] ; [30.03472222 19.96527778],0
v2,1,0.135218,2.231557,[ 99 124] ; [27 21],[103.68265683 119.31734317] ; [22.31734317 25.68265683],0
n4,1,0.139398,2.184595,[153  84] ; [37 12],[157.44755245  79.55244755] ; [32.55244755 16.44755245],0
s5,1,0.163283,1.943559,[ 47 182] ; [14 33],[ 50.61231884 178.38768116] ; [10.38768116 36.61231884],0
s6,1,0.166739,1.912018,[111 124] ; [29 21],[115.43859649 119.56140351] ; [24.56140351 25.43859649],0
a3,1,0.175191,1.837956,[151  85] ; [37 13],[155.13286713  80.86713287] ; [32.86713287 17.13286713],0
p5,1,0.179331,1.803161,[  3 234] ; [ 2 48],[  4.12891986 232.87108014] ; [ 0.87108014 49.12891986],0
n1,1,0.187974,1.733427,[33 63] ; [6 5],[34.99065421 61.00934579] ; [4.00934579 6.99065421],0
a4,1,0.207941,1.585703,[ 91 146] ; [24 26],[ 94.96515679 142.03484321] ; [20.03484321 29.96515679],0
s3,1,0.216488,1.527501,[109 126] ; [28 22],[112.96491228 122.03508772] ; [24.03508772 25.96491228],0
b3,1,0.235055,1.410011,[47 87] ; [14 16],[49.84146341 84.15853659] ; [11.15853659 18.84146341],0
b2,1,0.235055,1.410011,[47 87] ; [14 16],[49.84146341 84.15853659] ; [11.15853659 18.84146341],0
d5,1,0.250831,1.318672,[165  71] ; [39 11],[168.33566434  67.66433566] ; [35.66433566 14.33566434],0
r4,1,0.284245,1.146682,[173  65] ; [40 10],[176.02083333  61.97916667] ; [36.97916667 13.02083333],0
v4,1,0.28861,1.126096,[196  37] ; [45  5],[198.4204947  34.5795053] ; [42.5795053  7.4204947],0
s1,1,0.294781,1.097658,[  7 227] ; [ 3 47],[  8.23943662 225.76056338] ; [ 1.76056338 48.23943662],0
s2,1,0.299168,1.077901,[ 85 150] ; [22 28],[ 88.22807018 146.77192982] ; [18.77192982 31.22807018],0
p12,1,0.341482,0.904859,[ 12 224] ; [ 1 49],[ 10.72727273 225.27272727] ; [ 2.27272727 47.72727273],0
d4,1,0.372326,0.795888,[179  56] ; [41  9],[181.40350877  53.59649123] ; [38.59649123 11.40350877],0
p2,1,0.40074,0.706105,[137 101] ; [32 18],[139.65972222  98.34027778] ; [29.34027778 20.65972222],0
d1,1,0.453549,0.561768,[109 129] ; [20 30],[106.60416667 131.39583333] ; [22.39583333 27.60416667],0
u3,1,0.460502,0.544673,[44 43] ; [8 5],[45.24 41.76] ; [6.76 6.24],0
p11,1,0.469668,0.522756,[151  87] ; [29 21],[148.75  89.25] ; [31.25 18.75],0
a2,1,0.587876,0.293674,[ 40 198] ; [10 40],[ 41.31944444 196.68055556] ; [ 8.68055556 41.31944444],0
p9,1,0.607857,0.263307,[153  78] ; [35 15],[154.5480427  76.4519573] ; [33.4519573 16.5480427],0
