Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,82.047423,[220  90] ; [ 37 107],[175.4845815 134.5154185] ; [81.5154185 62.4845815],1
p6,1,0.0,53.148698,[171 142] ; [ 26 117],[135.22149123 177.77850877] ; [61.77850877 81.22149123],1
p2,1,1e-06,23.857686,[286  27] ; [107  37],[269.16630197  43.83369803] ; [123.83369803  20.16630197],1
p4,1,1.6e-05,18.594418,[237  75] ; [80 63],[217.37142857  94.62857143] ; [99.62857143 43.37142857],1
p3,1,7.3e-05,15.737126,[192 120] ; [60 84],[172.42105263 139.57894737] ; [79.57894737 64.42105263],1
r3,1,0.001084,10.677907,[306   6] ; [132  12],[299.68421053  12.31578947] ; [138.31578947   5.68421053],0
p10,1,0.001168,10.539542,[278  32] ; [112  31],[266.88741722  43.11258278] ; [123.11258278  19.88741722],0
s5,1,0.002754,8.963839,[150 159] ; [46 92],[135.48993289 173.51006711] ; [60.51006711 77.48993289],0
b5,1,0.004708,7.988439,[183 130] ; [104  40],[196.56673961 116.43326039] ; [90.43326039 53.56673961],0
v1,1,0.007669,7.109164,[198 109] ; [70 67],[185.30630631 121.69369369] ; [82.69369369 54.30630631],0
p11,1,0.016204,5.780563,[266  47] ; [109  35],[256.8380744  56.1619256] ; [118.1619256  25.8380744],0
d2,1,0.019534,5.453058,[146 165] ; [84 59],[157.55506608 153.44493392] ; [72.44493392 70.55506608],0
s1,1,0.023747,5.11301,[  8 301] ; [ 10 131],[ 12.36 296.64] ; [  5.64 135.36],0
b4,1,0.032205,4.587571,[171 142] ; [94 50],[181.49890591 131.50109409] ; [83.50109409 60.49890591],0
p9,1,0.043642,4.07036,[283  28] ; [121  22],[276.74889868  34.25110132] ; [127.25110132  15.74889868],0
v2,1,0.044051,4.054612,[187 118] ; [70 67],[177.34162896 127.65837104] ; [79.65837104 57.34162896],0
s7,1,0.047017,3.944789,[201 100] ; [78 59],[191.73287671 109.26712329] ; [87.26712329 49.73287671],0
s8,1,0.051428,3.79427,[189 122] ; [73 70],[179.47577093 131.52422907] ; [82.52422907 60.47577093],0
a8,1,0.061142,3.506143,[ 55 234] ; [ 15 114],[ 48.39712919 240.60287081] ; [ 21.60287081 107.39712919],0
p5,1,0.066637,3.36397,[ 56 256] ; [ 16 127],[ 49.37142857 262.62857143] ; [ 22.62857143 120.37142857],0
d4,1,0.094211,2.800898,[263  47] ; [113  31],[256.74008811  53.25991189] ; [119.25991189  24.74008811],0
r1,1,0.105347,2.62267,[267  44] ; [115  29],[261.1032967  49.8967033] ; [120.8967033  23.1032967],0
v4,1,0.106581,2.604196,[304   8] ; [136   8],[301.05263158  10.94736842] ; [138.94736842   5.05263158],0
d3,1,0.188544,1.728955,[222  89] ; [94 50],[215.99120879  95.00879121] ; [100.00879121  43.99120879],0
r4,1,0.195598,1.674939,[295  18] ; [131  13],[291.76805252  21.23194748] ; [134.23194748   9.76805252],0
a1,1,0.202612,1.623443,[ 20 293] ; [  5 139],[ 17.12253829 295.87746171] ; [  7.87746171 136.12253829],0
b1,1,0.238664,1.388468,[129 184] ; [51 93],[123.28227571 189.71772429] ; [56.71772429 87.28227571],0
n2,1,0.253202,1.30555,[42  8] ; [32 11],[39.78494624 10.21505376] ; [34.21505376  8.78494624],0
d5,1,0.25475,1.297066,[261  49] ; [115  29],[256.74008811  53.25991189] ; [119.25991189  24.74008811],0
r2,1,0.261375,1.26146,[298  12] ; [135   9],[295.66079295  14.33920705] ; [137.33920705   6.66079295],0
s3,1,0.271496,1.209175,[224  87] ; [93 46],[219.08222222  91.91777778] ; [97.91777778 41.08222222],0
a3,1,0.328547,0.954615,[236  76] ; [102  41],[231.77142857  80.22857143] ; [106.22857143  36.77142857],0
p12,1,0.358098,0.844552,[ 34 278] ; [ 20 124],[ 36.94736842 275.05263158] ; [ 17.05263158 126.94736842],0
v3,1,0.367921,0.810675,[136 168] ; [55 82],[131.66439909 172.33560091] ; [59.33560091 77.66439909],0
