Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.003125,8.732937,[12 18] ; [213 105],[19.39655172 10.60344828] ; [205.60344828 112.39655172],0
s4,1,0.010283,6.585175,[11 19] ; [ 55 261],[ 5.72254335 24.27745665] ; [ 60.27745665 255.72254335],0
a5,1,0.017989,5.59726,[19 11] ; [259  59],[23.96551724  6.03448276] ; [254.03448276  63.96551724],0
r3,1,0.020455,5.372638,[25  4] ; [305  13],[27.57925072  1.42074928] ; [302.42074928  15.57925072],0
d5,1,0.021818,5.260214,[20 10] ; [263  52],[24.60869565  5.39130435] ; [258.39130435  56.60869565],0
r4,1,0.032159,4.589993,[24  6] ; [292  26],[27.24137931  2.75862069] ; [288.75862069  29.24137931],0
v3,1,0.038467,4.284253,[ 9 20] ; [158 151],[14.32840237 14.67159763] ; [152.67159763 156.32840237],0
a4,1,0.050019,3.840807,[10 20] ; [165 152],[15.129683 14.870317] ; [159.870317 157.129683],0
n1,1,0.067123,3.352019,[3 8] ; [36 27],[5.7972973 5.2027027] ; [33.2027027 29.7972973],0
r1,1,0.068186,3.326149,[22  8] ; [273  45],[25.43103448  4.56896552] ; [269.56896552  48.43103448],0
p3,1,0.068661,3.314751,[13 17] ; [191 125],[17.68786127 12.31213873] ; [186.31213873 129.68786127],0
p5,1,0.078626,3.093079,[ 2 28] ; [ 62 252],[ 5.58139535 24.41860465] ; [ 58.41860465 255.58139535],0
u1,1,0.107904,2.584656,[ 4 26] ; [ 85 233],[ 7.67241379 22.32758621] ; [ 81.32758621 236.67241379],0
a8,1,0.11992,2.418366,[ 2 26] ; [ 54 231],[ 5.00958466 22.99041534] ; [ 50.99041534 234.00958466],0
s2,1,0.125282,2.350016,[19 11] ; [241  76],[22.47838617  7.52161383] ; [237.52161383  79.47838617],0
a7,1,0.135097,2.23293,[24  6] ; [212 106],[20.34482759  9.65517241] ; [215.65517241 102.34482759],0
s5,1,0.137852,2.201771,[ 9 19] ; [143 163],[12.74251497 15.25748503] ; [139.25748503 166.74251497],0
n6,1,0.149019,2.082269,[26  4] ; [296  20],[27.91907514  2.08092486] ; [294.08092486  21.91907514],0
d2,1,0.150892,2.063213,[13 17] ; [180 136],[16.73410405 13.26589595] ; [176.26589595 139.73410405],0
s6,1,0.175201,1.837869,[23  7] ; [268  44],[25.52631579  4.47368421] ; [265.47368421  46.52631579],0
s3,1,0.186043,1.748677,[20 10] ; [243  71],[22.93604651  7.06395349] ; [240.06395349  73.93604651],0
d4,1,0.205112,1.605597,[23  7] ; [269  46],[25.39130435  4.60869565] ; [266.60869565  48.39130435],0
p6,1,0.272281,1.205219,[11 18] ; [153 162],[13.8255814 15.1744186] ; [150.1744186 164.8255814],0
p2,1,0.279688,1.168607,[24  6] ; [276  41],[25.93659942  4.06340058] ; [274.06340058  42.93659942],0
b4,1,0.284443,1.145739,[19 11] ; [169 149],[16.20689655 13.79310345] ; [171.79310345 146.20689655],0
r2,1,0.320689,0.986134,[28  2] ; [304  10],[28.95348837  1.04651163] ; [303.04651163  10.95348837],0
p12,1,0.35539,0.854117,[ 2 28] ; [ 39 276],[ 3.56521739 26.43478261] ; [ 37.43478261 277.56521739],0
a3,1,0.364342,0.82287,[23  7] ; [263  53],[24.79768786  5.20231214] ; [261.20231214  54.79768786],0
p9,1,0.380861,0.767921,[25  4] ; [288  28],[26.31014493  2.68985507] ; [286.68985507  29.31014493],0
b1,1,0.386549,0.749771,[15 15] ; [133 185],[12.75862069 17.24137931] ; [135.24137931 182.75862069],0
v1,1,0.410147,0.678375,[16 14] ; [188 120],[18.10650888 11.89349112] ; [185.89349112 122.10650888],0
p7,1,0.421127,0.647167,[21  6] ; [217  91],[19.18208955  7.81791045] ; [218.81791045  89.18208955],0
p1,1,0.431745,0.618125,[ 2 28] ; [ 36 281],[ 3.28530259 26.71469741] ; [ 34.71469741 282.28530259],0
u4,1,0.506186,0.441942,[ 2 28] ; [ 13 305],[ 1.29310345 28.70689655] ; [ 13.70689655 304.29310345],0
b5,1,0.56117,0.337682,[19 11] ; [184 134],[17.5 12.5] ; [185.5 132.5],0
a6,1,0.564889,0.33131,[21  9] ; [204 111],[19.56521739 10.43478261] ; [205.43478261 109.56521739],0
u3,1,0.593778,0.284483,[4 3] ; [37 18],[4.62903226 2.37096774] ; [36.37096774 18.62903226],0
d3,1,0.601513,0.27272,[20 10] ; [225  91],[21.24277457  8.75722543] ; [223.75722543  92.24277457],0
p4,1,0.628106,0.234638,[20 10] ; [224  92],[21.15606936  8.84393064] ; [222.84393064  93.15606936],0
