Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,50.802222,[20 35] ; [260  59],[41.17647059 13.82352941] ; [238.82352941  80.17647059],1
s1,1,0.259665,1.27054,[ 1 54] ; [ 17 301],[ 2.6541555 52.3458445] ; [ 15.3458445 302.6541555],0
p10,1,0.30607,1.047561,[48  7] ; [293  27],[50.01333333  4.98666667] ; [290.98666667  29.01333333],0
p1,1,0.317425,0.999528,[ 4 51] ; [ 38 282],[ 6.16 48.84] ; [ 35.84 284.16],0
n1,1,0.325807,0.965492,[3 6] ; [37 36],[4.3902439 4.6097561] ; [35.6097561 37.3902439],0
b4,1,0.326445,0.962948,[27 28] ; [181 141],[30.34482759 24.65517241] ; [177.65517241 144.34482759],0
n3,1,0.335072,0.929198,[5 4] ; [52 21],[6.25609756 2.74390244] ; [50.74390244 22.25609756],0
p4,1,0.370916,0.800594,[35 20] ; [223  97],[37.84 17.16] ; [220.16  99.84],0
p5,1,0.377184,0.77986,[ 7 46] ; [ 58 261],[ 9.26075269 43.73924731] ; [ 55.73924731 263.26075269],0
u1,1,0.410706,0.676755,[11 44] ; [ 81 241],[13.42175066 41.57824934] ; [ 78.57824934 243.42175066],0
n2,1,0.443771,0.586512,[6 3] ; [57 16],[6.91463415 2.08536585] ; [56.08536585 16.91463415],0
d4,1,0.452599,0.564134,[49  6] ; [272  47],[47.20588235  7.79411765] ; [273.79411765  45.20588235],0
v2,1,0.496239,0.462971,[30 23] ; [192 120],[32.23561644 20.76438356] ; [189.76438356 122.23561644],0
p7,1,0.554496,0.349323,[37 17] ; [226  86],[38.80327869 15.19672131] ; [224.19672131  87.80327869],0
d3,1,0.569012,0.324339,[38 17] ; [233  87],[39.74666667 15.25333333] ; [231.25333333  88.74666667],0
a6,1,0.584175,0.299533,[35 20] ; [215 104],[36.76470588 18.23529412] ; [213.23529412 105.76470588],0
n4,1,0.589294,0.291449,[45 10] ; [271  49],[46.34666667  8.65333333] ; [269.65333333  50.34666667],0
p2,1,0.612773,0.256156,[49  6] ; [278  43],[47.83244681  7.16755319] ; [279.16755319  41.83244681],0
u2,1,0.625846,0.237736,[6 4] ; [36 17],[6.66666667 3.33333333] ; [35.33333333 17.66666667],0
a8,1,0.63014,0.23187,[ 9 38] ; [ 48 246],[ 7.85630499 39.14369501] ; [ 49.14369501 244.85630499],0
p8,1,0.659561,0.194057,[30 25] ; [183 134],[31.49193548 23.50806452] ; [181.50806452 135.49193548],0
a4,1,0.661527,0.191674,[26 29] ; [162 159],[27.5 27.5] ; [160.5 160.5],0
u3,1,0.763518,0.090519,[7 3] ; [41 14],[7.38461538 2.61538462] ; [40.61538462 14.38461538],0
p6,1,0.76469,0.089597,[27 27] ; [152 166],[25.98387097 28.01612903] ; [153.01612903 164.98387097],0
p11,1,0.767538,0.087377,[44 11] ; [263  59],[44.78779841 10.21220159] ; [262.21220159  59.78779841],0
p3,1,0.819821,0.051882,[32 23] ; [192 129],[32.76595745 22.23404255] ; [191.23404255 129.76595745],0
a7,1,0.832983,0.044469,[38 17] ; [227  95],[38.66047745 16.33952255] ; [226.33952255  95.66047745],0
v3,1,0.834271,0.043776,[24 27] ; [141 169],[23.31024931 27.68975069] ; [141.68975069 168.31024931],0
a1,1,0.967696,0.00164,[ 3 52] ; [ 18 304],[ 3.06366048 51.93633952] ; [ 17.93633952 304.06366048],0
a3,1,0.977402,0.000802,[45  9] ; [267  54],[44.928  9.072] ; [267.072  53.928],0
