Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,123.654652,[563  94] ; [10 38],[533.98723404 123.01276596] ; [39.01276596  8.98723404],1
r3,1,0.0,100.302072,[649   9] ; [34 13],[637.46666667  20.53333333] ; [45.53333333  1.46666667],1
r2,1,0.0,95.094379,[640  16] ; [30 15],[626.99001427  29.00998573] ; [43.00998573  1.99001427],1
a5,1,0.000103,15.080966,[497 161] ; [24 24],[485.57790368 172.42209632] ; [35.42209632 12.57790368],1
n6,1,0.000865,11.096399,[575  80] ; [34 14],[567.41820768  87.58179232] ; [41.58179232  6.41820768],1
a7,1,0.00292,8.856699,[482 175] ; [25 22],[473.15198864 183.84801136] ; [33.84801136 13.15198864],0
u1,1,0.004184,8.202012,[120 539] ; [ 1 47],[112.78500707 546.21499293] ; [ 8.21499293 39.78500707],0
d1,1,0.006107,7.518531,[394 265] ; [19 29],[384.96039604 274.03960396] ; [28.03960396 19.96039604],0
a3,1,0.006921,7.293434,[476 181] ; [26 22],[467.8212766 189.1787234] ; [34.1787234 13.8212766],0
n4,1,0.008373,6.951822,[529 128] ; [31 17],[521.87234043 135.12765957] ; [38.12765957  9.87234043],0
p10,1,0.008404,6.945233,[569  83] ; [33 12],[563.13342898  88.86657102] ; [38.86657102  6.13342898],0
v3,1,0.008633,6.897118,[267 365] ; [11 37],[258.37647059 373.62352941] ; [19.62352941 28.37647059],0
d3,1,0.010368,6.570614,[459 198] ; [25 23],[451.04680851 205.95319149] ; [32.95319149 15.04680851],0
d4,1,0.010626,6.526787,[544 112] ; [32 15],[537.49075391 118.50924609] ; [38.50924609  8.49075391],0
v1,1,0.01155,6.378733,[365 274] ; [17 28],[356.86842105 282.13157895] ; [25.13157895 19.86842105],0
a2,1,0.014208,6.012112,[156 503] ; [ 4 44],[149.13719943 509.86280057] ; [10.86280057 37.13719943],0
s5,1,0.016345,5.765371,[220 414] ; [ 8 38],[212.57647059 421.42352941] ; [15.42352941 30.57647059],0
p7,1,0.017728,5.622831,[435 202] ; [23 22],[427.78005865 209.21994135] ; [30.21994135 14.78005865],0
a6,1,0.018373,5.560245,[462 194] ; [26 22],[454.72727273 201.27272727] ; [33.27272727 14.72727273],0
a8,1,0.020813,5.342366,[ 87 514] ; [ 1 44],[ 81.86996904 519.13003096] ; [ 6.13003096 38.86996904],0
s6,1,0.022187,5.231044,[439 205] ; [25 23],[431.8150289 212.1849711] ; [32.1849711 15.8150289],0
p3,1,0.026573,4.918368,[346 308] ; [17 30],[338.66191155 315.33808845] ; [24.33808845 22.66191155],0
a4,1,0.034867,4.451671,[294 362] ; [14 34],[287. 369.] ; [21. 27.],0
p9,1,0.039034,4.25938,[578  71] ; [38 10],[573.57819225  75.42180775] ; [42.42180775  5.57819225],0
s8,1,0.046044,3.979989,[301 352] ; [15 33],[294.36233951 358.63766049] ; [21.63766049 26.36233951],0
d5,1,0.046838,3.951213,[530 127] ; [33 15],[524.66808511 132.33191489] ; [38.33191489  9.66808511],0
n5,1,0.050697,3.818246,[512 142] ; [31 16],[506.59343795 147.40656205] ; [36.40656205 10.59343795],0
b3,1,0.065426,3.39419,[167 247] ; [ 7 23],[162.24324324 251.75675676] ; [11.75675676 18.24324324],0
b2,1,0.065426,3.39419,[167 247] ; [ 7 23],[162.24324324 251.75675676] ; [11.75675676 18.24324324],0
s4,1,0.071147,3.256369,[ 98 549] ; [12 36],[102.4028777 544.5971223] ; [ 7.5971223 40.4028777],0
d2,1,0.072728,3.220356,[312 344] ; [16 31],[306.07112376 349.92887624] ; [21.92887624 25.07112376],0
p4,1,0.108552,2.575174,[409 242] ; [24 23],[403.84383954 247.15616046] ; [29.15616046 17.84383954],0
s2,1,0.116971,2.457412,[334 317] ; [19 29],[328.75965665 322.24034335] ; [24.24034335 23.75965665],0
v2,1,0.156882,2.004023,[368 261] ; [22 24],[363.42222222 265.57777778] ; [26.57777778 19.42222222],0
s3,1,0.18914,1.724303,[366 280] ; [22 25],[361.68542569 284.31457431] ; [26.31457431 20.68542569],0
n3,1,0.208413,1.582418,[90 30] ; [15  9],[87.5 32.5] ; [17.5  6.5],0
p12,1,0.24005,1.380301,[ 62 589] ; [ 2 44],[ 59.77618364 591.22381636] ; [ 4.22381636 41.77618364],0
b1,1,0.300539,1.0718,[226 433] ; [20 28],[229.29844413 429.70155587] ; [16.70155587 31.29844413],0
b5,1,0.314212,1.012888,[392 267] ; [25 23],[388.68882603 270.31117397] ; [28.31117397 19.68882603],0
p8,1,0.404769,0.694112,[369 275] ; [24 23],[366.26917511 277.73082489] ; [26.73082489 20.26917511],0
u3,1,0.433921,0.612307,[112  71] ; [11 10],[110.33823529  72.66176471] ; [12.66176471  8.33823529],0
p6,1,0.454738,0.558816,[246 399] ; [15 31],[243.6251809 401.3748191] ; [17.3748191 28.6251809],0
n2,1,0.461802,0.541523,[91 28] ; [20  4],[92.37062937 26.62937063] ; [18.62937063  5.37062937],0
n1,1,0.51942,0.415045,[41 77] ; [10 14],[42.38028169 75.61971831] ; [ 8.61971831 15.38028169],0
p1,1,0.551645,0.354378,[ 57 595] ; [ 3 45],[ 55.88571429 596.11428571] ; [ 4.11428571 43.88571429],0
a1,1,0.628889,0.23357,[ 31 628] ; [ 3 45],[ 31.69165488 627.30834512] ; [ 2.30834512 45.69165488],0
b4,1,0.721176,0.127369,[388 271] ; [27 21],[386.82461103 272.17538897] ; [28.17538897 19.82461103],0
