Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,30.267923,[247  25] ; [41 23],[233.14285714  38.85714286] ; [54.85714286  9.14285714],1
p10,1,2e-06,22.774417,[244  29] ; [42 22],[231.68545994  41.31454006] ; [54.31454006  9.68545994],1
r3,1,2.2e-05,17.997857,[273   4] ; [58  8],[267.3090379   9.6909621] ; [63.6909621  2.3090379],1
p2,1,0.0002,13.828352,[241  34] ; [44 20],[231.19469027  43.80530973] ; [53.80530973 10.19469027],1
p7,1,0.000307,13.029175,[197  71] ; [31 31],[185.16363636  82.83636364] ; [42.83636364 19.16363636],1
r4,1,0.000638,11.661348,[267  11] ; [56 10],[261.02906977  16.97093023] ; [61.97093023  4.02906977],1
n5,1,0.000661,11.595394,[235  42] ; [44 22],[225.3148688  51.6851312] ; [53.6851312 12.3148688],1
n6,1,0.001002,10.824316,[253  24] ; [50 15],[245.4122807  31.5877193] ; [57.5877193  7.4122807],0
p3,1,0.003098,8.748553,[167 107] ; [26 38],[156.4556213 117.5443787] ; [36.5443787 27.4556213],0
p8,1,0.00415,8.217122,[167 103] ; [27 37],[156.82634731 113.17365269] ; [37.17365269 26.82634731],0
v1,1,0.00691,7.296272,[193  81] ; [35 31],[183.74117647  90.25882353] ; [44.25882353 21.74117647],0
v2,1,0.012813,6.194761,[223  50] ; [44 21],[215.65384615  57.34615385] ; [51.34615385 13.65384615],0
n4,1,0.016602,5.737931,[239  38] ; [49 17],[232.58309038  44.41690962] ; [55.41690962 10.58309038],0
p12,1,0.033665,4.511638,[ 39 234] ; [ 3 62],[ 33.92307692 239.07692308] ; [ 8.07692308 56.92307692],0
s3,1,0.034387,4.475352,[163 106] ; [30 35],[155.44011976 113.55988024] ; [37.55988024 27.44011976],0
b1,1,0.035022,4.444121,[ 96 182] ; [32 34],[103.44186047 174.55813953] ; [24.55813953 41.44186047],0
