Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,68.759334,[ 35 118] ; [144  72],[74.2195122 78.7804878] ; [104.7804878 111.2195122],1
p6,1,0.0,58.137616,[ 19 135] ; [108 105],[ 53.29155313 100.70844687] ; [ 73.70844687 139.29155313],1
p2,1,0.0,32.95752,[104  50] ; [196  19],[125.20325203  28.79674797] ; [174.79674797  40.20325203],1
p4,1,0.0,31.268103,[60 93] ; [148  68],[86.24390244 66.75609756] ; [121.75609756  94.24390244],1
p3,1,1.7e-05,18.445561,[ 47 106] ; [115 101],[67.17073171 85.82926829] ; [ 94.82926829 121.17073171],1
s6,1,0.000245,13.447651,[80 72] ; [150  60],[96.57458564 55.42541436] ; [133.42541436  76.57458564],1
s8,1,0.001467,10.119065,[ 45 109] ; [ 98 117],[59.6802168 94.3197832] ; [ 83.3197832 131.6802168],0
p10,1,0.001543,10.026659,[99 53] ; [171  43],[112.13114754  39.86885246] ; [157.86885246  56.13114754],0
s5,1,0.009656,6.697364,[ 33 113] ; [ 75 137],[ 44.04469274 101.95530726] ; [ 63.95530726 148.04469274],0
b4,1,0.013238,6.137012,[97 57] ; [108 108],[85.32432432 68.67567568] ; [119.67567568  96.32432432],0
s7,1,0.015316,5.879782,[53 93] ; [103 106],[64.15774648 81.84225352] ; [ 91.84225352 117.15774648],0
p9,1,0.017797,5.615995,[110  42] ; [177  37],[119.19125683  32.80874317] ; [167.80874317  46.19125683],0
s3,1,0.019252,5.478474,[72 82] ; [127  88],[83.05149051 70.94850949] ; [115.94850949  99.05149051],0
r1,1,0.024047,5.091273,[104  50] ; [167  47],[113.4076087  40.5923913] ; [157.5923913  56.4076087],0
s1,1,0.029073,4.763264,[ 12 141] ; [  6 206],[  7.54520548 145.45479452] ; [ 10.45479452 201.54520548],0
p11,1,0.031532,4.623774,[106  48] ; [170  46],[114.87567568  39.12432432] ; [161.12432432  54.87567568],0
v1,1,0.042097,4.131289,[ 47 102] ; [ 90 124],[56.23415978 92.76584022] ; [ 80.76584022 133.23415978],0
s2,1,0.049809,3.84787,[62 90] ; [110 105],[71.23705722 80.76294278] ; [100.76294278 114.23705722],0
p12,1,0.064226,3.424742,[  4 148] ; [ 15 200],[  7.86920981 144.13079019] ; [ 11.13079019 203.86920981],0
r4,1,0.076691,3.133675,[135  19] ; [201  15],[139.84864865  14.15135135] ; [196.15135135  19.84864865],0
b5,1,0.087193,2.925443,[104  50] ; [127  89],[96.14594595 57.85405405] ; [134.85405405  81.14594595],0
n3,1,0.10888,2.570404,[28 19] ; [36 12],[31.66315789 15.33684211] ; [32.33684211 15.66315789],0
v4,1,0.135507,2.228253,[142  11] ; [208   8],[145.12195122   7.87804878] ; [204.87804878  11.12195122],0
p5,1,0.153311,2.038992,[ 12 140] ; [ 27 188],[ 16.15258856 135.84741144] ; [ 22.84741144 192.15258856],0
n4,1,0.166143,1.917405,[106  48] ; [162  53],[111.84823848  42.15176152] ; [156.15176152  58.84823848],0
a1,1,0.167299,1.906977,[  3 151] ; [ 10 206],[  5.41081081 148.58918919] ; [  7.58918919 208.41081081],0
a5,1,0.172565,1.860518,[95 59] ; [148  68],[101.14054054  52.85945946] ; [141.85945946  74.14054054],0
b1,1,0.175683,1.833767,[59 95] ; [ 98 118],[65.34594595 88.65405405] ; [ 91.65405405 124.34594595],0
d1,1,0.187431,1.737695,[72 82] ; [116 100],[78.24864865 75.75135135] ; [109.75135135 106.24864865],0
n6,1,0.20134,1.632626,[121  32] ; [182  34],[125.63414634  27.36585366] ; [177.36585366  38.63414634],0
d5,1,0.208771,1.579931,[112  42] ; [167  46],[117.07356948  36.92643052] ; [161.92643052  51.07356948],0
n5,1,0.228738,1.448691,[103  51] ; [157  59],[108.21621622  45.78378378] ; [151.78378378  64.21621622],0
u1,1,0.292427,1.108413,[ 26 128] ; [ 28 188],[ 22.47567568 131.52432432] ; [ 31.52432432 184.47567568],0
b2,1,0.33055,0.946743,[28 59] ; [51 81],[31.38356164 55.61643836] ; [47.61643836 84.38356164],0
b3,1,0.33055,0.946743,[28 59] ; [51 81],[31.38356164 55.61643836] ; [47.61643836 84.38356164],0
r2,1,0.362959,0.827628,[140  14] ; [200  14],[142.2826087  11.7173913] ; [197.7173913  16.2826087],0
a8,1,0.36818,0.809797,[ 17 129] ; [ 30 170],[ 19.83236994 126.16763006] ; [ 27.16763006 172.83236994],0
n2,1,0.371093,0.8,[33 16] ; [37 12],[35. 14.] ; [35. 14.],0
u4,1,0.401253,0.704567,[  3 151] ; [  2 214],[  2.08108108 151.91891892] ; [  2.91891892 213.08108108],0
u3,1,0.440873,0.594009,[36 22] ; [41 33],[33.83333333 24.16666667] ; [43.16666667 30.83333333],0
