Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.024869,5.032976,[ 2 60] ; [12 72],[ 5.94520548 56.05479452] ; [ 8.05479452 75.94520548],0
b1,1,0.031623,4.61884,[18 44] ; [40 46],[24.2972973 37.7027027] ; [33.7027027 52.2972973],0
s6,1,0.069006,3.306512,[39 22] ; [66 19],[43.86986301 17.13013699] ; [61.13013699 23.86986301],0
d3,1,0.106171,2.610317,[48 14] ; [56 30],[43.56756757 18.43243243] ; [60.43243243 25.56756757],0
a2,1,0.145734,2.116347,[17 45] ; [15 71],[13.40540541 48.59459459] ; [18.59459459 67.40540541],0
n4,1,0.154885,2.023465,[46 16] ; [72 14],[49.43243243 12.56756757] ; [68.56756757 17.43243243],0
s3,1,0.173398,1.853319,[27 33] ; [48 37],[31.03448276 28.96551724] ; [43.96551724 41.03448276],0
n5,1,0.178095,1.813453,[43 19] ; [68 18],[46.5 15.5] ; [64.5 21.5],0
p12,1,0.207397,1.589506,[ 4 58] ; [11 75],[ 6.28378378 55.71621622] ; [ 8.71621622 77.28378378],0
a6,1,0.21006,1.571012,[43 19] ; [51 35],[39.37837838 22.62162162] ; [54.62162162 31.37837838],0
b5,1,0.21006,1.571012,[43 19] ; [51 35],[39.37837838 22.62162162] ; [54.62162162 31.37837838],0
r2,1,0.21675,1.525762,[54  7] ; [81  5],[56.02040816  4.97959184] ; [78.97959184  7.02040816],0
a7,1,0.265614,1.239261,[49 13] ; [61 25],[46.08108108 15.91891892] ; [63.91891892 22.08108108],0
p1,1,0.288398,1.127086,[ 4 58] ; [10 76],[ 5.86486486 56.13513514] ; [ 8.13513514 77.86486486],0
n6,1,0.292937,1.106073,[51 11] ; [76 10],[53.2027027  8.7972973] ; [73.7972973 12.2027027],0
p9,1,0.3025,1.063139,[46 14] ; [71 14],[48.4137931 11.5862069] ; [68.5862069 16.4137931],0
r4,1,0.309487,1.032862,[52 10] ; [77  9],[54.04054054  7.95945946] ; [74.95945946 11.04054054],0
u4,1,0.3128,1.018816,[ 1 61] ; [ 4 82],[ 2.09459459 59.90540541] ; [ 2.90540541 83.09459459],0
s2,1,0.321829,0.9815,[30 30] ; [49 35],[32.91666667 27.08333333] ; [46.08333333 37.91666667],0
p11,1,0.325792,0.965553,[40 22] ; [62 24],[42.72972973 19.27027027] ; [59.27027027 26.72972973],0
a3,1,0.331028,0.944872,[37 25] ; [58 28],[39.7972973 22.2027027] ; [55.2027027 30.7972973],0
s5,1,0.335971,0.925746,[14 44] ; [25 54],[16.51094891 41.48905109] ; [22.48905109 56.51094891],0
s8,1,0.354164,0.85848,[24 37] ; [40 45],[26.73972603 34.26027397] ; [37.26027397 47.73972603],0
r1,1,0.38015,0.770216,[45 17] ; [67 18],[47.23809524 14.76190476] ; [64.76190476 20.23809524],0
r3,1,0.391284,0.734949,[57  5] ; [82  4],[58.22972973  3.77027027] ; [80.77027027  5.22972973],0
