Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,100.819975,[160  95] ; [ 65 243],[101.90941385 153.09058615] ; [123.09058615 184.90941385],1
p8,1,0.0,32.295608,[136 118] ; [ 91 214],[103.14490161 150.85509839] ; [123.85509839 181.14490161],1
p2,1,0.0,31.080349,[223  32] ; [207 100],[195.10676157  59.89323843] ; [234.89323843  72.10676157],1
p7,1,2e-06,22.804273,[153 102] ; [119 181],[124.97297297 130.02702703] ; [147.02702703 152.97297297],1
s7,1,0.000103,15.075971,[120 123] ; [ 97 198],[ 98.01301115 144.98698885] ; [118.98698885 176.01301115],1
s6,1,0.000137,14.543872,[174  77] ; [163 142],[152.13489209  98.86510791] ; [184.86510791 120.13489209],1
r4,1,0.000148,14.4032,[243  13] ; [263  46],[229.26725664  26.73274336] ; [276.73274336  32.26725664],1
p10,1,0.00025,13.412498,[210  44] ; [212  94],[191.40714286  62.59285714] ; [230.59285714  75.40714286],1
a5,1,0.000488,12.159558,[200  56] ; [200 109],[181.23893805  74.76106195] ; [218.76106195  90.23893805],1
n5,1,0.000557,11.91446,[197  58] ; [196 111],[178.31850534  76.68149466] ; [214.68149466  92.31850534],1
p5,1,0.000604,11.764932,[ 25 227] ; [  9 297],[ 15.35483871 236.64516129] ; [ 18.64516129 287.35483871],1
r3,1,0.001746,9.799444,[247   9] ; [276  32],[237.39007092  18.60992908] ; [285.60992908  22.39007092],0
s8,1,0.001764,9.78012,[109 145] ; [ 93 215],[ 91.29537367 162.70462633] ; [110.70462633 197.29537367],0
d1,1,0.002893,8.87351,[158  98] ; [152 157],[140.46017699 115.53982301] ; [169.53982301 139.46017699],0
v1,1,0.00298,8.81947,[133 112] ; [125 176],[115.76923077 129.23076923] ; [142.23076923 158.76923077],0
s2,1,0.005091,7.84682,[130 122] ; [122 185],[113.60286225 138.39713775] ; [138.39713775 168.60286225],0
p9,1,0.007725,7.096183,[212  43] ; [222  79],[199.04676259  55.95323741] ; [234.95323741  66.04676259],0
v4,1,0.008502,6.924577,[248   7] ; [282  24],[240.90909091  14.09090909] ; [289.09090909  16.90909091],0
d5,1,0.010446,6.557241,[216  40] ; [233  75],[203.80141844  52.19858156] ; [245.19858156  62.80141844],0
p11,1,0.011112,6.447297,[203  53] ; [216  93],[189.84778761  66.15221239] ; [229.15221239  79.84778761],0
