Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,34.817001,[361  16] ; [9 6],[355.84183673  21.15816327] ; [14.15816327  0.84183673],1
r4,1,0.0,30.089347,[356  26] ; [8 7],[350.24685139  31.75314861] ; [13.75314861  1.24685139],1
s1,1,3e-06,21.925822,[  6 373] ; [ 3 12],[  8.65736041 370.34263959] ; [ 0.34263959 14.65736041],1
d5,1,0.000972,10.880229,[310  71] ; [7 8],[304.99242424  76.00757576] ; [12.00757576  2.99242424],1
n4,1,0.001115,10.626474,[293  88] ; [6 9],[287.67424242  93.32575758] ; [11.32575758  3.67424242],0
p2,1,0.001462,10.126294,[348  33] ; [10  5],[344.43939394  36.56060606] ; [13.56060606  1.43939394],0
p10,1,0.002909,8.863402,[327  53] ; [8 6],[323.0964467  56.9035533] ; [11.9035533  2.0964467],0
n6,1,0.006343,7.450079,[326  54] ; [9 6],[322.27848101  57.72151899] ; [12.72151899  2.27848101],0
d1,1,0.007322,7.192322,[234 148] ; [ 4 11],[229.00755668 152.99244332] ; [8.99244332 6.00755668],0
n5,1,0.008292,6.969201,[291  89] ; [7 8],[286.6835443  93.3164557] ; [11.3164557  3.6835443],0
s7,1,0.012216,6.279309,[176 188] ; [ 2 12],[171.40740741 192.59259259] ; [6.59259259 7.40740741],0
r1,1,0.020855,5.338882,[317  64] ; [9 6],[313.65151515  67.34848485] ; [12.34848485  2.65151515],0
p7,1,0.044443,4.03965,[304  71] ; [9 6],[300.96153846  74.03846154] ; [12.03846154  2.96153846],0
p11,1,0.064585,3.41554,[323  59] ; [10  5],[320.41813602  61.58186398] ; [12.58186398  2.41813602],0
a3,1,0.078796,3.089552,[259 120] ; [7 8],[255.87309645 123.12690355] ; [10.12690355  4.87309645],0
a4,1,0.095278,2.782856,[158 222] ; [ 3 12],[154.88607595 225.11392405] ; [6.11392405 8.88607595],0
u3,1,0.095309,2.78233,[67 54] ; [2 6],[64.72093023 56.27906977] ; [4.27906977 3.72093023],0
d3,1,0.099819,2.708428,[278 104] ; [8 7],[275.19395466 106.80604534] ; [10.80604534  4.19395466],0
p9,1,0.100721,2.69409,[329  50] ; [10  4],[326.92366412  52.07633588] ; [12.07633588  1.92366412],0
d4,1,0.105112,2.626209,[316  65] ; [10  5],[313.65151515  67.34848485] ; [12.34848485  2.65151515],0
r3,1,0.114822,2.486566,[364  17] ; [13  2],[362.71969697  18.28030303] ; [14.28030303  0.71969697],0
s5,1,0.126484,2.335131,[119 253] ; [ 2 13],[116.31007752 255.68992248] ; [ 4.68992248 10.31007752],0
a2,1,0.166774,1.9117,[ 82 300] ; [ 1 14],[ 79.86397985 302.13602015] ; [ 3.13602015 11.86397985],0
a5,1,0.186879,1.742052,[287  95] ; [9 6],[284.81612091  97.18387909] ; [11.18387909  3.81612091],0
a7,1,0.227728,1.454996,[282  99] ; [9 6],[279.97727273 101.02272727] ; [11.02272727  3.97727273],0
b5,1,0.314229,1.012816,[228 154] ; [7 8],[226.1209068 155.8790932] ; [8.8790932 6.1209068],0
s2,1,0.325927,0.965013,[186 193] ; [5 9],[184.19592875 194.80407125] ; [6.80407125 7.19592875],0
v2,1,0.379293,0.772991,[215 155] ; [7 8],[213.35064935 156.64935065] ; [8.64935065 6.35064935],0
p4,1,0.436026,0.606719,[264 116] ; [9 6],[262.63291139 117.36708861] ; [10.36708861  4.63291139],0
b4,1,0.449456,0.572025,[216 166] ; [7 8],[214.5743073 167.4256927] ; [8.4256927 6.5743073],0
v1,1,0.482743,0.492661,[210 166] ; [7 8],[208.67519182 167.32480818] ; [8.32480818 6.67519182],0
s6,1,0.490936,0.474474,[247 127] ; [8 6],[245.79896907 128.20103093] ; [9.20103093 4.79896907],0
a6,1,0.561469,0.337167,[256 125] ; [9 6],[254.96212121 126.03787879] ; [10.03787879  4.96212121],0
n1,1,0.567827,0.326332,[24 37] ; [1 3],[23.46153846 37.53846154] ; [1.53846154 2.46153846],0
d2,1,0.601431,0.272843,[179 203] ; [6 9],[178.01007557 203.98992443] ; [6.98992443 8.01007557],0
b2,1,0.652496,0.202768,[ 72 149] ; [2 6],[ 71.41484716 149.58515284] ; [2.58515284 5.41484716],0
b3,1,0.652496,0.202768,[ 72 149] ; [2 6],[ 71.41484716 149.58515284] ; [2.58515284 5.41484716],0
v3,1,0.659954,0.193579,[145 227] ; [ 5 10],[144.18604651 227.81395349] ; [5.81395349 9.18604651],0
p3,1,0.688825,0.16036,[223 158] ; [8 7],[222.25 158.75] ; [8.75 6.25],0
s8,1,0.695875,0.152798,[171 208] ; [6 9],[170.26142132 208.73857868] ; [6.73857868 8.26142132],0
s3,1,0.746882,0.10417,[205 172] ; [7 7],[204.40920716 172.59079284] ; [7.59079284 6.40920716],0
p6,1,0.779704,0.078235,[165 213] ; [6 9],[164.47328244 213.52671756] ; [6.52671756 8.47328244],0
p12,1,0.793821,0.068305,[ 21 360] ; [ 1 13],[ 21.22025316 359.77974684] ; [ 0.77974684 13.22025316],0
s4,1,0.828949,0.046677,[ 67 309] ; [ 3 12],[ 67.31457801 308.68542199] ; [ 2.68542199 12.31457801],0
n3,1,0.847708,0.036881,[43 18] ; [3 1],[43.16923077 17.83076923] ; [2.83076923 1.16923077],0
n2,1,0.848371,0.036556,[49 13] ; [3 1],[48.84848485 13.15151515] ; [3.15151515 0.84848485],0
b1,1,0.856753,0.032583,[144 238] ; [6 9],[144.3324937 237.6675063] ; [5.6675063 9.3324937],0
u2,1,0.875877,0.024398,[65 58] ; [4 4],[64.78625954 58.21374046] ; [4.21374046 3.78625954],0
p1,1,0.887808,0.019903,[ 29 350] ; [ 1 14],[ 28.85786802 350.14213198] ; [ 1.14213198 13.85786802],0
a8,1,0.90817,0.013305,[ 49 295] ; [ 2 11],[ 49.14285714 294.85714286] ; [ 1.85714286 11.14285714],0
