Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,31.693405,[47 63] ; [80 19],[66.84210526 43.15789474] ; [60.15789474 38.84210526],1
p8,1,0.000402,12.520567,[54 56] ; [71 26],[66.42512077 43.57487923] ; [58.57487923 38.42512077],1
p5,1,0.000767,11.320096,[13 99] ; [30 69],[22.82464455 89.17535545] ; [20.17535545 78.82464455],1
v1,1,0.002551,9.103689,[65 46] ; [78 22],[75.22748815 35.77251185] ; [67.77251185 32.22748815],0
n6,1,0.002664,9.024516,[93 17] ; [94  3],[99.37198068 10.62801932] ; [87.62801932  9.37198068],0
s4,1,0.00339,8.58447,[42 67] ; [20 80],[32.33492823 76.66507177] ; [29.66507177 70.33492823],0
r1,1,0.005402,7.739558,[85 26] ; [90  9],[92.5 18.5] ; [82.5 16.5],0
n5,1,0.011564,6.376514,[80 30] ; [86 13],[87.36842105 22.63157895] ; [78.63157895 20.36842105],0
n4,1,0.013655,6.08216,[80 31] ; [86 14],[87.32701422 23.67298578] ; [78.67298578 21.32701422],0
s8,1,0.015476,5.861477,[65 48] ; [72 26],[73.36966825 39.63033175] ; [63.63033175 34.36966825],0
p12,1,0.017132,5.682763,[  9 103] ; [19 80],[14.86255924 97.13744076] ; [13.13744076 85.86255924],0
r4,1,0.018608,5.537971,[102  11] ; [98  2],[106.10328638   6.89671362] ; [93.89671362  6.10328638],0
p4,1,0.035034,4.443493,[70 41] ; [75 23],[77.00956938 33.99043062] ; [67.99043062 30.00956938],0
d1,1,0.051903,3.778884,[67 46] ; [72 28],[73.74178404 39.25821596] ; [65.25821596 34.74178404],0
s7,1,0.062695,3.464617,[77 29] ; [81 16],[82.50246305 23.49753695] ; [75.49753695 21.50246305],0
p1,1,0.06835,3.322201,[  9 103] ; [16 83],[13.27014218 98.72985782] ; [11.72985782 87.27014218],0
b3,1,0.121222,2.401459,[29 49] ; [26 25],[33.25581395 44.74418605] ; [21.74418605 29.25581395],0
b2,1,0.121222,2.401459,[29 49] ; [26 25],[33.25581395 44.74418605] ; [21.74418605 29.25581395],0
a5,1,0.138981,2.189203,[87 26] ; [85 15],[91.24882629 21.75117371] ; [80.75117371 19.24882629],0
a8,1,0.146772,2.105485,[16 87] ; [ 8 84],[12.67692308 90.32307692] ; [11.32307692 80.67692308],0
