Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,40.917171,[129  32] ; [29 47],[107.33333333  53.66666667] ; [50.66666667 25.33333333],1
a5,1,6e-06,20.41738,[114  47] ; [31 46],[98.08823529 62.91176471] ; [46.91176471 30.08823529],1
n1,1,0.003319,8.623478,[25 24] ; [ 8 31],[18.375 30.625] ; [14.625 24.375],0
s7,1,0.003759,8.396621,[63 91] ; [15 56],[ 53.38666667 100.61333333] ; [24.61333333 46.38666667],0
s6,1,0.005332,7.763158,[90 70] ; [28 48],[80. 80.] ; [38. 38.],0
u1,1,0.007432,7.165399,[ 29 132] ; [ 4 73],[ 22.32352941 138.67647059] ; [10.67647059 66.32352941],0
v3,1,0.010129,6.612026,[ 36 119] ; [ 7 69],[ 28.85281385 126.14718615] ; [14.14718615 61.85281385],0
r1,1,0.018358,5.561654,[111  50] ; [41 36],[102.82352941  58.17647059] ; [49.17647059 27.82352941],0
p11,1,0.01937,5.46776,[105  56] ; [38 39],[96.73529412 64.26470588] ; [46.26470588 30.73529412],0
b3,1,0.029139,4.75938,[48 57] ; [11 31],[42.14285714 62.85714286] ; [16.85714286 25.14285714],0
b2,1,0.029139,4.75938,[48 57] ; [11 31],[42.14285714 62.85714286] ; [16.85714286 25.14285714],0
a3,1,0.033176,4.536695,[113  47] ; [43 33],[105.76271186  54.23728814] ; [50.23728814 25.76271186],0
a2,1,0.044895,4.02258,[ 39 122] ; [10 67],[ 33.14705882 127.85294118] ; [15.85294118 61.14705882],0
p4,1,0.045193,4.011414,[68 92] ; [22 54],[61.01694915 98.98305085] ; [28.98305085 47.01694915],0
p3,1,0.050068,3.839173,[ 53 107] ; [16 61],[ 46.58227848 113.41772152] ; [22.41772152 54.58227848],0
d5,1,0.050399,3.82812,[117  43] ; [46 30],[110.50847458  49.49152542] ; [52.49152542 23.50847458],0
s8,1,0.0507,3.818157,[ 49 112] ; [14 62],[ 42.79746835 118.20253165] ; [20.20253165 55.79746835],0
r2,1,0.067312,3.347378,[141  17] ; [62 15],[136.48510638  21.51489362] ; [66.51489362 10.48510638],0
p5,1,0.085076,2.965165,[ 10 147] ; [ 1 76],[  7.38034188 149.61965812] ; [ 3.61965812 73.38034188],0
a4,1,0.09481,2.790755,[74 85] ; [27 50],[68.04661017 90.95338983] ; [32.95338983 44.04661017],0
d1,1,0.111532,2.532381,[74 87] ; [27 50],[68.32352941 92.67647059] ; [32.67647059 44.32352941],0
s4,1,0.12417,2.363916,[ 24 134] ; [18 59],[ 28.23829787 129.76170213] ; [13.76170213 63.23829787],0
s3,1,0.138707,2.192248,[85 75] ; [33 44],[79.66244726 80.33755274] ; [38.33755274 38.66244726],0
a8,1,0.147214,2.100884,[ 19 128] ; [ 5 71],[ 15.8206278 131.1793722] ; [ 8.1793722 67.8206278],0
p10,1,0.159961,1.974591,[99 60] ; [40 36],[94.04680851 64.95319149] ; [44.95319149 31.04680851],0
n6,1,0.161811,1.957217,[118  42] ; [50 27],[113.41772152  46.58227848] ; [54.58227848 22.41772152],0
u3,1,0.162858,1.947485,[23 25] ; [21 12],[26.07407407 21.92592593] ; [17.92592593 15.07407407],0
d3,1,0.1779,1.815083,[96 64] ; [38 37],[91.23404255 68.76595745] ; [42.76595745 32.23404255],0
r4,1,0.252213,1.311006,[124  37] ; [54 23],[120.41176471  40.58823529] ; [57.58823529 19.41176471],0
b1,1,0.298907,1.079065,[70 91] ; [39 38],[73.73529412 87.26470588] ; [35.26470588 41.73529412],0
p6,1,0.327409,0.959121,[ 29 130] ; [10 66],[ 26.38723404 132.61276596] ; [12.61276596 63.38723404],0
p1,1,0.333257,0.936201,[ 14 146] ; [ 4 73],[ 12.15189873 147.84810127] ; [ 5.84810127 71.15189873],0
p2,1,0.396241,0.719703,[104  55] ; [46 31],[101.05932203  57.94067797] ; [48.94067797 28.05932203],0
a6,1,0.430335,0.621918,[102  58] ; [45 32],[99.24050633 60.75949367] ; [47.75949367 29.24050633],0
d2,1,0.441304,0.59289,[72 86] ; [31 46],[69.25106383 88.74893617] ; [33.74893617 43.25106383],0
u2,1,0.502026,0.450651,[24 24] ; [19 14],[25.48148148 22.51851852] ; [17.51851852 15.48148148],0
v4,1,0.512172,0.429627,[134  26] ; [67 10],[135.69620253  24.30379747] ; [65.30379747 11.69620253],0
s5,1,0.552942,0.352073,[ 41 115] ; [17 58],[ 39.16883117 116.83116883] ; [18.83116883 56.16883117],0
p7,1,0.592255,0.286836,[ 52 106] ; [27 47],[ 53.80172414 104.19827586] ; [25.19827586 48.80172414],0
s1,1,0.610888,0.258884,[ 11 148] ; [ 4 73],[ 10.1059322 148.8940678] ; [ 4.8940678 72.1059322],0
p9,1,0.614197,0.254109,[107  53] ; [47 27],[105.2991453  54.7008547] ; [48.7008547 25.2991453],0
r3,1,0.726886,0.12199,[130  30] ; [64 13],[130.97046414  29.02953586] ; [63.02953586 13.97046414],0
s2,1,0.74495,0.105824,[65 96] ; [29 47],[63.85654008 97.14345992] ; [30.14345992 45.85654008],0
a1,1,0.755227,0.097191,[ 10 151] ; [ 4 73],[  9.47058824 151.52941176] ; [ 4.52941176 72.47058824],0
b4,1,0.790373,0.070664,[97 64] ; [45 32],[96.05882353 64.94117647] ; [45.94117647 31.05882353],0
d4,1,0.813025,0.055944,[114  46] ; [56 21],[114.76793249  45.23206751] ; [55.23206751 21.76793249],0
v1,1,0.883398,0.02151,[ 49 108] ; [23 53],[ 48.51502146 108.48497854] ; [23.48497854 52.51502146],0
a7,1,0.904138,0.014505,[94 67] ; [45 31],[94.42616034 66.57383966] ; [44.57383966 31.42616034],0
b5,1,0.9403,0.005609,[97 64] ; [46 31],[96.73529412 64.26470588] ; [46.26470588 30.73529412],0
n2,1,0.947367,0.004358,[33 17] ; [26 13],[33.14606742 16.85393258] ; [25.85393258 13.14606742],0
n3,1,0.979075,0.000688,[30 17] ; [25 14],[30.05813953 16.94186047] ; [24.94186047 14.05813953],0
