Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,169.815094,[489  76] ; [55 99],[427.48261474 137.51738526] ; [116.51738526  37.48261474],1
s4,1,0.018703,5.529099,[ 81 475] ; [ 35 121],[ 90.58426966 465.41573034] ; [ 25.41573034 130.58426966],0
p7,1,0.020998,5.326968,[369 180] ; [85 64],[357.08595989 191.91404011] ; [96.91404011 52.08595989],0
s6,1,0.02423,5.078066,[395 160] ; [95 59],[383.56840621 171.43159379] ; [106.43159379  47.56840621],0
d5,1,0.024401,5.065909,[474  90] ; [119  37],[464.51666667  99.48333333] ; [128.48333333  27.51666667],0
s2,1,0.029554,4.735023,[304 255] ; [69 86],[292.02661064 266.97338936] ; [80.97338936 74.02661064],0
p9,1,0.032206,4.587477,[477  81] ; [119  33],[468.4056338  89.5943662] ; [127.5943662  24.4056338],0
p12,1,0.045054,4.01663,[ 54 506] ; [  7 147],[ 47.84313725 512.15686275] ; [ 13.15686275 140.84313725],0
s3,1,0.048898,3.878847,[329 227] ; [78 77],[318.27285513 237.72714487] ; [88.72714487 66.27285513],0
r3,1,0.073144,3.21102,[549  16] ; [146   9],[545.38194444  19.61805556] ; [149.61805556   5.38194444],0
b3,1,0.076086,3.146584,[142 219] ; [21 53],[135.27126437 225.72873563] ; [27.72873563 46.27126437],0
b2,1,0.076086,3.146584,[142 219] ; [21 53],[135.27126437 225.72873563] ; [27.72873563 46.27126437],0
p1,1,0.095286,2.782722,[ 53 509] ; [  8 146],[ 47.87988827 514.12011173] ; [ 13.12011173 140.87988827],0
s5,1,0.108001,2.583232,[198 346] ; [ 44 106],[189.6945245 354.3054755] ; [52.3054755 97.6945245],0
b1,1,0.111497,2.532868,[225 342] ; [ 51 105],[216.44813278 350.55186722] ; [59.55186722 96.44813278],0
u4,1,0.131774,2.271479,[ 15 552] ; [  1 155],[ 12.54771784 554.45228216] ; [  3.45228216 152.54771784],0
u3,1,0.143533,2.139666,[86 55] ; [39 15],[90.38461538 50.61538462] ; [34.61538462 19.38461538],0
a1,1,0.262233,1.25693,[ 26 541] ; [  4 152],[ 23.52697095 543.47302905] ; [  6.47302905 149.52697095],0
u2,1,0.287562,1.131003,[79 61] ; [35 19],[82.26804124 57.73195876] ; [31.73195876 22.26804124],0
a7,1,0.356119,0.851532,[417 147] ; [121  35],[421.43333333 142.56666667] ; [116.56666667  39.43333333],0
n2,1,0.556424,0.345934,[76 25] ; [39 16],[74.45512821 26.54487179] ; [40.54487179 14.45512821],0
v2,1,0.575623,0.313364,[325 221] ; [82 62],[322.06086957 223.93913043] ; [84.93913043 59.06086957],0
b5,1,0.607207,0.264262,[336 231] ; [96 60],[338.78838174 228.21161826] ; [93.21161826 62.78838174],0
d3,1,0.652936,0.202218,[408 156] ; [110  46],[405.76666667 158.23333333] ; [112.23333333  43.76666667],0
d4,1,0.658657,0.195159,[473  89] ; [129  27],[471.20334262  90.79665738] ; [130.79665738  25.20334262],0
a6,1,0.723434,0.125226,[398 165] ; [108  48],[396.21418637 166.78581363] ; [109.78581363  46.21418637],0
s1,1,0.824355,0.049261,[ 20 536] ; [  5 150],[ 19.54992968 536.45007032] ; [  5.45007032 149.54992968],0
b4,1,0.924745,0.008922,[332 235] ; [92 64],[332.51452282 234.48547718] ; [91.48547718 64.51452282],0
n3,1,0.972514,0.001187,[72 26] ; [41 15],[71.90909091 26.09090909] ; [41.09090909 14.90909091],0
