Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,8.3e-05,15.49769,[162 140] ; [17 47],[147.69945355 154.30054645] ; [31.30054645 32.69945355],1
p2,1,0.000104,15.063368,[277  26] ; [50 17],[267.78648649  35.21351351] ; [59.21351351  7.78648649],1
p10,1,0.000137,14.549081,[274  30] ; [48 18],[264.56216216  39.43783784] ; [57.43783784  8.56216216],1
d3,1,0.000192,13.912408,[229  76] ; [35 32],[216.4516129  88.5483871] ; [47.5483871 19.4516129],1
p9,1,0.000215,13.697971,[278  26] ; [49 16],[269.39837398  34.60162602] ; [57.60162602  7.39837398],1
p8,1,0.000294,13.108488,[219  84] ; [32 33],[206.66576087  96.33423913] ; [44.33423913 20.66576087],1
s6,1,0.001006,10.816162,[229  69] ; [37 28],[218.36914601  79.63085399] ; [47.63085399 17.36914601],0
a7,1,0.001613,9.945306,[234  70] ; [39 28],[223.69811321  80.30188679] ; [49.30188679 17.69811321],0
n6,1,0.001897,9.646412,[273  31] ; [50 16],[265.38378378  38.61621622] ; [57.61621622  8.38378378],0
n5,1,0.002186,9.38651,[253  51] ; [44 22],[244.02162162  59.97837838] ; [52.97837838 13.02162162],0
p5,1,0.003758,8.397328,[ 64 239] ; [ 4 63],[ 55.68648649 247.31351351] ; [12.31351351 54.68648649],0
d5,1,0.00727,7.205118,[266  38] ; [50 17],[258.93261456  45.06738544] ; [57.06738544  9.93261456],0
d1,1,0.00941,6.743386,[210  95] ; [35 32],[200.87365591 104.12634409] ; [44.12634409 22.87365591],0
p11,1,0.025356,4.999417,[258  47] ; [49 18],[251.70698925  53.29301075] ; [55.29301075 11.70698925],0
s2,1,0.034749,4.457448,[173 128] ; [29 38],[165.22282609 135.77717391] ; [36.77717391 30.22282609],0
b1,1,0.037688,4.319049,[126 179] ; [37 30],[133.64247312 171.35752688] ; [29.35752688 37.64247312],0
p12,1,0.045151,4.012982,[ 41 263] ; [ 3 62],[ 36.24932249 267.75067751] ; [ 7.75067751 57.24932249],0
r3,1,0.05237,3.7639,[295   8] ; [62  5],[292.35405405  10.64594595] ; [64.64594595  2.35405405],0
n4,1,0.056081,3.649641,[264  41] ; [51 15],[258.96226415  46.03773585] ; [56.03773585  9.96226415],0
d2,1,0.087981,2.910928,[176 129] ; [31 36],[169.71774194 135.28225806] ; [37.28225806 29.71774194],0
b4,1,0.095944,2.771698,[184 121] ; [33 34],[177.91666667 127.08333333] ; [39.08333333 27.91666667],0
n1,1,0.109606,2.559888,[17 28] ; [6 3],[19.16666667 25.83333333] ; [3.83333333 5.16666667],0
s3,1,0.117759,2.446877,[184 117] ; [34 33],[178.30978261 122.69021739] ; [39.69021739 27.30978261],0
s7,1,0.169914,1.883701,[171 113] ; [32 31],[166.14409222 117.85590778] ; [36.85590778 26.14409222],0
s4,1,0.171143,1.8729,[ 57 243] ; [ 8 59],[ 53.13351499 246.86648501] ; [11.86648501 55.13351499],0
u1,1,0.185869,1.750063,[ 83 222] ; [13 54],[ 78.70967742 226.29032258] ; [17.29032258 49.70967742],0
p1,1,0.237344,1.396298,[ 38 264] ; [ 5 62],[ 35.19241192 266.80758808] ; [ 7.80758808 59.19241192],0
d4,1,0.244014,1.357251,[262  42] ; [54 13],[258.93261456  45.06738544] ; [57.06738544  9.93261456],0
u2,1,0.258431,1.277144,[44 26] ; [6 7],[42.1686747 27.8313253] ; [7.8313253 5.1686747],0
a2,1,0.377635,0.778386,[ 94 211] ; [17 50],[ 91.00806452 213.99193548] ; [19.99193548 47.00806452],0
s1,1,0.422945,0.642118,[  8 295] ; [ 3 64],[  9.00810811 293.99189189] ; [ 1.99189189 65.00810811],0
a4,1,0.425596,0.634812,[157 147] ; [31 36],[154.04851752 149.95148248] ; [33.95148248 33.04851752],0
n3,1,0.449931,0.570825,[35 10] ; [8 1],[35.83333333  9.16666667] ; [7.16666667 1.83333333],0
b5,1,0.49044,0.47556,[168 137] ; [40 27],[170.53763441 134.46236559] ; [37.46236559 29.53763441],0
p7,1,0.531074,0.392337,[235  67] ; [49 17],[233.06521739  68.93478261] ; [50.93478261 15.06521739],0
s8,1,0.5578,0.343529,[163 139] ; [33 33],[160.84782609 141.15217391] ; [35.15217391 30.84782609],0
a6,1,0.593301,0.285218,[218  87] ; [45 21],[216.21293801  88.78706199] ; [46.78706199 19.21293801],0
a3,1,0.594748,0.28299,[235  69] ; [53 13],[236.62702703  67.37297297] ; [51.37297297 14.62702703],0
b3,1,0.598024,0.277987,[ 81 116] ; [20 24],[ 82.56016598 114.43983402] ; [18.43983402 25.56016598],0
b2,1,0.598024,0.277987,[ 81 116] ; [20 24],[ 82.56016598 114.43983402] ; [18.43983402 25.56016598],0
a5,1,0.620256,0.245508,[247  58] ; [56 11],[248.42741935  56.57258065] ; [54.57258065 12.42741935],0
v1,1,0.694703,0.154041,[182 113] ; [39 27],[180.59556787 114.40443213] ; [40.40443213 25.59556787],0
v3,1,0.717834,0.130577,[142 150] ; [30 35],[140.68347339 151.31652661] ; [31.31652661 33.68347339],0
r4,1,0.739259,0.110779,[298   7] ; [65  2],[297.62096774   7.37903226] ; [65.37903226  1.62096774],0
v4,1,0.74241,0.10802,[297   7] ; [65  2],[296.62533693   7.37466307] ; [65.37466307  1.62533693],0
u3,1,0.753945,0.098246,[47 23] ; [10  4],[47.5 22.5] ; [9.5 4.5],0
s5,1,0.769595,0.085793,[123 170] ; [26 39],[121.94692737 171.05307263] ; [27.05307263 37.94692737],0
v2,1,0.773478,0.082845,[186 108] ; [43 23],[187.01666667 106.98333333] ; [41.98333333 24.01666667],0
n2,1,0.781207,0.077143,[33 12] ; [7 2],[33.33333333 11.66666667] ; [6.66666667 2.33333333],0
a1,1,0.811888,0.056639,[ 16 289] ; [ 4 63],[ 16.39784946 288.60215054] ; [ 3.60215054 63.39784946],0
a8,1,0.867385,0.027883,[ 37 233] ; [ 9 53],[ 37.40963855 232.59036145] ; [ 8.59036145 53.40963855],0
