Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.01593,5.810638,[19 48] ; [50 57],[26.56896552 40.43103448] ; [42.43103448 64.56896552],0
a7,1,0.052326,3.7653,[42 25] ; [81 25],[47.63583815 19.36416185] ; [75.36416185 30.63583815],0
d3,1,0.057969,3.594571,[36 30] ; [73 33],[41.8255814 24.1744186] ; [67.1744186 38.8255814],0
p9,1,0.072851,3.217589,[50 15] ; [67 38],[44.73529412 20.26470588] ; [72.26470588 32.73529412],0
p11,1,0.082167,3.021515,[47 20] ; [61 46],[41.5862069 25.4137931] ; [66.4137931 40.5862069],0
b1,1,0.13955,2.182915,[32 35] ; [39 68],[27.33908046 39.66091954] ; [43.66091954 63.33908046],0
p10,1,0.148871,2.083783,[45 21] ; [60 45],[40.52631579 25.47368421] ; [64.47368421 40.52631579],0
n6,1,0.16696,1.910025,[44 22] ; [60 47],[39.67630058 26.32369942] ; [64.32369942 42.67630058],0
s7,1,0.171024,1.873944,[19 45] ; [21 82],[15.32934132 48.67065868] ; [24.67065868 78.32934132],0
v1,1,0.177351,1.819681,[29 37] ; [35 69],[24.84705882 41.15294118] ; [39.15294118 64.84705882],0
a2,1,0.18003,1.797377,[10 57] ; [ 9 98],[ 7.31609195 59.68390805] ; [11.68390805 95.31609195],0
p1,1,0.258854,1.274878,[ 1 66] ; [  5 101],[ 2.32369942 64.67630058] ; [  3.67630058 102.32369942],0
p4,1,0.274526,1.193991,[30 37] ; [39 68],[26.56896552 40.43103448] ; [42.43103448 64.56896552],0
u3,1,0.280899,1.162733,[13 13] ; [29 17],[15.16666667 10.83333333] ; [26.83333333 19.16666667],0
p5,1,0.29709,1.08721,[ 4 62] ; [  3 103],[ 2.68604651 63.31395349] ; [  4.31395349 101.68604651],0
p6,1,0.299606,1.075947,[15 51] ; [17 87],[12.42352941 53.57647059] ; [19.57647059 84.42352941],0
d4,1,0.31255,1.019869,[44 22] ; [79 28],[46.92485549 19.07514451] ; [76.07514451 30.92485549],0
n2,1,0.33549,0.92759,[19  7] ; [24 15],[17.2  8.8] ; [25.8 13.2],0
b2,1,0.385586,0.752815,[11 24] ; [11 37],[ 9.27710843 25.72289157] ; [12.72289157 35.27710843],0
b3,1,0.385586,0.752815,[11 24] ; [11 37],[ 9.27710843 25.72289157] ; [12.72289157 35.27710843],0
u1,1,0.396424,0.719146,[ 6 61] ; [  6 101],[ 4.62068966 62.37931034] ; [ 7.37931034 99.62068966],0
a8,1,0.405499,0.691959,[ 5 56] ; [ 5 96],[ 3.7654321 57.2345679] ; [ 6.2345679 94.7654321],0
a4,1,0.419055,0.652964,[20 47] ; [26 81],[17.71264368 49.28735632] ; [28.28735632 78.71264368],0
v4,1,0.424929,0.636642,[60  6] ; [93 14],[58.3699422  7.6300578] ; [94.6300578 12.3699422],0
a3,1,0.431871,0.617786,[41 26] ; [59 48],[38.50574713 28.49425287] ; [61.49425287 45.50574713],0
r2,1,0.443441,0.587362,[54 13] ; [91 16],[55.83333333 11.16666667] ; [89.16666667 17.83333333],0
s8,1,0.458852,0.548694,[17 50] ; [22 85],[15.01724138 51.98275862] ; [23.98275862 83.01724138],0
p3,1,0.48343,0.491116,[21 46] ; [28 78],[18.97687861 48.02312139] ; [30.02312139 75.97687861],0
r3,1,0.515049,0.423797,[55 11] ; [93 14],[56.46242775  9.53757225] ; [91.53757225 15.46242775],0
s4,1,0.550297,0.356786,[13 54] ; [17 90],[11.55172414 55.44827586] ; [18.44827586 88.55172414],0
a6,1,0.564671,0.331681,[43 24] ; [64 43],[41.20114943 25.79885057] ; [65.79885057 41.20114943],0
s1,1,0.594299,0.28368,[ 2 64] ; [  5 102],[ 2.67052023 63.32947977] ; [  4.32947977 102.67052023],0
b5,1,0.595393,0.282001,[44 23] ; [66 41],[42.35632184 24.64367816] ; [67.64367816 39.35632184],0
n3,1,0.619437,0.246659,[16 10] ; [27 13],[16.93939394  9.06060606] ; [26.06060606 13.93939394],0
r1,1,0.621651,0.243553,[42 25] ; [71 36],[43.51149425 23.48850575] ; [69.48850575 37.51149425],0
p2,1,0.63858,0.220604,[49 18] ; [74 32],[47.63583815 19.36416185] ; [75.36416185 30.63583815],0
s3,1,0.643756,0.213863,[27 40] ; [39 67],[25.56069364 41.43930636] ; [40.43930636 65.56069364],0
v3,1,0.650605,0.205139,[14 52] ; [24 75],[15.2 50.8] ; [22.8 76.2],0
p7,1,0.669147,0.182602,[35 30] ; [53 52],[33.64705882 31.35294118] ; [54.35294118 50.64705882],0
s6,1,0.672262,0.178968,[30 37] ; [44 62],[28.65895954 38.34104046] ; [45.34104046 60.65895954],0
b4,1,0.691261,0.157723,[39 28] ; [59 48],[37.73563218 29.26436782] ; [60.26436782 46.73563218],0
n1,1,0.702719,0.145658,[ 6 19] ; [ 8 32],[ 5.38461538 19.61538462] ; [ 8.61538462 31.38461538],0
d2,1,0.78941,0.07133,[20 47] ; [34 73],[20.79310345 46.20689655] ; [33.20689655 73.79310345],0
p8,1,0.790578,0.070522,[26 39] ; [45 62],[26.83139535 38.16860465] ; [44.16860465 62.83139535],0
r4,1,0.801228,0.063382,[50 17] ; [78 29],[49.28735632 17.71264368] ; [78.71264368 28.28735632],0
a5,1,0.82005,0.051747,[35 32] ; [54 53],[34.27011494 32.72988506] ; [54.72988506 52.27011494],0
v2,1,0.824566,0.04914,[29 36] ; [42 56],[28.31288344 36.68711656] ; [42.68711656 55.31288344],0
a1,1,0.852667,0.034491,[ 1 66] ; [  2 105],[ 1.15517241 65.84482759] ; [  1.84482759 105.15517241],0
d5,1,0.858938,0.031587,[44 23] ; [71 35],[44.53757225 22.46242775] ; [70.46242775 35.53757225],0
u2,1,0.933894,0.00688,[15 11] ; [27 19],[15.16666667 10.83333333] ; [26.83333333 19.16666667],0
s2,1,0.94055,0.005562,[20 46] ; [33 74],[20.21965318 45.78034682] ; [32.78034682 74.21965318],0
