Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.016684,[41 56] ; [52 12],[56.0310559 40.9689441] ; [36.9689441 27.0310559],1
p3,1,5.8e-05,16.168915,[23 74] ; [36 30],[35.11042945 61.88957055] ; [23.88957055 42.11042945],1
p11,1,0.00686,7.309211,[62 35] ; [55 11],[69.62576687 27.37423313] ; [47.37423313 18.62576687],0
p4,1,0.007921,7.051318,[34 63] ; [37 29],[42.25153374 54.74846626] ; [28.74846626 37.25153374],0
p2,1,0.010237,6.593231,[68 29] ; [56  8],[74.70807453 22.29192547] ; [49.29192547 14.70807453],0
p5,1,0.017717,5.62394,[ 2 95] ; [ 7 58],[ 5.38888889 91.61111111] ; [ 3.61111111 61.38888889],0
a5,1,0.032929,4.549484,[53 44] ; [47 19],[59.50920245 37.49079755] ; [40.49079755 25.50920245],0
p9,1,0.052263,3.767318,[65 28] ; [55 11],[70.18867925 22.81132075] ; [49.81132075 16.18867925],0
p10,1,0.074216,3.187222,[60 35] ; [49 15],[65.12578616 29.87421384] ; [43.87421384 20.12578616],0
p12,1,0.088286,2.905352,[ 2 95] ; [ 5 61],[ 4.16564417 92.83435583] ; [ 2.83435583 63.16564417],0
p6,1,0.100976,2.690058,[23 73] ; [23 41],[27.6 68.4] ; [18.4 45.6],0
b3,1,0.123847,2.36798,[19 35] ; [ 7 28],[15.7752809 38.2247191] ; [10.2247191 24.7752809],0
b2,1,0.123847,2.36798,[19 35] ; [ 7 28],[15.7752809 38.2247191] ; [10.2247191 24.7752809],0
a2,1,0.1289,2.305704,[17 80] ; [ 6 60],[13.68711656 83.31288344] ; [ 9.31288344 56.68711656],0
p1,1,0.177435,1.81898,[ 3 94] ; [ 5 59],[ 4.81987578 92.18012422] ; [ 3.18012422 60.81987578],0
u1,1,0.180509,1.793432,[14 83] ; [ 5 61],[11.30674847 85.69325153] ; [ 7.69325153 58.30674847],0
v3,1,0.180834,1.790757,[21 72] ; [20 42],[24.6 68.4] ; [16.4 45.6],0
b1,1,0.181395,1.786157,[33 64] ; [16 50],[29.1595092 67.8404908] ; [19.8404908 46.1595092],0
s4,1,0.18187,1.782279,[23 74] ; [10 56],[19.63803681 77.36196319] ; [13.36196319 52.63803681],0
r3,1,0.183217,1.771336,[95  2] ; [62  4],[93.42944785  3.57055215] ; [63.57055215  2.42944785],0
u3,1,0.204586,1.60933,[20 14] ; [11 15],[17.56666667 16.43333333] ; [13.43333333 12.56666667],0
b5,1,0.230315,1.438915,[62 35] ; [36 30],[58.3190184 38.6809816] ; [39.6809816 26.3190184],0
a7,1,0.241635,1.371029,[71 25] ; [54 12],[74.07407407 21.92592593] ; [50.92592593 15.07407407],0
d2,1,0.279434,1.169842,[42 55] ; [23 43],[38.6809816 58.3190184] ; [26.3190184 39.6809816],0
s6,1,0.296201,1.091219,[52 44] ; [40 24],[55.2 40.8] ; [36.8 27.2],0
