Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,104.075318,[283  47] ; [108 129],[227.56613757 102.43386243] ; [163.43386243  73.56613757],1
p4,1,0.0,57.692906,[255  79] ; [110 132],[211.64930556 122.35069444] ; [153.35069444  88.64930556],1
p3,1,0.0,51.752934,[218 116] ; [ 85 158],[175.39341421 158.60658579] ; [127.60658579 115.39341421],1
p6,1,0.0,48.131034,[164 169] ; [ 50 190],[124.36649215 208.63350785] ; [ 89.63350785 150.36649215],1
p2,1,0.0,38.648376,[315  20] ; [185  58],[289.79238754  45.20761246] ; [210.20761246  32.79238754],1
p9,1,1e-05,19.435514,[310  23] ; [196  46],[293.04  39.96] ; [212.96  29.04],1
p5,1,1e-05,19.429813,[ 60 276] ; [ 13 226],[ 42.6573913 293.3426087] ; [ 30.3426087 208.6573913],1
p10,1,1.2e-05,19.167682,[307  27] ; [192  50],[289.35069444  44.64930556] ; [209.64930556  32.35069444],1
s5,1,0.000336,12.856048,[135 189] ; [ 64 173],[114.93048128 209.06951872] ; [ 84.06951872 152.93048128],1
p1,1,0.000455,12.292108,[ 40 294] ; [  9 233],[ 28.41319444 305.58680556] ; [ 20.58680556 221.41319444],1
s8,1,0.000607,11.755135,[175 157] ; [ 93 150],[154.74086957 177.25913043] ; [113.25913043 129.74086957],1
n5,1,0.001055,10.727997,[276  59] ; [170  70],[259.84347826  75.15652174] ; [186.15652174  53.84347826],0
v1,1,0.002874,8.88596,[206 122] ; [118 117],[188.76021314 139.23978686] ; [135.23978686  99.76021314],0
s6,1,0.020882,5.336622,[234  93] ; [151  91],[221.25659051 105.74340949] ; [163.74340949  78.25659051],0
b1,1,0.026141,4.94666,[131 205] ; [ 73 170],[118.38341969 217.61658031] ; [ 85.61658031 157.38341969],0
a5,1,0.027967,4.830097,[272  64] ; [178  65],[261.13989637  74.86010363] ; [188.86010363  54.13989637],0
s7,1,0.030238,4.695684,[174 147] ; [106 130],[161.36445242 159.63554758] ; [118.63554758 117.36445242],0
r4,1,0.057041,3.621395,[329   7] ; [231  12],[324.97409326  11.02590674] ; [235.02590674   7.97409326],0
v3,1,0.058409,3.581985,[149 177] ; [ 87 144],[138.12567325 187.87432675] ; [ 97.87432675 133.12567325],0
n6,1,0.060283,3.529571,[298  36] ; [203  39],[290.51041667  43.48958333] ; [210.48958333  31.51041667],0
a7,1,0.072678,3.221471,[255  80] ; [168  74],[245.58925477  89.41074523] ; [177.41074523  64.58925477],0
d1,1,0.075643,3.156115,[218 118] ; [140 103],[207.75129534 128.24870466] ; [150.24870466  92.75129534],0
b5,1,0.094044,2.803752,[184 152] ; [150  93],[193.8238342 142.1761658] ; [140.1761658 102.8238342],0
n4,1,0.096007,2.770652,[279  56] ; [189  54],[271.24567474  63.75432526] ; [196.75432526  46.24567474],0
b4,1,0.128298,2.312983,[189 147] ; [152  91],[197.88601036 138.11398964] ; [143.11398964  99.88601036],0
a3,1,0.136117,2.221311,[253  82] ; [170  73],[245.16435986  89.83564014] ; [177.83564014  65.16435986],0
v2,1,0.146154,2.111935,[205 120] ; [131  99],[196.75675676 128.24324324] ; [139.24324324  90.75675676],0
d5,1,0.166203,1.916866,[279  55] ; [192  51],[272.64124783  61.35875217] ; [198.35875217  44.64124783],0
a8,1,0.214269,1.542345,[ 51 254] ; [ 28 191],[ 45.98282443 259.01717557] ; [ 33.01717557 185.98282443],0
u1,1,0.21625,1.529087,[ 62 274] ; [ 55 188],[ 67.89637306 268.10362694] ; [ 49.10362694 193.89637306],0
s2,1,0.23947,1.383714,[177 155] ; [115 123],[170.07719298 161.92280702] ; [121.92280702 116.07719298],0
p12,1,0.264383,1.24566,[ 37 297] ; [ 20 222],[ 33.05208333 300.94791667] ; [ 23.94791667 218.05208333],0
d4,1,0.269847,1.217527,[286  48] ; [199  43],[281.23263889  52.76736111] ; [203.76736111  38.23263889],0
n2,1,0.290746,1.116164,[33  8] ; [42 17],[30.75 10.25] ; [44.25 14.75],0
n3,1,0.311768,1.023169,[27 13] ; [46 14],[29.2 10.8] ; [43.8 16.2],0
d3,1,0.345028,0.891658,[245  90] ; [169  74],[239.94809689  95.05190311] ; [174.05190311  68.94809689],0
d2,1,0.430826,0.620595,[171 164] ; [115 126],[166.33680556 168.66319444] ; [119.66319444 121.33680556],0
n1,1,0.44542,0.582279,[16 25] ; [19 41],[14.20792079 26.79207921] ; [20.79207921 39.20792079],0
u2,1,0.464176,0.535807,[49 34] ; [46 25],[51.2012987 31.7987013] ; [43.7987013 27.2012987],0
v4,1,0.496758,0.461857,[327   8] ; [232   8],[325.67826087   9.32173913] ; [233.32173913   6.67826087],0
a4,1,0.590899,0.288942,[153 182] ; [116 126],[156.17850953 178.82149047] ; [112.82149047 129.17850953],0
a1,1,0.650468,0.205311,[ 15 321] ; [  9 234],[ 13.92746114 322.07253886] ; [ 10.07253886 232.92746114],0
s1,1,0.691461,0.157509,[  8 325] ; [  7 231],[  8.74781086 324.25218914] ; [  6.25218914 231.74781086],0
r3,1,0.710055,0.138222,[328   7] ; [237   4],[328.60243056   6.39756944] ; [236.39756944   4.60243056],0
a6,1,0.722044,0.126542,[236  98] ; [175  68],[237.90987868  96.09012132] ; [173.09012132  69.90987868],0
a2,1,0.737935,0.11195,[ 83 253] ; [ 63 180],[ 84.7253886 251.2746114] ; [ 61.2746114 181.7253886],0
s4,1,0.790005,0.070918,[ 51 279] ; [ 35 204],[ 49.87697715 280.12302285] ; [ 36.12302285 202.87697715],0
u3,1,0.822537,0.050303,[52 31] ; [47 26],[52.67307692 30.32692308] ; [46.32692308 26.67307692],0
