Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,117.297179,[255  64] ; [186 270],[181.52129032 137.47870968] ; [259.47870968 196.52129032],1
v1,1,0.0,42.63521,[219 102] ; [206 256],[174.23371648 146.76628352] ; [250.76628352 211.23371648],1
s7,1,1.1e-05,19.405279,[178 125] ; [193 262],[148.30211082 154.69788918] ; [222.69788918 232.30211082],1
s8,1,2.3e-05,17.949093,[172 147] ; [182 289],[142.9443038 176.0556962] ; [211.0556962 259.9443038],1
p5,1,7.1e-05,15.793433,[ 54 267] ; [ 36 433],[ 36.56962025 284.43037975] ; [ 53.43037975 415.56962025],1
n4,1,7.5e-05,15.686203,[273  50] ; [341 129],[250.09079445  72.90920555] ; [363.90920555 106.09079445],1
p12,1,0.000115,14.865585,[ 41 278] ; [ 24 443],[ 26.38040712 292.61959288] ; [ 38.61959288 428.38040712],1
p3,1,0.000186,13.969864,[187 133] ; [211 259],[161.21518987 158.78481013] ; [236.78481013 233.21518987],1
n5,1,0.000291,13.13054,[263  60] ; [327 140],[241.2278481  81.7721519] ; [348.7721519 118.2278481],1
p8,1,0.003425,8.566223,[188 127] ; [229 238],[167.97314578 147.02685422] ; [249.02685422 217.97314578],0
a1,1,0.003757,8.397871,[ 23 301] ; [ 13 459],[ 14.65326633 309.34673367] ; [ 21.34673367 450.65326633],0
p10,1,0.005756,7.62508,[274  44] ; [366 101],[259.2611465  58.7388535] ; [380.7388535  86.2611465],0
p4,1,0.00743,7.165932,[208 109] ; [263 206],[189.95801527 127.04198473] ; [281.04198473 187.95801527],0
d1,1,0.008686,6.886214,[206 118] ; [256 216],[188.05025126 135.94974874] ; [273.94974874 198.05025126],0
p7,1,0.009736,6.682504,[221  91] ; [285 176],[204.23285899 107.76714101] ; [301.76714101 159.23285899],0
s2,1,0.017631,5.632456,[179 141] ; [222 247],[162.63624842 157.36375158] ; [238.36375158 230.63624842],0
n6,1,0.019349,5.469694,[287  35] ; [391  79],[275.65151515  46.34848485] ; [402.34848485  67.65151515],0
s5,1,0.030195,4.698168,[123 188] ; [145 309],[108.95163399 202.04836601] ; [159.04836601 294.95163399],0
a3,1,0.03672,4.36336,[241  80] ; [322 150],[227.89785624  93.10214376] ; [335.10214376 136.89785624],0
s4,1,0.037466,4.329081,[ 43 276] ; [ 89 376],[ 53.70918367 265.29081633] ; [ 78.29081633 386.70918367],0
a5,1,0.058658,3.574937,[250  73] ; [337 135],[238.4918239  84.5081761] ; [348.5081761 123.4918239],0
u1,1,0.093248,2.817385,[ 68 256] ; [ 77 395],[ 59.0201005 264.9798995] ; [ 85.9798995 386.0201005],0
d2,1,0.103206,2.655291,[168 154] ; [218 253],[156.73644388 165.26355612] ; [229.26355612 241.73644388],0
p1,1,0.105558,2.619498,[ 33 288] ; [ 33 436],[ 26.81772152 294.18227848] ; [ 39.18227848 429.81772152],0
d3,1,0.122144,2.389613,[232  90] ; [315 156],[222.110971  99.889029] ; [324.889029 146.110971],0
u4,1,0.124596,2.35857,[  9 315] ; [  6 466],[  6.10552764 317.89447236] ; [  8.89447236 463.10552764],0
s3,1,0.131207,2.27817,[188 127] ; [256 216],[177.71283355 137.28716645] ; [266.28716645 205.71283355],0
b4,1,0.138066,2.199388,[199 125] ; [265 207],[188.86432161 135.13567839] ; [275.13567839 196.86432161],0
s6,1,0.139025,2.188722,[224  90] ; [307 156],[214.58687259  99.41312741] ; [316.41312741 146.58687259],0
p9,1,0.146122,2.112271,[274  42] ; [387  80],[266.76372925  49.23627075] ; [394.23627075  72.76372925],0
d4,1,0.154128,2.030909,[271  50] ; [379  92],[263.4469697  57.5530303] ; [386.5530303  84.4469697],0
p11,1,0.163673,1.939956,[267  57] ; [370 102],[259.28140704  64.71859296] ; [377.71859296  94.28140704],0
r1,1,0.176545,1.826468,[282  42] ; [391  77],[275.31818182  48.68181818] ; [397.68181818  70.31818182],0
n1,1,0.215249,1.535767,[15 35] ; [45 67],[18.51851852 31.48148148] ; [41.48148148 70.51851852],0
v4,1,0.247614,1.336716,[318   6] ; [455  15],[315.43073048   8.56926952] ; [457.56926952  12.43073048],0
a2,1,0.290542,1.11711,[ 84 240] ; [107 365],[ 77.74371859 246.25628141] ; [113.25628141 358.74371859],0
p6,1,0.330424,0.947235,[124 190] ; [168 298],[117.54871795 196.45128205] ; [174.45128205 291.54871795],0
a4,1,0.34876,0.877964,[151 171] ; [205 266],[144.55485498 177.44514502] ; [211.44514502 259.55485498],0
d5,1,0.364835,0.821183,[266  56] ; [377  94],[261.09205549  60.90794451] ; [381.90794451  89.09205549],0
b5,1,0.37484,0.787557,[191 133] ; [293 179],[197.00502513 126.99497487] ; [286.99497487 185.00502513],0
u2,1,0.417292,0.657928,[50 33] ; [81 67],[47.06926407 35.93073593] ; [83.93073593 64.06926407],0
p2,1,0.438047,0.601394,[273  48] ; [390  80],[269.05562579  51.94437421] ; [393.94437421  76.05562579],0
b2,1,0.558878,0.341651,[ 82 127] ; [100 173],[ 78.91701245 130.08298755] ; [103.08298755 169.91701245],0
b3,1,0.558878,0.341651,[ 82 127] ; [100 173],[ 78.91701245 130.08298755] ; [103.08298755 169.91701245],0
u3,1,0.562882,0.334739,[48 34] ; [93 56],[50.05194805 31.94805195] ; [90.94805195 58.05194805],0
n2,1,0.651785,0.203657,[41 12] ; [83 29],[39.83030303 13.16969697] ; [84.16969697 27.83030303],0
s1,1,0.693164,0.155681,[  8 309] ; [ 14 453],[  8.89540816 308.10459184] ; [ 13.10459184 453.89540816],0
a8,1,0.734482,0.115036,[ 44 243] ; [ 63 374],[ 42.41574586 244.58425414] ; [ 64.58425414 372.41574586],0
n3,1,0.765535,0.088935,[42 12] ; [84 27],[41.23636364 12.76363636] ; [84.76363636 26.23636364],0
b1,1,0.778051,0.079445,[119 205] ; [178 294],[120.88944724 203.11055276] ; [176.11055276 295.88944724],0
r2,1,0.95172,0.003666,[314   8] ; [458  12],[313.86868687   8.13131313] ; [458.13131313  11.86868687],0
a6,1,0.974283,0.001039,[220 101] ; [324 148],[220.20680958 100.79319042] ; [323.79319042 148.20680958],0
a7,1,0.98915,0.000185,[236  86] ; [345 126],[235.91677175  86.08322825] ; [345.08322825 125.91677175],0
