Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4.6e-05,16.607663,[19 56] ; [77 65],[33.1797235 41.8202765] ; [62.8202765 79.1797235],1
n1,1,0.473563,0.51365,[8 9] ; [ 9 16],[ 6.88095238 10.11904762] ; [10.11904762 14.88095238],0
r2,1,0.505124,0.444154,[71  4] ; [131  11],[69.8156682  5.1843318] ; [132.1843318   9.8156682],0
b2,1,0.517819,0.418236,[18 28] ; [40 49],[19.76296296 26.23703704] ; [38.23703704 50.76296296],0
b3,1,0.517819,0.418236,[18 28] ; [40 49],[19.76296296 26.23703704] ; [38.23703704 50.76296296],0
n2,1,0.550868,0.355765,[13  4] ; [17  8],[12.14285714  4.85714286] ; [17.85714286  7.14285714],0
s7,1,0.622173,0.242825,[19 51] ; [42 96],[20.52884615 49.47115385] ; [40.47115385 97.52884615],0
p12,1,0.631519,0.230006,[ 3 71] ; [  8 136],[ 3.73394495 70.26605505] ; [  7.26605505 136.73394495],0
b5,1,0.661983,0.191124,[50 25] ; [93 53],[48.52941176 26.47058824] ; [94.47058824 51.52941176],0
s8,1,0.731897,0.117377,[21 53] ; [ 38 107],[19.93607306 54.06392694] ; [ 39.06392694 105.93607306],0
s1,1,0.760626,0.092817,[ 2 72] ; [  3 143],[ 1.68181818 72.31818182] ; [  3.31818182 142.68181818],0
s5,1,0.798417,0.065227,[13 59] ; [ 24 120],[12.33333333 59.66666667] ; [ 24.66666667 119.33333333],0
a8,1,0.806115,0.060241,[ 8 57] ; [ 14 112],[ 7.48691099 57.51308901] ; [ 14.51308901 111.48691099],0
u2,1,0.853201,0.034238,[15 13] ; [20 19],[14.62686567 13.37313433] ; [20.37313433 18.62686567],0
n4,1,0.905905,0.013973,[57 18] ; [112  34],[57.35294118 17.64705882] ; [111.64705882  34.35294118],0
p1,1,0.916129,0.01109,[ 7 68] ; [ 13 133],[ 6.78733032 68.21266968] ; [ 13.21266968 132.78733032],0
n3,1,0.942017,0.00529,[12  4] ; [19  6],[12.09756098  3.90243902] ; [18.90243902  6.09756098],0
b4,1,0.952966,0.003479,[45 30] ; [87 59],[44.79638009 30.20361991] ; [87.20361991 58.79638009],0
s6,1,0.96114,0.002374,[37 36] ; [74 71],[37.16972477 35.83027523] ; [73.83027523 71.16972477],0
u1,1,0.962083,0.00226,[12 63] ; [ 23 123],[11.87782805 63.12217195] ; [ 23.12217195 122.87782805],0
a1,1,0.968868,0.001523,[ 3 72] ; [  6 140],[ 3.05429864 71.94570136] ; [  5.94570136 140.05429864],0
u4,1,0.982272,0.000494,[ 1 74] ; [  2 144],[ 1.01809955 73.98190045] ; [  1.98190045 144.01809955],0
n5,1,0.996396,2e-05,[57 18] ; [111  35],[57.01357466 17.98642534] ; [110.98642534  35.01357466],0
