Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.002582,9.081298,[14 29] ; [11  3],[18.85964912 24.14035088] ; [6.14035088 7.85964912],0
d4,1,0.018118,5.584734,[22 22] ; [12  2],[25.79310345 18.20689655] ; [8.20689655 5.79310345],0
s6,1,0.019631,5.444395,[13 31] ; [9 5],[16.68965517 27.31034483] ; [5.31034483 8.68965517],0
s5,1,0.026856,4.900054,[ 5 38] ; [5 8],[ 7.67857143 35.32142857] ; [ 2.32142857 10.67857143],0
p1,1,0.029542,4.735749,[ 3 41] ; [ 4 10],[ 5.31034483 38.68965517] ; [ 1.68965517 12.31034483],0
r4,1,0.031215,4.641098,[ 9 35] ; [7 7],[12.13793103 31.86206897] ; [ 3.86206897 10.13793103],0
d1,1,0.078226,3.101389,[11 33] ; [7 7],[13.65517241 30.34482759] ; [4.34482759 9.65517241],0
p7,1,0.087792,2.914409,[16 26] ; [9 5],[18.75 23.25] ; [6.25 7.75],0
s2,1,0.114536,2.490492,[12 32] ; [7 7],[14.4137931 29.5862069] ; [4.5862069 9.4137931],0
n5,1,0.126687,2.332635,[26 18] ; [5 9],[23.51724138 20.48275862] ; [7.48275862 6.51724138],0
p9,1,0.128713,2.307963,[24 19] ; [11  3],[26.40350877 16.59649123] ; [8.59649123 5.40350877],0
r3,1,0.207452,1.589122,[23 21] ; [10  4],[25.03448276 18.96551724] ; [7.96551724 6.03448276],0
d2,1,0.223273,1.483211,[17 27] ; [8 6],[18.96551724 25.03448276] ; [6.03448276 7.96551724],0
v2,1,0.229723,1.442576,[14 29] ; [ 2 11],[12.28571429 30.71428571] ; [3.71428571 9.28571429],0
s7,1,0.240171,1.379588,[11 31] ; [6 8],[12.75 29.25] ; [4.25 9.75],0
s4,1,0.245176,1.350586,[ 9 35] ; [5 9],[10.62068966 33.37931034] ; [ 3.37931034 10.62068966],0
p6,1,0.264349,1.245839,[ 9 34] ; [5 9],[10.56140351 32.43859649] ; [ 3.43859649 10.56140351],0
a5,1,0.287417,1.131681,[18 26] ; [8 6],[19.72413793 24.27586207] ; [6.27586207 7.72413793],0
r2,1,0.2967,1.088968,[26 15] ; [11  3],[27.58181818 13.41818182] ; [9.41818182 4.58181818],0
u3,1,0.303294,1.059655,[ 9 12] ; [4 2],[10.11111111 10.88888889] ; [2.88888889 3.11111111],0
v1,1,0.321593,0.982456,[12 30] ; [6 8],[13.5 28.5] ; [4.5 9.5],0
p2,1,0.391862,0.733158,[22 21] ; [9 5],[23.38596491 19.61403509] ; [7.61403509 6.38596491],0
a8,1,0.401097,0.705035,[ 3 40] ; [ 2 12],[ 3.77192982 39.22807018] ; [ 1.22807018 12.77192982],0
a1,1,0.407393,0.686396,[ 7 37] ; [ 1 13],[ 6.06896552 37.93103448] ; [ 1.93103448 12.06896552],0
n1,1,0.408451,0.683304,[8 9] ; [4 2],[8.86956522 8.13043478] ; [3.13043478 2.86956522],0
u2,1,0.410214,0.678179,[10 11] ; [4 2],[10.88888889 10.11111111] ; [3.11111111 2.88888889],0
b4,1,0.445891,0.581076,[20 24] ; [8 6],[21.24137931 22.75862069] ; [6.75862069 7.24137931],0
p4,1,0.449123,0.572864,[14 30] ; [6 8],[15.17241379 28.82758621] ; [4.82758621 9.17241379],0
v4,1,0.460137,0.545562,[26 17] ; [10  4],[27.15789474 15.84210526] ; [8.84210526 5.15789474],0
d3,1,0.479477,0.500052,[20 23] ; [5 9],[18.85964912 24.14035088] ; [6.14035088 7.85964912],0
p10,1,0.489502,0.47762,[20 23] ; [8 6],[21.12280702 21.87719298] ; [6.87719298 7.12280702],0
b1,1,0.494921,0.465811,[27 17] ; [10  4],[28.06896552 15.93103448] ; [8.93103448 5.06896552],0
v3,1,0.506198,0.441919,[ 7 37] ; [ 1 11],[ 6.28571429 37.71428571] ; [ 1.71428571 10.28571429],0
d5,1,0.521532,0.410862,[24 20] ; [9 5],[25.03448276 18.96551724] ; [7.96551724 6.03448276],0
s8,1,0.525865,0.402375,[ 9 35] ; [ 4 10],[ 9.86206897 34.13793103] ; [ 3.13793103 10.86206897],0
a7,1,0.539416,0.376623,[23 21] ; [6 8],[22. 22.] ; [7. 7.],0
n4,1,0.655021,0.199628,[19 25] ; [7 7],[19.72413793 24.27586207] ; [6.27586207 7.72413793],0
a4,1,0.663888,0.188835,[13 31] ; [5 9],[13.65517241 30.34482759] ; [4.34482759 9.65517241],0
p5,1,0.716876,0.131506,[ 2 41] ; [ 1 13],[ 2.26315789 40.73684211] ; [ 0.73684211 13.26315789],0
a3,1,0.750343,0.101243,[23 21] ; [8 6],[23.51724138 20.48275862] ; [7.48275862 6.51724138],0
b5,1,0.750343,0.101243,[23 21] ; [8 6],[23.51724138 20.48275862] ; [7.48275862 6.51724138],0
p11,1,0.750343,0.101243,[21 23] ; [6 8],[20.48275862 23.51724138] ; [6.51724138 7.48275862],0
a2,1,0.77004,0.085452,[ 5 39] ; [ 2 12],[ 5.31034483 38.68965517] ; [ 1.68965517 12.31034483],0
b2,1,0.847465,0.037,[ 9 18] ; [3 7],[ 8.75675676 18.24324324] ; [3.24324324 6.75675676],0
b3,1,0.847465,0.037,[ 9 18] ; [3 7],[ 8.75675676 18.24324324] ; [3.24324324 6.75675676],0
p8,1,0.855004,0.033393,[10 32] ; [ 3 11],[ 9.75 32.25] ; [ 3.25 10.75],0
n3,1,0.935989,0.00645,[13  6] ; [4 2],[12.92  6.08] ; [4.08 1.92],0
a6,1,0.982954,0.000457,[25 19] ; [8 6],[25.03448276 18.96551724] ; [7.96551724 6.03448276],0
