Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000797,11.247685,[19 36] ; [43 23],[28.18181818 26.81818182] ; [33.81818182 32.18181818],1
s8,1,0.000901,11.020241,[19 39] ; [43 26],[28.31496063 29.68503937] ; [33.68503937 35.31496063],1
n5,1,0.002826,8.916859,[36 20] ; [60  9],[43.008 12.992] ; [52.992 16.008],0
n4,1,0.00511,7.840019,[40 17] ; [62  7],[46.14285714 10.85714286] ; [55.85714286 13.14285714],0
r4,1,0.009489,6.728449,[43 15] ; [63  6],[48.40944882  9.59055118] ; [57.59055118 11.40944882],0
a5,1,0.009728,6.684023,[34 24] ; [55 14],[40.64566929 17.35433071] ; [48.35433071 20.64566929],0
p2,1,0.022847,5.180118,[40 17] ; [59  9],[45.144 11.856] ; [53.856 14.144],0
v1,1,0.030496,4.681136,[33 24] ; [51 16],[38.61290323 18.38709677] ; [45.38709677 21.61290323],0
p10,1,0.037735,4.316909,[40 16] ; [58  9],[44.61788618 11.38211382] ; [53.38211382 13.61788618],0
p7,1,0.042102,4.131119,[35 21] ; [53 14],[40.06504065 15.93495935] ; [47.93495935 19.06504065],0
p3,1,0.042631,4.109982,[24 33] ; [41 27],[29.64 27.36] ; [35.36 32.64],0
a3,1,0.044615,4.033146,[39 19] ; [57 12],[43.84251969 14.15748031] ; [52.15748031 16.84251969],0
r1,1,0.045259,4.008976,[38 20] ; [56 13],[42.92913386 15.07086614] ; [51.07086614 17.92913386],0
s2,1,0.048705,3.885489,[26 32] ; [43 26],[31.51181102 26.48818898] ; [37.48818898 31.51181102],0
a1,1,0.051691,3.785729,[ 1 57] ; [ 7 62],[ 3.65354331 54.34645669] ; [ 4.34645669 64.65354331],0
n6,1,0.0524,3.762958,[41 15] ; [60  9],[45.248 10.752] ; [55.752 13.248],0
n1,1,0.053019,3.743316,[8 6] ; [ 3 11],[5.5 8.5] ; [5.5 8.5],0
p8,1,0.053105,3.740612,[26 31] ; [41 24],[31.30327869 25.69672131] ; [35.69672131 29.30327869],0
v4,1,0.055193,3.676258,[49  8] ; [66  3],[52.02380952  4.97619048] ; [62.97619048  6.02380952],0
u3,1,0.073035,3.213456,[11  8] ; [3 9],[ 8.58064516 10.41935484] ; [5.41935484 6.58064516],0
d4,1,0.105834,2.61536,[44 14] ; [60  9],[47.49606299 10.50393701] ; [56.50393701 12.49606299],0
s6,1,0.123803,2.368537,[30 26] ; [45 22],[34.14634146 21.85365854] ; [40.85365854 26.14634146],0
d5,1,0.164554,1.931867,[45 13] ; [60  9],[47.95275591 10.04724409] ; [57.04724409 11.95275591],0
s3,1,0.168841,1.893205,[27 31] ; [40 28],[30.84126984 27.15873016] ; [36.15873016 31.84126984],0
p6,1,0.176237,1.82907,[16 39] ; [27 39],[19.54545455 35.45454545] ; [23.45454545 42.54545455],0
p5,1,0.183876,1.766018,[ 4 53] ; [10 59],[ 6.33333333 50.66666667] ; [ 7.66666667 61.33333333],0
a2,1,0.189542,1.721173,[ 6 52] ; [ 3 66],[ 4.11023622 53.88976378] ; [ 4.88976378 64.11023622],0
p4,1,0.209214,1.57686,[29 28] ; [41 25],[32.43902439 24.56097561] ; [37.56097561 28.43902439],0
b1,1,0.219096,1.510285,[29 29] ; [27 42],[25.57480315 32.42519685] ; [30.42519685 38.57480315],0
r2,1,0.228025,1.45314,[50  7] ; [62  4],[51.90243902  5.09756098] ; [60.09756098  5.90243902],0
p1,1,0.239726,1.382204,[ 1 57] ; [ 4 65],[ 2.28346457 55.71653543] ; [ 2.71653543 66.28346457],0
b5,1,0.275174,1.190774,[30 28] ; [29 40],[26.94488189 31.05511811] ; [32.05511811 36.94488189],0
u2,1,0.295642,1.09375,[ 7 11] ; [7 5],[8.4 9.6] ; [5.6 6.4],0
p9,1,0.329464,0.951003,[44 12] ; [58 10],[46.06451613  9.93548387] ; [55.93548387 12.06451613],0
a4,1,0.429805,0.623349,[25 33] ; [25 44],[22.83464567 35.16535433] ; [27.16535433 41.83464567],0
b2,1,0.448532,0.574359,[15 24] ; [21 24],[16.71428571 22.28571429] ; [19.28571429 25.71428571],0
b3,1,0.448532,0.574359,[15 24] ; [21 24],[16.71428571 22.28571429] ; [19.28571429 25.71428571],0
r3,1,0.530701,0.39305,[54  4] ; [66  3],[54.80314961  3.19685039] ; [65.19685039  3.80314961],0
p12,1,0.538536,0.37826,[ 2 54] ; [ 4 63],[ 2.73170732 53.26829268] ; [ 3.26829268 63.73170732],0
s5,1,0.539228,0.376972,[20 33] ; [29 38],[21.64166667 31.35833333] ; [27.35833333 39.64166667],0
n2,1,0.589876,0.290538,[12  3] ; [10  4],[11.37931034  3.62068966] ; [10.62068966  3.37931034],0
d3,1,0.629564,0.232653,[26 32] ; [28 41],[24.66141732 33.33858268] ; [29.33858268 39.66141732],0
s1,1,0.674998,0.175811,[ 1 56] ; [ 2 67],[ 1.35714286 55.64285714] ; [ 1.64285714 67.35714286],0
n3,1,0.683949,0.165714,[12  2] ; [12  3],[11.5862069  2.4137931] ; [12.4137931  2.5862069],0
a8,1,0.781222,0.077132,[ 6 51] ; [ 8 58],[ 6.48780488 50.51219512] ; [ 7.51219512 58.48780488],0
u1,1,0.795128,0.067422,[ 2 56] ; [ 3 66],[ 2.28346457 55.71653543] ; [ 2.71653543 66.28346457],0
u4,1,0.795128,0.067422,[ 2 56] ; [ 3 66],[ 2.28346457 55.71653543] ; [ 2.71653543 66.28346457],0
d2,1,0.807126,0.059602,[29 29] ; [36 33],[29.68503937 28.31496063] ; [35.31496063 33.68503937],0
a6,1,0.843397,0.039026,[22 36] ; [25 44],[21.46456693 36.53543307] ; [25.53543307 43.46456693],0
b4,1,0.854769,0.033502,[31 27] ; [38 31],[31.51181102 26.48818898] ; [37.48818898 31.51181102],0
s4,1,0.901644,0.015273,[ 8 50] ; [ 9 60],[ 7.76377953 50.23622047] ; [ 9.23622047 59.76377953],0
p11,1,0.927211,0.008346,[45 13] ; [54 15],[45.21259843 12.78740157] ; [53.78740157 15.21259843],0
d1,1,0.959695,0.002554,[30 28] ; [36 33],[30.14173228 27.85826772] ; [35.85826772 33.14173228],0
