Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.495477,[237  28] ; [12 15],[225.9760274  39.0239726] ; [23.0239726  3.9760274],1
n4,1,8e-06,20.060695,[233  32] ; [15 12],[225.06849315  39.93150685] ; [22.93150685  4.06849315],1
d2,1,0.003594,8.478287,[146 118] ; [ 7 20],[138.80412371 125.19587629] ; [14.19587629 12.80412371],0
s5,1,0.006312,7.459143,[107 149] ; [ 4 23],[100.40989399 155.59010601] ; [10.59010601 16.40989399],0
r2,1,0.006601,7.378569,[253   9] ; [23  4],[250.21453287  11.78546713] ; [25.78546713  1.21453287],0
a2,1,0.006659,7.362801,[ 73 192] ; [ 1 26],[ 67.15753425 197.84246575] ; [ 6.84246575 20.15753425],0
p3,1,0.017719,5.623706,[169  95] ; [11 16],[163.29896907 100.70103093] ; [16.70103093 10.29896907],0
s6,1,0.020164,5.397655,[188  69] ; [14 13],[182.79577465  74.20422535] ; [19.20422535  7.79577465],0
p11,1,0.021791,5.262367,[230  35] ; [19  8],[225.9760274  39.0239726] ; [23.0239726  3.9760274],0
s7,1,0.026033,4.953842,[157  93] ; [10 15],[151.81818182  98.18181818] ; [15.18181818  9.81818182],0
p7,1,0.033202,4.535345,[192  65] ; [15 12],[187.32042254  69.67957746] ; [19.67957746  7.32042254],0
p4,1,0.040053,4.215656,[179  85] ; [13 14],[174.18556701  89.81443299] ; [17.81443299  9.18556701],0
n3,1,0.042806,4.10306,[34 12] ; [2 4],[31.84615385 14.15384615] ; [4.15384615 1.84615385],0
u1,1,0.070444,3.272638,[ 59 206] ; [ 2 25],[ 55.35958904 209.64041096] ; [ 5.64041096 21.35958904],0
p6,1,0.081381,3.03711,[113 148] ; [ 7 20],[108.75 152.25] ; [11.25 15.75],0
d1,1,0.100749,2.693644,[179  86] ; [14 13],[175.15410959  89.84589041] ; [17.84589041  9.15410959],0
p2,1,0.10263,2.664186,[234  30] ; [21  6],[231.34020619  32.65979381] ; [23.65979381  3.34020619],0
v1,1,0.127922,2.317547,[183  79] ; [15 12],[179.5017301  82.4982699] ; [18.4982699  8.5017301],0
a3,1,0.138326,2.19648,[208  55] ; [18  9],[204.95862069  58.04137931] ; [21.04137931  5.95862069],0
a4,1,0.142812,2.147393,[127 137] ; [ 9 18],[123.3814433 140.6185567] ; [12.6185567 14.3814433],0
s2,1,0.158134,1.991976,[154 109] ; [12 15],[150.54482759 112.45517241] ; [15.45517241 11.54482759],0
s3,1,0.166517,1.91402,[157 104] ; [12 14],[153.68989547 107.31010453] ; [15.31010453 10.68989547],0
r3,1,0.173951,1.848558,[257   7] ; [25  2],[255.83505155   8.16494845] ; [26.16494845  0.83505155],0
s1,1,0.179133,1.804804,[  7 254] ; [ 2 25],[  8.15625 252.84375] ; [ 0.84375 26.15625],0
a8,1,0.179829,1.799035,[ 34 203] ; [ 1 22],[ 31.90384615 205.09615385] ; [ 3.09615385 19.90384615],0
r4,1,0.217927,1.517972,[251  14] ; [24  3],[249.57191781  15.42808219] ; [25.42808219  1.57191781],0
r1,1,0.242776,1.364403,[223  42] ; [25  2],[225.06849315  39.93150685] ; [22.93150685  4.06849315],0
d4,1,0.25237,1.310138,[227  37] ; [21  6],[224.98969072  39.01030928] ; [23.01030928  3.98969072],0
p12,1,0.278226,1.175735,[ 40 225] ; [ 2 25],[ 38.11643836 226.88356164] ; [ 3.88356164 23.11643836],0
b1,1,0.295179,1.095849,[ 91 174] ; [12 15],[ 93.4760274 171.5239726] ; [ 9.5239726 17.4760274],0
p5,1,0.315449,1.007722,[ 50 214] ; [ 3 24],[ 48.08247423 215.91752577] ; [ 4.91752577 22.08247423],0
d5,1,0.337433,0.920158,[224  40] ; [21  6],[222.26804124  41.73195876] ; [22.73195876  4.26804124],0
s8,1,0.428313,0.627393,[147 115] ; [13 14],[145.05190311 116.94809689] ; [14.94809689 12.05190311],0
a1,1,0.4286,0.626615,[ 21 244] ; [ 1 26],[ 19.96575342 245.03424658] ; [ 2.03424658 24.96575342],0
b3,1,0.440443,0.595127,[77 95] ; [4 8],[75.7173913 96.2826087] ; [5.2826087 6.7173913],0
b2,1,0.440443,0.595127,[77 95] ; [4 8],[75.7173913 96.2826087] ; [5.2826087 6.7173913],0
b4,1,0.453454,0.562003,[157 108] ; [18  9],[158.81849315 106.18150685] ; [16.18150685 10.81849315],0
d3,1,0.47694,0.505853,[189  76] ; [21  6],[190.58219178  74.41780822] ; [19.41780822  7.58219178],0
v2,1,0.481571,0.495303,[215  48] ; [19  6],[213.6875  49.3125] ; [20.3125  4.6875],0
a7,1,0.51968,0.414528,[190  74] ; [21  6],[191.42268041  72.57731959] ; [19.57731959  7.42268041],0
p8,1,0.523872,0.406263,[162 100] ; [15 12],[160.46366782 101.53633218] ; [16.53633218 10.46366782],0
a6,1,0.580714,0.305082,[180  84] ; [17 10],[178.72164948  85.27835052] ; [18.27835052  8.72164948],0
n2,1,0.638855,0.220243,[34 11] ; [4 2],[33.52941176 11.47058824] ; [4.47058824 1.52941176],0
v4,1,0.643919,0.213653,[258   6] ; [26  1],[257.64948454   6.35051546] ; [26.35051546  0.64948454],0
p9,1,0.647738,0.208764,[250  14] ; [25  2],[249.48453608  14.51546392] ; [25.51546392  1.48453608],0
u3,1,0.733731,0.115714,[32 25] ; [5 3],[32.44615385 24.55384615] ; [4.55384615 3.44615385],0
p1,1,0.798096,0.06544,[ 34 231] ; [ 3 24],[ 33.57876712 231.42123288] ; [ 3.42123288 23.57876712],0
s4,1,0.826999,0.047765,[ 35 228] ; [ 4 23],[ 35.36896552 227.63103448] ; [ 3.63103448 23.36896552],0
b5,1,0.886703,0.0203,[151 114] ; [15 12],[150.65068493 114.34931507] ; [15.34931507 11.65068493],0
a5,1,0.895021,0.017412,[209  56] ; [21  6],[208.73287671  56.26712329] ; [21.26712329  5.73287671],0
