Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,126.513776,[47 78] ; [421  70],[94.96753247 30.03246753] ; [373.03246753 117.96753247],1
n6,1,0.0,35.03869,[87 39] ; [441  50],[107.82495948  18.17504052] ; [420.17504052  70.82495948],1
s7,1,0.0,26.094235,[31 91] ; [241 229],[56.05405405 65.94594595] ; [215.94594595 254.05405405],1
v3,1,1.6e-05,18.565345,[29 90] ; [221 258],[49.74916388 69.25083612] ; [200.25083612 278.74916388],1
a5,1,2.3e-05,17.886322,[75 51] ; [386 109],[93.53623188 32.46376812] ; [367.46376812 127.53623188],1
d5,1,2.7e-05,17.612354,[85 41] ; [415  79],[101.61290323  24.38709677] ; [398.38709677  95.61290323],1
p4,1,3.3e-05,17.239384,[55 70] ; [316 175],[75.28409091 49.71590909] ; [295.71590909 195.28409091],1
r2,1,0.000209,13.75265,[108  17] ; [465  22],[117.03431373   7.96568627] ; [455.96568627  31.03431373],1
p6,1,0.000299,13.079608,[26 97] ; [187 298],[43.09046053 79.90953947] ; [169.90953947 315.09046053],1
d2,1,0.000334,12.866692,[42 84] ; [252 240],[59.94174757 66.05825243] ; [234.05825243 257.94174757],1
a4,1,0.000478,12.200896,[38 88] ; [234 259],[55.36672052 70.63327948] ; [216.63327948 276.36672052],1
d1,1,0.000535,11.989908,[56 70] ; [305 191],[73.12861736 52.87138264] ; [287.87138264 208.12861736],1
p3,1,0.000636,11.667921,[46 80] ; [263 228],[63.10210697 62.89789303] ; [245.89789303 245.10210697],1
s8,1,0.001333,10.296675,[39 87] ; [230 261],[54.93354943 71.06645057] ; [214.06645057 276.93354943],0
s6,1,0.001547,10.02169,[62 63] ; [316 170],[77.33224223 47.66775777] ; [300.66775777 185.33224223],0
a2,1,0.001868,9.675385,[ 15 111] ; [123 373],[27.95498392 98.04501608] ; [110.04501608 385.95498392],0
s3,1,0.004935,7.903081,[51 73] ; [268 217],[64.95238095 59.04761905] ; [254.04761905 230.95238095],0
r4,1,0.004941,7.900909,[105  21] ; [455  41],[113.44051447  12.55948553] ; [446.55948553  49.44051447],0
s2,1,0.005432,7.729566,[43 82] ; [237 254],[56.81818182 68.18181818] ; [223.18181818 267.81818182],0
d4,1,0.005784,7.616487,[93 33] ; [415  77],[103.57281553  22.42718447] ; [404.42718447  87.57281553],0
v1,1,0.006106,7.518606,[55 68] ; [279 198],[68.47 54.53] ; [265.53 211.47],0
a3,1,0.007857,7.06581,[78 48] ; [365 129],[90.02903226 35.97096774] ; [352.97096774 141.02903226],0
p10,1,0.009502,6.725918,[97 28] ; [424  64],[106.23980424  18.76019576] ; [414.76019576  73.23980424],0
u1,1,0.011929,6.321367,[ 11 115] ; [ 89 407],[ 20.25723473 105.74276527] ; [ 79.74276527 416.25723473],0
r1,1,0.01495,5.922303,[90 35] ; [404  90],[99.75767367 25.24232633] ; [394.24232633  99.75767367],0
a8,1,0.015826,5.822091,[ 10 106] ; [ 80 369],[18.47787611 97.52212389] ; [ 71.52212389 377.47787611],0
p1,1,0.032398,4.577323,[  5 119] ; [ 50 442],[ 11.07142857 112.92857143] ; [ 43.92857143 448.07142857],0
v2,1,0.033247,4.533025,[62 58] ; [296 179],[72.20168067 47.79831933] ; [285.79831933 189.20168067],0
p12,1,0.056626,3.633548,[  6 120] ; [ 50 438],[ 11.49185668 114.50814332] ; [ 44.50814332 443.49185668],0
