Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,1e-06,24.289437,[16 30] ; [61 16],[28.79674797 17.20325203] ; [48.20325203 28.79674797],1
p10,1,0.157002,2.002863,[19 25] ; [43 33],[22.73333333 21.26666667] ; [39.26666667 36.73333333],0
s6,1,0.164485,1.932504,[15 30] ; [36 42],[18.65853659 26.34146341] ; [32.34146341 45.65853659],0
n2,1,0.19023,1.715832,[18  6] ; [18 13],[15.70909091  8.29090909] ; [20.29090909 10.70909091],0
b3,1,0.193133,1.693557,[ 9 16] ; [ 9 33],[ 6.71641791 18.28358209] ; [11.28358209 30.71641791],0
b2,1,0.193133,1.693557,[ 9 16] ; [ 9 33],[ 6.71641791 18.28358209] ; [11.28358209 30.71641791],0
v3,1,0.223971,1.478746,[ 7 36] ; [19 54],[ 9.63793103 33.36206897] ; [16.36206897 56.63793103],0
s7,1,0.251485,1.315036,[ 9 32] ; [24 51],[11.6637931 29.3362069] ; [21.3362069 53.6637931],0
p12,1,0.284755,1.144257,[ 2 43] ; [ 1 75],[ 1.11570248 43.88429752] ; [ 1.88429752 74.11570248],0
a3,1,0.308608,1.036622,[25 21] ; [49 28],[27.67479675 18.32520325] ; [46.32520325 30.67479675],0
d2,1,0.322511,0.978736,[19 27] ; [25 52],[16.45528455 29.54471545] ; [27.54471545 49.45528455],0
v4,1,0.355962,0.852088,[31 12] ; [62 16],[33.04958678  9.95041322] ; [59.95041322 18.04958678],0
u3,1,0.361755,0.83179,[10 11] ; [17 11],[11.57142857  9.42857143] ; [15.42857143 12.57142857],0
v1,1,0.376266,0.782867,[19 27] ; [25 50],[16.72727273 29.27272727] ; [27.27272727 47.72727273],0
a1,1,0.378344,0.776076,[ 5 41] ; [ 5 73],[ 3.70967742 42.29032258] ; [ 6.29032258 71.70967742],0
b4,1,0.379482,0.77238,[24 22] ; [47 31],[26.33870968 19.66129032] ; [44.66129032 33.33870968],0
u2,1,0.390008,0.738916,[12  9] ; [20  9],[13.44  7.56] ; [18.56 10.44],0
p1,1,0.411708,0.673864,[ 1 45] ; [ 4 73],[ 1.8699187 44.1300813] ; [ 3.1300813 73.8699187],0
r2,1,0.430609,0.621181,[34 10] ; [64 13],[35.63636364  8.36363636] ; [62.36363636 14.63636364],0
p4,1,0.451684,0.566424,[15 30] ; [21 57],[13.17073171 31.82926829] ; [22.82926829 55.17073171],0
s5,1,0.48535,0.486818,[ 5 39] ; [12 63],[ 6.28571429 37.71428571] ; [10.71428571 64.28571429],0
s8,1,0.53741,0.380362,[ 9 37] ; [19 59],[10.38709677 35.61290323] ; [17.61290323 60.38709677],0
p5,1,0.589836,0.290601,[ 2 43] ; [ 2 74],[ 1.48760331 43.51239669] ; [ 2.51239669 73.48760331],0
s2,1,0.598141,0.277809,[14 32] ; [27 50],[15.33333333 30.66666667] ; [25.66666667 51.33333333],0
n4,1,0.610193,0.259894,[24 22] ; [37 41],[22.62903226 23.37096774] ; [38.37096774 39.62903226],0
n1,1,0.615324,0.252495,[10 13] ; [11 19],[ 9.11320755 13.88679245] ; [11.88679245 18.11320755],0
n3,1,0.697743,0.15083,[15  8] ; [18 12],[14.32075472  8.67924528] ; [18.67924528 11.32075472],0
a4,1,0.710118,0.138159,[15 31] ; [28 50],[15.9516129 30.0483871] ; [27.0483871 50.9516129],0
p6,1,0.750248,0.101323,[ 6 38] ; [12 64],[ 6.6 37.4] ; [11.4 64.6],0
s3,1,0.755218,0.097198,[20 25] ; [36 40],[20.82644628 24.17355372] ; [35.17355372 40.82644628],0
p7,1,0.784201,0.074993,[18 26] ; [28 45],[17.2991453 26.7008547] ; [28.7008547 44.2991453],0
s1,1,0.788343,0.072072,[ 3 42] ; [ 6 69],[ 3.375 41.625] ; [ 5.625 69.375],0
n5,1,0.798188,0.065379,[23 22] ; [38 40],[22.31707317 22.68292683] ; [38.68292683 39.31707317],0
v2,1,0.863017,0.029768,[16 26] ; [29 44],[16.43478261 25.56521739] ; [28.56521739 44.43478261],0
p11,1,0.966477,0.001766,[24 22] ; [41 37],[24.11290323 21.88709677] ; [40.88709677 37.11290323],0
s4,1,0.97146,0.00128,[ 6 40] ; [10 68],[ 5.93548387 40.06451613] ; [10.06451613 67.93548387],0
