Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.665659,[273  12] ; [65 36],[249.55958549  35.44041451] ; [88.44041451 12.55958549],1
r3,1,2e-06,22.549375,[267  17] ; [78 23],[254.49350649  29.50649351] ; [90.50649351 10.49350649],1
s6,1,2e-06,22.269882,[191  85] ; [43 58],[171.31034483 104.68965517] ; [62.68965517 38.31034483],1
d1,1,6e-06,20.502722,[165 120] ; [32 69],[145.45336788 139.54663212] ; [51.54663212 49.45336788],1
d3,1,1e-05,19.543578,[197  87] ; [44 55],[178.70496084 105.29503916] ; [62.29503916 36.70496084],1
d4,1,2.6e-05,17.675005,[230  53] ; [61 40],[214.4609375  68.5390625] ; [76.5390625 24.4609375],1
n4,1,8.1e-05,15.523876,[224  61] ; [59 42],[208.9507772  76.0492228] ; [74.0492228 26.9507772],1
a5,1,0.000212,13.717693,[202  83] ; [51 50],[186.80051813  98.19948187] ; [66.19948187 34.80051813],1
s8,1,0.000358,12.741934,[118 165] ; [22 79],[103.17708333 179.82291667] ; [36.82291667 64.17708333],1
d5,1,0.000379,12.634752,[226  57] ; [62 38],[212.80417755  70.19582245] ; [75.19582245 24.80417755],1
a2,1,0.000537,11.980987,[ 68 217] ; [ 8 93],[ 56.11398964 228.88601036] ; [19.88601036 81.11398964],1
v4,1,0.000592,11.801249,[274  10] ; [87 13],[266.98958333  17.01041667] ; [94.01041667  5.98958333],1
s3,1,0.000733,11.404594,[168 114] ; [40 60],[153.54973822 128.45026178] ; [54.45026178 45.54973822],1
u1,1,0.0009,11.023586,[ 49 236] ; [ 4 97],[ 39.13212435 245.86787565] ; [13.86787565 87.13212435],1
u3,1,0.002869,8.888889,[62 28] ; [19 26],[54. 36.] ; [27. 18.],0
p4,1,0.003286,8.641583,[163 120] ; [41 60],[150.34375 132.65625] ; [53.65625 47.34375],0
v1,1,0.00463,8.018404,[121 160] ; [26 71],[109.27777778 171.72222222] ; [37.72222222 59.27777778],0
p6,1,0.004855,7.932677,[106 177] ; [22 78],[ 94.57963446 188.42036554] ; [33.42036554 66.57963446],0
s5,1,0.006673,7.358921,[ 96 179] ; [20 79],[ 85.29411765 189.70588235] ; [30.70588235 68.29411765],0
s7,1,0.007661,7.11105,[127 142] ; [31 67],[115.80926431 153.19073569] ; [42.19073569 55.80926431],0
a4,1,0.009235,6.776769,[133 150] ; [32 68],[121.91906005 161.08093995] ; [43.08093995 56.91906005],0
s2,1,0.013021,6.166263,[141 141] ; [36 65],[130.32375979 151.67624021] ; [46.67624021 54.32375979],0
p7,1,0.013275,6.132049,[165 113] ; [44 54],[154.52659574 123.47340426] ; [54.47340426 43.52659574],0
a1,1,0.018463,5.551641,[  9 276] ; [ 9 92],[ 13.29015544 271.70984456] ; [ 4.70984456 96.29015544],0
a3,1,0.023444,5.135309,[194  89] ; [56 44],[184.72584856  98.27415144] ; [65.27415144 34.72584856],0
n5,1,0.040287,4.205775,[213  71] ; [65 36],[205.07012987  78.92987013] ; [72.92987013 28.07012987],0
p8,1,0.045667,3.99385,[142 141] ; [39 62],[133.39322917 149.60677083] ; [47.60677083 53.39322917],0
p11,1,0.045836,3.987619,[213  72] ; [65 36],[205.25906736  79.74093264] ; [72.74093264 28.25906736],0
u2,1,0.05132,3.797802,[52 38] ; [18 27],[46.66666667 43.33333333] ; [23.33333333 21.66666667],0
a7,1,0.055767,3.658992,[198  87] ; [59 41],[190.24675325  94.75324675] ; [66.75324675 33.24675325],0
n6,1,0.074742,3.175683,[232  53] ; [73 27],[225.77922078  59.22077922] ; [79.22077922 20.77922078],0
a6,1,0.083719,2.991186,[185  99] ; [56 45],[177.77662338 106.22337662] ; [63.22337662 37.77662338],0
p2,1,0.090402,2.8672,[227  57] ; [71 28],[220.97127937  63.02872063] ; [77.02872063 21.97127937],0
d2,1,0.115132,2.482329,[135 149] ; [38 61],[128.28198433 155.71801567] ; [44.71801567 54.28198433],0
p12,1,0.1378,2.202359,[ 16 267] ; [ 2 98],[ 13.3002611 269.6997389] ; [ 4.6997389 95.3002611],0
p3,1,0.150533,2.066843,[127 156] ; [37 64],[120.86458333 162.13541667] ; [43.13541667 57.86458333],0
b1,1,0.166074,1.918031,[127 158] ; [37 64],[121.0880829 163.9119171] ; [42.9119171 58.0880829],0
a8,1,0.176644,1.825636,[ 32 230] ; [ 7 90],[ 28.46239554 233.53760446] ; [10.53760446 86.46239554],0
p1,1,0.356922,0.848693,[ 25 258] ; [12 88],[ 27.33942559 255.66057441] ; [ 9.66057441 90.33942559],0
v3,1,0.357828,0.845503,[ 56 221] ; [16 84],[ 52.90185676 224.09814324] ; [19.09814324 80.90185676],0
s1,1,0.365613,0.81852,[ 18 263] ; [ 4 97],[ 16.18324607 264.81675393] ; [ 5.81675393 95.18324607],0
n1,1,0.41608,0.661362,[34 42] ; [12 21],[32.0733945 43.9266055] ; [13.9266055 19.0733945],0
p5,1,0.533057,0.388561,[ 32 250] ; [ 9 90],[ 30.34645669 251.65354331] ; [10.65354331 88.34645669],0
p10,1,0.543955,0.368258,[209  74] ; [70 29],[206.69371728  76.30628272] ; [72.30628272 26.69371728],0
n3,1,0.575448,0.313651,[49 25] ; [20 13],[47.71962617 26.28037383] ; [21.28037383 11.71962617],0
n2,1,0.617636,0.249204,[53 25] ; [24  9],[54.10810811 23.89189189] ; [22.89189189 10.10810811],0
b5,1,0.713021,0.135278,[169 116] ; [62 39],[170.55699482 114.44300518] ; [60.44300518 40.55699482],0
s4,1,0.774175,0.082322,[ 57 222] ; [22 79],[ 58.00263158 220.99736842] ; [20.99736842 80.00263158],0
p9,1,0.814475,0.055064,[217  66] ; [74 24],[216.1496063  66.8503937] ; [74.8503937 23.1496063],0
b4,1,0.816711,0.053721,[159 126] ; [55 46],[158.00518135 126.99481865] ; [55.99481865 45.00518135],0
b2,1,0.968977,0.001513,[ 62 113] ; [20 36],[ 62.12121212 112.87878788] ; [19.87878788 36.12121212],0
b3,1,0.968977,0.001513,[ 62 113] ; [20 36],[ 62.12121212 112.87878788] ; [19.87878788 36.12121212],0
