Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.7e-05,17.58399,[11 44] ; [8 1],[16.328125 38.671875] ; [2.671875 6.328125],1
v1,1,0.000245,13.446465,[12 43] ; [8 2],[16.92307692 38.07692308] ; [3.07692308 6.92307692],1
s5,1,0.000286,13.161932,[ 3 49] ; [4 4],[ 6.06666667 45.93333333] ; [0.93333333 7.06666667],1
p11,1,0.000455,12.291421,[13 42] ; [8 2],[17.76923077 37.23076923] ; [3.23076923 6.76923077],1
s7,1,0.001005,10.81854,[ 8 42] ; [6 3],[11.86440678 38.13559322] ; [2.13559322 6.86440678],0
r4,1,0.005056,7.859203,[23 32] ; [9 1],[27.07692308 27.92307692] ; [4.92307692 5.07692308],0
s2,1,0.008624,6.899145,[15 40] ; [7 3],[18.61538462 36.38461538] ; [3.38461538 6.61538462],0
s3,1,0.0223,5.222251,[22 32] ; [8 2],[25.3125 28.6875] ; [4.6875 5.3125],0
a7,1,0.026169,4.944799,[32 23] ; [2 8],[28.76923077 26.23076923] ; [5.23076923 4.76923077],0
s4,1,0.032952,4.548253,[ 4 51] ; [3 7],[ 5.92307692 49.07692308] ; [1.07692308 8.92307692],0
p6,1,0.038245,4.294104,[ 4 49] ; [3 7],[ 5.88888889 47.11111111] ; [1.11111111 8.88888889],0
r3,1,0.067996,3.330745,[33 22] ; [9 1],[35.53846154 19.46153846] ; [6.46153846 3.53846154],0
b1,1,0.071301,3.252814,[27 28] ; [8 2],[29.61538462 25.38461538] ; [5.38461538 4.61538462],0
n2,1,0.120507,2.410714,[15 13] ; [6 1],[16.8 11.2] ; [4.2 2.8],0
p9,1,0.179749,1.799696,[23 31] ; [6 3],[24.85714286 29.14285714] ; [4.14285714 4.85714286],0
v2,1,0.202147,1.626794,[17 34] ; [5 4],[18.7 32.3] ; [3.3 5.7],0
d5,1,0.213336,1.548642,[32 22] ; [8 2],[33.75 20.25] ; [6.25 3.75],0
p10,1,0.243993,1.357372,[19 35] ; [5 4],[20.57142857 33.42857143] ; [3.42857143 5.57142857],0
p3,1,0.321062,0.984615,[ 9 45] ; [3 7],[10.125 43.875] ; [1.875 8.125],0
b5,1,0.339667,0.911688,[24 31] ; [6 4],[25.38461538 29.61538462] ; [4.61538462 5.38461538],0
n5,1,0.339976,0.910523,[25 29] ; [3 7],[23.625 30.375] ; [4.375 5.625],0
d4,1,0.347512,0.882523,[35 19] ; [8 2],[36.28125 17.71875] ; [6.71875 3.28125],0
n1,1,0.368261,0.809524,[13 15] ; [4 2],[14. 14.] ; [3. 3.],0
p4,1,0.407133,0.687157,[10 44] ; [3 7],[10.96875 43.03125] ; [2.03125 7.96875],0
r1,1,0.420855,0.647927,[31 24] ; [7 3],[32.15384615 22.84615385] ; [5.84615385 4.15384615],0
a8,1,0.420855,0.647927,[ 6 49] ; [2 8],[ 6.76923077 48.23076923] ; [1.23076923 8.76923077],0
b4,1,0.45898,0.548382,[26 29] ; [6 4],[27.07692308 27.92307692] ; [4.92307692 5.07692308],0
b2,1,0.478105,0.503182,[12 21] ; [4 4],[12.87804878 20.12195122] ; [3.12195122 4.87804878],0
b3,1,0.478105,0.503182,[12 21] ; [4 4],[12.87804878 20.12195122] ; [3.12195122 4.87804878],0
a5,1,0.482848,0.492424,[32 23] ; [7 3],[33. 22.] ; [6. 4.],0
a6,1,0.491119,0.474074,[28 26] ; [4 6],[27. 27.] ; [5. 5.],0
d1,1,0.554997,0.348441,[22 33] ; [5 5],[22.84615385 32.15384615] ; [4.15384615 5.84615385],0
d3,1,0.561085,0.33783,[27 27] ; [4 6],[26.15625 27.84375] ; [4.84375 5.15625],0
a2,1,0.607914,0.263223,[ 9 46] ; [1 9],[ 8.46153846 46.53846154] ; [1.53846154 8.46153846],0
p7,1,0.667087,0.185029,[14 39] ; [3 6],[14.53225806 38.46774194] ; [2.46774194 6.53225806],0
n4,1,0.671299,0.180087,[26 29] ; [4 6],[25.38461538 29.61538462] ; [4.61538462 5.38461538],0
a1,1,0.70185,0.146555,[ 8 47] ; [1 9],[ 7.61538462 47.38461538] ; [1.38461538 8.61538462],0
d2,1,0.745805,0.10509,[24 30] ; [5 5],[24.46875 29.53125] ; [4.53125 5.46875],0
a3,1,0.770683,0.084961,[35 19] ; [6 4],[34.59375 19.40625] ; [6.40625 3.59375],0
a4,1,0.83085,0.04563,[24 31] ; [4 6],[23.69230769 31.30769231] ; [4.30769231 5.69230769],0
v3,1,0.83465,0.043573,[13 38] ; [2 7],[12.75 38.25] ; [2.25 6.75],0
n3,1,0.876438,0.024176,[14 12] ; [4 3],[14.18181818 11.81818182] ; [3.81818182 3.18181818],0
p1,1,0.932018,0.007277,[ 6 49] ; [1 9],[ 5.92307692 49.07692308] ; [1.07692308 8.92307692],0
p8,1,0.978667,0.000715,[11 43] ; [2 8],[10.96875 43.03125] ; [2.03125 7.96875],0
