Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.463808,[ 4 67] ; [234  93],[42.45728643 28.54271357] ; [195.54271357 131.45728643],1
d5,1,0.0,88.09601,[28 43] ; [290  37],[56.72864322 14.27135678] ; [261.27135678  65.72864322],1
d3,1,0.0,70.139357,[22 49] ; [263  64],[50.84170854 20.15829146] ; [234.15829146  92.84170854],1
a3,1,0.0,29.576279,[28 42] ; [239  86],[47.3164557 22.6835443] ; [219.6835443 105.3164557],1
d2,1,2e-06,22.333564,[15 56] ; [170 157],[33.00251256 37.99748744] ; [151.99748744 175.00251256],1
a5,1,9e-06,19.711087,[38 33] ; [258  69],[52.8040201 18.1959799] ; [243.1959799  83.8040201],1
r4,1,0.000336,12.858063,[57 14] ; [306  21],[64.75628141  6.24371859] ; [298.24371859  28.75628141],1
r1,1,0.000453,12.301558,[48 23] ; [277  48],[58.27020202 12.72979798] ; [266.72979798  58.27020202],1
p1,1,0.001082,10.682198,[12 59] ; [ 18 306],[ 5.39240506 65.60759494] ; [ 24.60759494 299.39240506],0
s2,1,0.001404,10.20003,[22 48] ; [170 154],[34.11167513 35.88832487] ; [157.88832487 166.11167513],0
p4,1,0.001594,9.966257,[38 33] ; [236  89],[49.12626263 21.87373737] ; [224.87373737 100.12626263],0
a4,1,0.002117,9.445279,[17 53] ; [144 182],[28.45959596 41.54040404] ; [132.54040404 193.45959596],0
a2,1,0.00522,7.801473,[ 6 65] ; [ 76 251],[14.6281407 56.3718593] ; [ 67.3718593 259.6281407],0
p2,1,0.005749,7.627204,[58 13] ; [301  25],[64.20403023  6.79596977] ; [294.79596977  31.20403023],0
v1,1,0.008405,6.944997,[29 41] ; [189 133],[38.92857143 31.07142857] ; [179.07142857 142.92857143],0
n6,1,0.010735,6.508704,[53 18] ; [281  43],[60.03544304 10.96455696] ; [273.96455696  50.03544304],0
s3,1,0.012209,6.280273,[28 41] ; [184 138],[37.41176471 31.58823529] ; [174.58823529 147.41176471],0
u1,1,0.016204,5.78055,[ 4 67] ; [ 55 272],[10.52512563 60.47487437] ; [ 48.47487437 278.52512563],0
s6,1,0.019537,5.452831,[37 32] ; [218 101],[45.34793814 23.65206186] ; [209.65206186 109.34793814],0
r2,1,0.019656,5.442188,[62  8] ; [308  14],[66.07142857  3.92857143] ; [303.92857143  18.07142857],0
p6,1,0.022307,5.221641,[22 49] ; [148 175],[30.63451777 40.36548223] ; [139.36548223 183.63451777],0
r3,1,0.027113,4.883613,[64  7] ; [314  12],[67.60201511  3.39798489] ; [310.39798489  15.60201511],0
s8,1,0.035242,4.433414,[24 47] ; [154 170],[31.99493671 39.00506329] ; [146.00506329 177.99493671],0
b4,1,0.04011,4.213243,[32 39] ; [191 136],[39.78140704 31.21859296] ; [183.21859296 143.78140704],0
a8,1,0.043433,4.078478,[ 4 60] ; [ 47 247],[ 9.11731844 54.88268156] ; [ 41.88268156 252.11731844],0
v2,1,0.060967,3.510871,[32 35] ; [192 127],[38.88082902 28.11917098] ; [185.11917098 133.88082902],0
u3,1,0.061168,3.505435,[18 25] ; [51 35],[23. 20.] ; [46. 40.],0
b2,1,0.064039,3.429555,[ 8 32] ; [ 67 124],[12.98701299 27.01298701] ; [ 62.01298701 128.98701299],0
b3,1,0.064039,3.429555,[ 8 32] ; [ 67 124],[12.98701299 27.01298701] ; [ 62.01298701 128.98701299],0
a7,1,0.064685,3.413,[46 25] ; [246  80],[52.22166247 18.77833753] ; [239.77833753  86.22166247],0
u2,1,0.083196,3.001332,[18 25] ; [51 37],[22.64885496 20.35114504] ; [46.35114504 41.64885496],0
s5,1,0.096615,2.760547,[16 54] ; [105 213],[21.82989691 48.17010309] ; [ 99.17010309 218.82989691],0
v4,1,0.105112,2.626209,[65  5] ; [316  10],[67.34848485  2.65151515] ; [313.65151515  12.34848485],0
a6,1,0.147961,2.093147,[42 29] ; [222 104],[47.21410579 23.78589421] ; [216.78589421 109.21410579],0
b1,1,0.156758,2.005223,[32 39] ; [118 209],[26.75879397 44.24120603] ; [123.24120603 203.75879397],0
p11,1,0.201598,1.630758,[56 15] ; [278  49],[59.58291457 11.41708543] ; [274.41708543  52.58291457],0
p10,1,0.212015,1.557615,[57 14] ; [279  45],[60.39493671 10.60506329] ; [275.60506329  48.39493671],0
s1,1,0.214696,1.539472,[ 3 67] ; [  6 319],[ 1.59493671 68.40506329] ; [  7.40506329 317.59493671],0
p3,1,0.224396,1.476037,[36 34] ; [194 133],[40.55415617 29.44584383] ; [189.44584383 137.55415617],0
n5,1,0.277838,1.177636,[50 21] ; [248  76],[53.56455696 17.43544304] ; [244.43544304  79.56455696],0
p9,1,0.387145,0.74789,[59 12] ; [281  42],[61.26903553  9.73096447] ; [278.73096447  44.26903553],0
s7,1,0.403385,0.698211,[29 39] ; [150 161],[32.11609499 35.88390501] ; [146.88390501 164.11609499],0
v3,1,0.406477,0.689083,[24 46] ; [126 192],[27.06185567 42.93814433] ; [122.93814433 195.06185567],0
p7,1,0.50563,0.4431,[55 16] ; [259  61],[57.01790281 13.98209719] ; [256.98209719  63.01790281],0
s4,1,0.605508,0.266767,[14 56] ; [ 56 266],[12.5 57.5] ; [ 57.5 264.5],0
n4,1,0.614519,0.253647,[52 19] ; [248  78],[53.65239295 17.34760705] ; [246.34760705  79.65239295],0
n1,1,0.616514,0.250797,[7 9] ; [18 31],[6.15384615 9.84615385] ; [18.84615385 30.15384615],0
n3,1,0.668255,0.18365,[12  4] ; [34 15],[11.32307692  4.67692308] ; [34.67692308 14.32307692],0
n2,1,0.670242,0.181319,[12  4] ; [40 10],[12.60606061  3.39393939] ; [39.39393939 10.60606061],0
b5,1,0.810546,0.057467,[43 28] ; [193 134],[42.10050251 28.89949749] ; [193.89949749 133.10050251],0
p12,1,0.974653,0.001009,[ 4 67] ; [ 18 307],[ 3.94444444 67.05555556] ; [ 18.05555556 306.94444444],0
