Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,25.419755,[30 31] ; [140  30],[44.89177489 16.10822511] ; [125.10822511  44.89177489],1
p10,1,2e-05,18.15203,[31 29] ; [134  33],[43.6123348 16.3876652] ; [121.3876652  45.6123348],1
n5,1,3.1e-05,17.339864,[25 36] ; [120  49],[38.45652174 22.54347826] ; [106.54347826  62.45652174],1
v4,1,3.4e-05,17.195565,[47 14] ; [161   8],[55.16521739  5.83478261] ; [152.83478261  16.16521739],1
p4,1,0.000101,15.113035,[15 45] ; [92 78],[27.91304348 32.08695652] ; [79.08695652 90.91304348],1
r3,1,0.000117,14.846697,[48 13] ; [161   8],[55.43043478  5.56956522] ; [153.56956522  15.43043478],1
p2,1,0.000122,14.757694,[35 25] ; [140  29],[45.85152838 14.14847162] ; [129.14847162  39.85152838],1
r4,1,0.000566,11.885374,[41 20] ; [148  22],[49.90909091 11.09090909] ; [139.09090909  30.90909091],1
n4,1,0.000638,11.661766,[32 29] ; [129  41],[42.51515152 18.48484848] ; [118.48484848  51.51515152],1
p7,1,0.001621,9.936043,[20 39] ; [97 71],[30.40969163 28.59030837] ; [86.59030837 81.40969163],0
p9,1,0.0021,9.459822,[36 24] ; [133  33],[44.86725664 15.13274336] ; [124.13274336  41.86725664],0
d1,1,0.005002,7.878854,[25 36] ; [105  65],[34.32900433 26.67099567] ; [95.67099567 74.32900433],0
s1,1,0.005189,7.812223,[ 5 54] ; [  2 167],[ 1.81140351 57.18859649] ; [  5.18859649 163.81140351],0
v2,1,0.006054,7.5342,[21 38] ; [92 71],[30.03153153 28.96846847] ; [82.96846847 80.03153153],0
n2,1,0.007789,7.081456,[ 7 11] ; [28  9],[11.45454545  6.54545455] ; [23.54545455 13.45454545],0
p3,1,0.016313,5.768807,[17 42] ; [79 90],[24.84210526 34.15789474] ; [71.15789474 97.84210526],0
n3,1,0.018034,5.592836,[8 9] ; [30  8],[11.74545455  5.25454545] ; [26.25454545 11.74545455],0
r2,1,0.023402,5.138423,[51 10] ; [156  11],[55.38157895  5.61842105] ; [151.61842105  15.38157895],0
p8,1,0.026907,4.896789,[20 39] ; [85 83],[27.2907489 31.7092511] ; [77.7092511 90.2907489],0
v1,1,0.035933,4.40028,[19 41] ; [79 88],[25.9030837 34.0969163] ; [72.0969163 94.9030837],0
p6,1,0.058087,3.591187,[11 48] ; [ 53 115],[16.63436123 42.36563877] ; [ 47.36563877 120.63436123],0
b1,1,0.091778,2.842905,[29 32] ; [ 60 110],[23.5021645 37.4978355] ; [ 65.4978355 104.5021645],0
b2,1,0.095281,2.782806,[ 8 24] ; [41 58],[11.96946565 20.03053435] ; [37.03053435 61.96946565],0
b3,1,0.095281,2.782806,[ 8 24] ; [41 58],[11.96946565 20.03053435] ; [37.03053435 61.96946565],0
s7,1,0.115301,2.480023,[ 8 46] ; [ 41 122],[12.19354839 41.80645161] ; [ 36.80645161 126.19354839],0
u1,1,0.136055,2.222014,[ 5 56] ; [ 27 143],[ 8.45021645 52.54978355] ; [ 23.54978355 146.45021645],0
s8,1,0.143373,2.141375,[ 8 53] ; [ 37 133],[11.88311688 49.11688312] ; [ 33.11688312 136.88311688],0
d3,1,0.15084,2.063735,[41 19] ; [132  38],[45.13043478 14.86956522] ; [127.86956522  42.13043478],0
p5,1,0.190145,1.716497,[ 1 58] ; [ 10 158],[ 2.85903084 56.14096916] ; [  8.14096916 159.85903084],0
a1,1,0.210522,1.567835,[ 4 57] ; [  5 165],[ 2.37662338 58.62337662] ; [  6.62337662 163.37662338],0
a2,1,0.250329,1.321466,[11 50] ; [ 43 127],[14.25974026 46.74025974] ; [ 39.74025974 130.25974026],0
a4,1,0.269072,1.221472,[29 32] ; [ 67 103],[25.35064935 35.64935065] ; [70.64935065 99.35064935],0
r1,1,0.293691,1.102625,[42 19] ; [128  41],[45.08695652 15.91304348] ; [124.91304348  44.08695652],0
b4,1,0.343196,0.898457,[38 23] ; [94 76],[34.85714286 26.14285714] ; [97.14285714 72.85714286],0
d2,1,0.343196,0.898457,[23 38] ; [76 94],[26.14285714 34.85714286] ; [72.85714286 97.14285714],0
p1,1,0.348896,0.877468,[ 7 53] ; [ 13 156],[ 5.24017467 54.75982533] ; [ 14.75982533 154.24017467],0
u2,1,0.385882,0.75188,[10  8] ; [25 32],[8.4 9.6] ; [26.6 30.4],0
v3,1,0.41456,0.665685,[18 41] ; [ 59 103],[20.55656109 38.44343891] ; [ 56.44343891 105.55656109],0
p12,1,0.476927,0.505882,[ 1 58] ; [  6 163],[ 1.81140351 57.18859649] ; [  5.18859649 163.81140351],0
a3,1,0.492833,0.470336,[43 17] ; [113  56],[40.87336245 19.12663755] ; [115.12663755  53.87336245],0
a6,1,0.539411,0.376633,[45 16] ; [132  38],[46.74025974 14.25974026] ; [130.25974026  39.74025974],0
a8,1,0.655291,0.199295,[ 6 52] ; [ 19 132],[ 6.93779904 51.06220096] ; [ 18.06220096 132.93779904],0
s4,1,0.674916,0.175906,[ 4 57] ; [ 14 156],[ 4.75324675 56.24675325] ; [ 13.24675325 156.75324675],0
s2,1,0.722268,0.12633,[13 47] ; [ 33 136],[12.05240175 47.94759825] ; [ 33.94759825 135.05240175],0
a5,1,0.750452,0.101152,[41 20] ; [118  52],[41.98701299 19.01298701] ; [117.01298701  52.98701299],0
s3,1,0.781278,0.077092,[16 44] ; [ 42 127],[15.19650655 44.80349345] ; [ 42.80349345 126.19650655],0
s5,1,0.788746,0.071791,[ 6 53] ; [ 19 147],[ 6.55555556 52.44444444] ; [ 18.44444444 147.55555556],0
d4,1,0.904931,0.014265,[48 13] ; [135  35],[48.32467532 12.67532468] ; [134.67532468  35.32467532],0
d5,1,0.904931,0.014265,[48 13] ; [135  35],[48.32467532 12.67532468] ; [134.67532468  35.32467532],0
b5,1,0.942964,0.005119,[37 24] ; [104  66],[37.23376623 23.76623377] ; [103.76623377  66.23376623],0
u3,1,0.948258,0.004211,[9 9] ; [28 29],[8.88 9.12] ; [28.12 28.88],0
n1,1,0.990935,0.000129,[ 6 11] ; [13 24],[ 5.98148148 11.01851852] ; [13.01851852 23.98148148],0
