Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.016583,5.740017,[ 3 13] ; [6 3],[ 5.76 10.24] ; [3.24 5.76],0
r4,1,0.027469,4.861111,[ 4 12] ; [8 4],[6.85714286 9.14285714] ; [5.14285714 6.85714286],0
a3,1,0.062942,3.45812,[ 5 11] ; [8 4],[7.42857143 8.57142857] ; [5.57142857 6.42857143],0
s8,1,0.073896,3.194296,[ 4 12] ; [7 5],[6.28571429 9.71428571] ; [4.71428571 7.28571429],0
v3,1,0.079741,3.070175,[ 3 13] ; [6 6],[ 5.14285714 10.85714286] ; [3.85714286 8.14285714],0
d2,1,0.079741,3.070175,[ 3 13] ; [6 6],[ 5.14285714 10.85714286] ; [3.85714286 8.14285714],0
b3,1,0.095205,2.784091,[1 8] ; [3 3],[2.4 6.6] ; [1.6 4.4],0
b2,1,0.095205,2.784091,[1 8] ; [3 3],[2.4 6.6] ; [1.6 4.4],0
d5,1,0.09821,2.734375,[7 9] ; [9 3],[9.14285714 6.85714286] ; [6.85714286 5.14285714],0
d4,1,0.128872,2.306043,[9 7] ; [10  2],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
a6,1,0.151825,2.053819,[11  5] ; [5 7],[9.14285714 6.85714286] ; [6.85714286 5.14285714],0
n6,1,0.171857,1.866667,[12  4] ; [6 6],[10.28571429  5.71428571] ; [7.71428571 4.28571429],0
v2,1,0.181709,1.783591,[ 6 10] ; [7 4],[7.7037037 8.2962963] ; [5.2962963 5.7037037],0
a4,1,0.184054,1.764583,[ 3 13] ; [5 7],[ 4.57142857 11.42857143] ; [3.42857143 8.57142857],0
s4,1,0.227195,1.458333,[ 6 10] ; [ 2 10],[ 4.57142857 11.42857143] ; [3.42857143 8.57142857],0
d3,1,0.228871,1.447863,[7 9] ; [8 4],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
n3,1,0.342782,0.9,[4 1] ; [2 2],[3.33333333 1.66666667] ; [2.66666667 1.33333333],0
p7,1,0.377822,0.777778,[11  5] ; [10  2],[12.  4.] ; [9. 3.],0
d1,1,0.377822,0.777778,[ 3 13] ; [4 8],[ 4. 12.] ; [3. 9.],0
a7,1,0.445009,0.583333,[7 9] ; [7 5],[8. 8.] ; [6. 6.],0
p3,1,0.445009,0.583333,[9 7] ; [5 7],[8. 8.] ; [6. 6.],0
b1,1,0.48338,0.491228,[10  6] ; [9 3],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
b5,1,0.508332,0.4375,[10  6] ; [6 6],[9.14285714 6.85714286] ; [6.85714286 5.14285714],0
b4,1,0.508332,0.4375,[ 6 10] ; [6 6],[6.85714286 9.14285714] ; [5.14285714 6.85714286],0
a5,1,0.57649,0.311943,[9 7] ; [8 4],[9.71428571 6.28571429] ; [7.28571429 4.71428571],0
s2,1,0.579639,0.306818,[ 6 10] ; [3 8],[ 5.33333333 10.66666667] ; [3.66666667 7.33333333],0
s3,1,0.579639,0.306818,[ 6 10] ; [3 8],[ 5.33333333 10.66666667] ; [3.66666667 7.33333333],0
u3,1,0.633553,0.227273,[4 7] ; [2 2],[4.4 6.6] ; [1.6 2.4],0
p9,1,0.675422,0.175325,[12  4] ; [9 2],[12.44444444  3.55555556] ; [8.55555556 2.44444444],0
s5,1,0.689995,0.159091,[ 3 13] ; [3 9],[ 3.42857143 12.57142857] ; [2.57142857 9.42857143],0
p5,1,0.689995,0.159091,[ 3 13] ; [3 9],[ 3.42857143 12.57142857] ; [2.57142857 9.42857143],0
v4,1,0.71714,0.13125,[11  5] ; [9 3],[11.42857143  4.57142857] ; [8.57142857 3.42857143],0
a8,1,0.734966,0.114601,[ 2 13] ; [2 9],[ 2.30769231 12.69230769] ; [1.69230769 9.30769231],0
s6,1,0.742787,0.107692,[9 7] ; [6 6],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
n4,1,0.742787,0.107692,[9 7] ; [6 6],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
p11,1,0.755189,0.097222,[14  2] ; [10  2],[13.71428571  2.28571429] ; [10.28571429  1.71428571],0
r3,1,0.755189,0.097222,[14  2] ; [10  2],[13.71428571  2.28571429] ; [10.28571429  1.71428571],0
n5,1,0.819872,0.051852,[10  6] ; [8 4],[10.28571429  5.71428571] ; [7.71428571 4.28571429],0
p6,1,0.823218,0.049911,[ 6 10] ; [5 7],[6.28571429 9.71428571] ; [4.71428571 7.28571429],0
v1,1,0.823218,0.049911,[ 6 10] ; [5 7],[6.28571429 9.71428571] ; [4.71428571 7.28571429],0
s1,1,0.83224,0.044872,[ 1 15] ; [ 1 11],[ 1.14285714 14.85714286] ; [ 0.85714286 11.14285714],0
n2,1,0.857714,0.032143,[4 1] ; [3 1],[3.88888889 1.11111111] ; [3.11111111 0.88888889],0
p2,1,0.886731,0.02029,[13  3] ; [10  2],[13.14285714  2.85714286] ; [9.85714286 2.14285714],0
p12,1,0.886731,0.02029,[ 3 13] ; [ 2 10],[ 2.85714286 13.14285714] ; [2.14285714 9.85714286],0
p4,1,0.907008,0.013645,[11  5] ; [8 4],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
