Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.297164,[99 38] ; [105 157],[70.04511278 66.95488722] ; [133.95488722 128.04511278],1
v1,1,0.00063,11.684515,[79 57] ; [105 157],[62.87437186 73.12562814] ; [121.12562814 140.87437186],1
n4,1,0.002024,9.527492,[112  28] ; [175  93],[98.48039216 41.51960784] ; [188.51960784  79.48039216],0
u1,1,0.002152,9.414987,[ 37 103] ; [ 38 232],[ 25.6097561 114.3902439] ; [ 49.3902439 220.6097561],0
n5,1,0.002586,9.078625,[108  32] ; [166 100],[94.48275862 45.51724138] ; [179.51724138  86.48275862],0
r1,1,0.007179,7.227718,[117  23] ; [191  76],[105.94594595  34.05405405] ; [202.05405405  64.94594595],0
s7,1,0.007556,7.135869,[69 65] ; [ 97 162],[56.60050891 77.39949109] ; [109.39949109 149.60050891],0
s8,1,0.014566,5.968227,[63 77] ; [ 88 181],[51.68704156 88.31295844] ; [ 99.31295844 169.68704156],0
p3,1,0.016034,5.799099,[59 80] ; [ 82 187],[48.03676471 90.96323529] ; [ 92.96323529 176.03676471],0
d2,1,0.01865,5.534058,[77 61] ; [117 152],[65.77886978 72.22113022] ; [128.22113022 140.77886978],0
n6,1,0.022498,5.206876,[121  19] ; [207  62],[112.27383863  27.72616137] ; [215.72616137  53.27383863],0
p12,1,0.023662,5.119232,[ 12 128] ; [  9 259],[  7.20588235 132.79411765] ; [ 13.79411765 254.20588235],0
d5,1,0.039417,4.242819,[118  22] ; [203  66],[109.87775061  30.12224939] ; [211.12224939  57.87775061],0
p10,1,0.049329,3.864123,[108  31] ; [182  84],[99.5308642 39.4691358] ; [190.4691358  75.5308642],0
s6,1,0.08629,2.942259,[96 44] ; [160 107],[88.05896806 51.94103194] ; [167.94103194  99.05896806],0
a3,1,0.090314,2.868774,[106  34] ; [182  87],[98.58190709 41.41809291] ; [189.41809291  79.58190709],0
s4,1,0.102649,2.663895,[ 19 120] ; [ 54 213],[ 24.99261084 114.00738916] ; [ 48.00738916 218.99261084],0
a1,1,0.125276,2.350088,[ 10 130] ; [ 10 260],[  6.82926829 133.17073171] ; [ 13.17073171 256.82926829],0
d1,1,0.129749,2.295508,[80 60] ; [133 137],[72.73170732 67.26829268] ; [140.26829268 129.73170732],0
p11,1,0.151627,2.05581,[103  37] ; [180  90],[96.63414634 43.36585366] ; [186.36585366  83.63414634],0
a5,1,0.154356,2.028665,[100  40] ; [174  96],[93.56097561 46.43902439] ; [180.43902439  89.56097561],0
d4,1,0.155551,2.016953,[115  24] ; [207  63],[109.43276284  29.56723716] ; [212.56723716  57.43276284],0
r3,1,0.224934,1.472613,[133   6] ; [250  20],[130.16381418   8.83618582] ; [252.83618582  17.16381418],0
r2,1,0.262245,1.256869,[134   6] ; [249  19],[131.42156863   8.57843137] ; [251.57843137  16.42156863],0
d3,1,0.267952,1.227203,[96 44] ; [169  99],[90.93137255 49.06862745] ; [174.06862745  93.93137255],0
b4,1,0.287807,1.12985,[89 51] ; [157 113],[84. 56.] ; [162. 108.],0
b1,1,0.32247,0.978902,[50 90] ; [110 160],[54.63414634 85.36585366] ; [105.36585366 164.63414634],0
