Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,51.213178,[348  13] ; [4 5],[343.43783784  17.56216216] ; [8.56216216 0.43783784],1
r4,1,0.0,36.963202,[345  19] ; [4 5],[340.57908847  23.42091153] ; [8.42091153 0.57908847],1
s1,1,0.00025,13.409445,[  8 354] ; [2 7],[  9.7574124 352.2425876] ; [0.2425876 8.7574124],1
r1,1,0.017485,5.647046,[308  55] ; [5 4],[305.42741935  57.57258065] ; [7.57258065 1.42741935],0
a7,1,0.052418,3.762393,[267  96] ; [4 5],[264.44354839  98.55645161] ; [6.55645161 2.44354839],0
s7,1,0.066079,3.377821,[198 146] ; [2 6],[195.45454545 148.54545455] ; [4.54545455 3.45454545],0
d2,1,0.097997,2.737838,[181 182] ; [7 2],[183.4516129 179.5483871] ; [4.5483871 4.4516129],0
p2,1,0.113338,2.507053,[336  28] ; [7 2],[334.72386059  29.27613941] ; [8.27613941 0.72386059],0
a4,1,0.159422,1.979698,[166 196] ; [2 7],[163.9245283 198.0754717] ; [4.0754717 4.9245283],0
p12,1,0.217016,1.523997,[ 40 323] ; [2 6],[ 41.09433962 321.90566038] ; [0.90566038 7.09433962],0
a3,1,0.233589,1.418875,[265  96] ; [5 4],[263.43243243  97.56756757] ; [6.56756757 2.43243243],0
v1,1,0.237061,1.397984,[228 130] ; [4 5],[226.3106267 131.6893733] ; [5.6893733 3.3106267],0
d5,1,0.261496,1.260818,[295  67] ; [6 3],[293.69811321  68.30188679] ; [7.30188679 1.69811321],0
s2,1,0.3262,0.963926,[199 163] ; [3 5],[197.63243243 164.36756757] ; [4.36756757 3.63243243],0
d3,1,0.352875,0.863093,[254 109] ; [5 4],[252.73387097 110.26612903] ; [6.26612903 2.73387097],0
a2,1,0.363673,0.825171,[ 88 276] ; [1 8],[ 86.85254692 277.14745308] ; [2.14745308 6.85254692],0
r3,1,0.374689,0.788055,[346  17] ; [8 1],[345.43548387  17.56451613] ; [8.56451613 0.43548387],0
s8,1,0.409535,0.680149,[190 170] ; [6 3],[191.2195122 168.7804878] ; [4.7804878 4.2195122],0
p4,1,0.411839,0.673485,[280  82] ; [8 1],[281.01347709  80.98652291] ; [6.98652291 2.01347709],0
p3,1,0.414516,0.665809,[234 128] ; [7 2],[235.15363881 126.84636119] ; [5.84636119 3.15363881],0
a8,1,0.415796,0.662166,[ 56 276] ; [2 5],[ 56.80235988 275.19764012] ; [1.19764012 5.80235988],0
v3,1,0.45872,0.549016,[163 193] ; [3 6],[161.90684932 194.09315068] ; [4.09315068 4.90684932],0
n2,1,0.47962,0.499728,[48 10] ; [2 1],[47.54098361 10.45901639] ; [2.45901639 0.54098361],0
n6,1,0.512924,0.428097,[338  24] ; [7 1],[337.54054054  24.45945946] ; [7.45945946 0.54054054],0
b3,1,0.524782,0.404485,[ 90 132] ; [2 5],[ 89.18777293 132.81222707] ; [2.81222707 4.18777293],0
b2,1,0.524782,0.404485,[ 90 132] ; [2 5],[ 89.18777293 132.81222707] ; [2.81222707 4.18777293],0
s6,1,0.5663,0.328913,[254 100] ; [5 3],[253.27624309 100.72375691] ; [5.72375691 2.27624309],0
d4,1,0.617774,0.249008,[304  58] ; [7 2],[303.45552561  58.54447439] ; [7.54447439 1.45552561],0
n1,1,0.634833,0.225564,[27 30] ; [1 2],[26.6 30.4] ; [1.4 1.6],0
d1,1,0.639474,0.219431,[230 134] ; [5 4],[229.32975871 134.67024129] ; [5.67024129 3.32975871],0
s5,1,0.662145,0.190929,[142 208] ; [3 6],[141.36490251 208.63509749] ; [3.63509749 5.36490251],0
v2,1,0.676861,0.173681,[211 142] ; [6 3],[211.60497238 141.39502762] ; [5.39502762 3.60497238],0
p9,1,0.6952,0.153513,[331  31] ; [7 1],[330.69189189  31.30810811] ; [7.30810811 0.69189189],0
p7,1,0.695572,0.15312,[298  62] ; [7 2],[297.56097561  62.43902439] ; [7.43902439 1.56097561],0
s4,1,0.737451,0.112379,[ 64 294] ; [2 7],[ 64.38147139 293.61852861] ; [1.61852861 7.38147139],0
p10,1,0.784867,0.074519,[329  35] ; [7 1],[328.77419355  35.22580645] ; [7.22580645 0.77419355],0
b1,1,0.793335,0.068635,[146 218] ; [4 5],[146.38069705 217.61930295] ; [3.61930295 5.38069705],0
u2,1,0.826558,0.048013,[55 44] ; [2 2],[54.78640777 44.21359223] ; [2.21359223 1.78640777],0
u3,1,0.826558,0.048013,[55 44] ; [2 2],[54.78640777 44.21359223] ; [2.21359223 1.78640777],0
p6,1,0.829896,0.046154,[188 174] ; [5 4],[188.3180593 173.6819407] ; [4.6819407 4.3180593],0
s3,1,0.842275,0.039595,[213 148] ; [5 3],[213.27371274 147.72628726] ; [4.72628726 3.27371274],0
p5,1,0.872683,0.025681,[ 73 291] ; [2 7],[ 73.19034853 290.80965147] ; [1.80965147 7.19034853],0
n4,1,0.94814,0.004231,[326  38] ; [8 1],[325.94101877  38.05898123] ; [8.05898123 0.94101877],0
n3,1,0.950487,0.003856,[37 20] ; [2 1],[37.05 19.95] ; [1.95 1.05],0
a6,1,0.96286,0.002168,[244 118] ; [6 3],[243.93530997 118.06469003] ; [6.06469003 2.93530997],0
b4,1,0.963633,0.002079,[205 159] ; [5 4],[204.93297587 159.06702413] ; [5.06702413 3.93297587],0
a5,1,0.982722,0.000469,[282  82] ; [7 2],[282.02680965  81.97319035] ; [6.97319035 2.02680965],0
b5,1,0.984034,0.0004,[201 163] ; [5 4],[201.02949062 162.97050938] ; [4.97050938 4.02949062],0
