Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,57.236187,[15 34] ; [137  23],[35.63636364 13.36363636] ; [116.36363636  43.63636364],1
p6,1,0.428083,0.628019,[ 4 44] ; [ 20 140],[ 5.53846154 42.46153846] ; [ 18.46153846 141.53846154],0
s5,1,0.450475,0.569456,[ 8 40] ; [ 33 119],[ 9.84 38.16] ; [ 31.16 120.84],0
s3,1,0.566979,0.327763,[18 30] ; [67 92],[19.71014493 28.28985507] ; [65.28985507 93.71014493],0
s6,1,0.596489,0.280323,[21 28] ; [75 84],[22.61538462 26.38461538] ; [73.38461538 85.61538462],0
p3,1,0.61206,0.257186,[10 38] ; [ 39 121],[11.30769231 36.69230769] ; [ 37.69230769 122.30769231],0
n1,1,0.624206,0.24,[ 9 15] ; [26 34],[10. 14.] ; [25. 35.],0
p1,1,0.658889,0.194876,[ 5 44] ; [ 13 146],[ 4.24038462 44.75961538] ; [ 13.75961538 145.24038462],0
b1,1,0.663567,0.18922,[21 28] ; [63 97],[19.6937799 29.3062201] ; [64.3062201 95.6937799],0
p5,1,0.744689,0.106048,[ 2 47] ; [  5 155],[ 1.64114833 47.35885167] ; [  5.35885167 154.64114833],0
p2,1,0.766768,0.087974,[27 22] ; [92 68],[27.89952153 21.10047847] ; [91.10047847 68.89952153],0
v3,1,0.816867,0.053628,[10 36] ; [ 36 118],[10.58 35.42] ; [ 35.42 118.58],0
n4,1,0.838671,0.04145,[32 17] ; [107  53],[32.58851675 16.41148325] ; [106.41148325  53.58851675],0
b3,1,0.865496,0.02869,[ 8 14] ; [31 59],[ 7.66071429 14.33928571] ; [31.33928571 58.66071429],0
b2,1,0.865496,0.02869,[ 8 14] ; [31 59],[ 7.66071429 14.33928571] ; [31.33928571 58.66071429],0
s1,1,0.878237,0.023472,[ 3 45] ; [  9 150],[ 2.7826087 45.2173913] ; [  9.2173913 149.7826087],0
n3,1,0.940709,0.005532,[13  9] ; [36 24],[13.14634146  8.85365854] ; [35.85365854 24.14634146],0
p8,1,0.965661,0.001853,[10 39] ; [ 32 127],[ 9.89423077 39.10576923] ; [ 32.10576923 126.89423077],0
s4,1,0.983781,0.000413,[ 9 40] ; [ 29 130],[ 8.95192308 40.04807692] ; [ 29.04807692 129.95192308],0
n2,1,0.985996,0.000308,[15  9] ; [38 23],[14.96470588  9.03529412] ; [38.03529412 22.96470588],0
