Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,3e-06,21.778735,[11 43] ; [151 123],[26.67073171 27.32926829] ; [135.32926829 138.67073171],1
p2,1,8e-06,19.907681,[41 16] ; [254  21],[50.64759036  6.35240964] ; [244.35240964  30.64759036],1
n6,1,0.000291,13.126175,[42 15] ; [249  25],[50.11178248  6.88821752] ; [240.88821752  33.11178248],1
p8,1,0.000379,12.633095,[25 31] ; [191  84],[36.54380665 19.45619335] ; [179.45619335  95.54380665],1
n5,1,0.001427,10.170466,[36 21] ; [225  49],[44.94561934 12.05438066] ; [216.05438066  57.94561934],0
p5,1,0.001852,9.690523,[ 2 55] ; [ 57 216],[10.19090909 46.80909091] ; [ 48.80909091 224.19090909],0
r4,1,0.002171,9.398791,[48  9] ; [263  13],[53.23423423  3.76576577] ; [257.76576577  18.23423423],0
p10,1,0.003499,8.52698,[42 14] ; [245  29],[48.7030303  7.2969697] ; [238.2969697  35.7030303],0
p11,1,0.00447,8.08217,[39 18] ; [233  43],[46.55855856 10.44144144] ; [225.44144144  50.55855856],0
r1,1,0.004474,8.080727,[39 17] ; [234  40],[46.32727273  9.67272727] ; [226.67272727  47.32727273],0
r3,1,0.004944,7.899806,[51  6] ; [266   7],[54.75454545  2.24545455] ; [262.24545455  10.75454545],0
s2,1,0.005976,7.557419,[21 36] ; [154 117],[30.41158537 26.58841463] ; [144.58841463 126.41158537],0
d1,1,0.007808,7.076988,[29 28] ; [191  85],[37.65765766 19.34234234] ; [182.34234234  93.65765766],0
s6,1,0.007818,7.074719,[31 25] ; [197  72],[39.28615385 16.71384615] ; [188.71384615  80.28615385],0
d3,1,0.010279,6.585976,[37 20] ; [222  54],[44.33333333 12.66666667] ; [214.66666667  61.33333333],0
a5,1,0.026667,4.912267,[38 19] ; [221  55],[44.33333333 12.66666667] ; [214.66666667  61.33333333],0
s7,1,0.032716,4.560594,[22 32] ; [144 110],[29.1038961 24.8961039] ; [136.8961039 117.1038961],0
n4,1,0.044052,4.054564,[41 16] ; [230  46],[46.38738739 10.61261261] ; [224.61261261  51.38738739],0
p9,1,0.051835,3.781073,[46 10] ; [250  25],[50.07854985  5.92145015] ; [245.92145015  29.07854985],0
u1,1,0.061467,3.497352,[10 47] ; [ 82 194],[15.74774775 41.25225225] ; [ 76.25225225 199.74774775],0
a6,1,0.07252,3.225033,[39 17] ; [222  54],[44.02409639 11.97590361] ; [216.97590361  59.02409639],0
p12,1,0.085154,2.963678,[ 3 54] ; [ 37 239],[ 6.84684685 50.15315315] ; [ 33.15315315 242.84684685],0
d2,1,0.102176,2.671239,[24 33] ; [149 127],[29.61261261 27.38738739] ; [143.38738739 132.61261261],0
s4,1,0.118101,2.442329,[ 5 52] ; [ 46 224],[ 8.88990826 48.11009174] ; [ 42.11009174 227.88990826],0
a1,1,0.157744,1.99572,[ 1 56] ; [ 18 258],[ 3.25225225 53.74774775] ; [ 15.74774775 260.25225225],0
s5,1,0.16971,1.885505,[15 38] ; [101 163],[19.39432177 33.60567823] ; [ 96.60567823 167.39432177],0
s3,1,0.185616,1.752076,[28 29] ; [159 112],[32.49695122 24.50304878] ; [154.50304878 116.49695122],0
d4,1,0.244245,1.355925,[45 12] ; [235  41],[47.92792793  9.07207207] ; [232.07207207  43.92792793],0
u2,1,0.332618,0.938678,[6 7] ; [43 28],[7.58333333 5.41666667] ; [41.41666667 29.58333333],0
v1,1,0.351574,0.867769,[31 24] ; [169  99],[34.05572755 20.94427245] ; [165.94427245 102.05572755],0
a2,1,0.354505,0.857265,[16 41] ; [ 95 181],[19. 38.] ; [ 92. 184.],0
b1,1,0.391471,0.734368,[26 31] ; [109 167],[23.10810811 33.89189189] ; [111.89189189 164.10810811],0
n1,1,0.403986,0.696429,[5 5] ; [15 27],[3.84615385 6.15384615] ; [16.15384615 25.84615385],0
d5,1,0.413975,0.667357,[47 10] ; [239  37],[48.95495495  8.04504505] ; [237.04504505  38.95495495],0
s8,1,0.423789,0.639784,[24 32] ; [133 140],[26.72340426 29.27659574] ; [130.27659574 142.72340426],0
p7,1,0.472552,0.516001,[41 15] ; [212  61],[43.06382979 12.93617021] ; [209.93617021  63.06382979],0
b5,1,0.503065,0.448465,[38 19] ; [171 105],[35.77477477 21.22522523] ; [173.22522523 102.77477477],0
u3,1,0.521539,0.410849,[9 6] ; [48 22],[10.05882353  4.94117647] ; [46.94117647 23.05882353],0
v4,1,0.555218,0.348052,[55  2] ; [268   6],[55.6223565  1.3776435] ; [267.3776435   6.6223565],0
b4,1,0.575054,0.314299,[32 25] ; [166 110],[33.89189189 23.10810811] ; [164.10810811 111.89189189],0
a4,1,0.597545,0.278715,[26 31] ; [136 139],[27.81325301 29.18674699] ; [134.18674699 140.81325301],0
v3,1,0.603554,0.269669,[23 33] ; [118 145],[24.7523511 31.2476489] ; [116.2476489 146.7523511],0
s1,1,0.622592,0.242241,[ 1 56] ; [  8 266],[ 1.54984894 55.45015106] ; [  7.45015106 266.54984894],0
